method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,path_overlap_with_cvar,selected_path_changed_rate,risk_mode,cvar_alpha,lambda_re,re_threshold,run_name,risk_dir
Hop-shortest,3,8.333333333333334,4.041451884327381,0.03791638241849967,0.016734048361675382,0.1764929120739301,0.23515544092390567,0.08466133537391822,0.07611517271333532,0.10893467192848523,0.11814904527900581,0.015109831451350808,0.01640999591294711,0.2520337114413882,0.10953050339874207,0.3104813854743058,0.2283736504506249,0.3608722669693331,0.3311288082336431,0.0,0.0,0.0,0.0,0.0,0.0,0.3608722669693331,0.3608722669693331,0.0,0.0,0.0,0.1764929120739301,0.1764929120739301,0.0,0.0,0.0,0.08466133537391822,0.08466133537391822,0.0,0.0,0.0,0.10893467192848523,0.10893467192848523,0.0,0.0,0.0,0.015109831451350808,0.015109831451350808,0.0,0.0,0.0,0.3104813854743058,0.3104813854743058,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,1.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-floor,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0047246457801924805,0.0016028265235883256,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0047246457801924805,0.6873131380656524,0.30494531791386914,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,1.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-raw,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0047246457801924805,0.0016028265235883256,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0047246457801924805,0.6873131380656524,0.30494531791386914,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,1.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR+Concentration,3,8.333333333333334,4.041451884327381,0.027701989367492814,0.0018264271611587596,0.041430965065956116,0.002286384825106362,0.038826048063735165,0.003825685471080072,0.041430965065956116,0.002286384825106362,0.0,0.0,0.15388061577306053,0.06318658166556902,0.1686872477102864,0.0749139848955509,0.22808515730624399,0.1014166561247163,0.0,0.0,0.1786974125937203,0.30951299779342206,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22808515730624399,0.36796152494036183,0.1786974125937203,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.038826048063735165,0.5413957517585084,0.2656762703773775,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.1686872477102864,0.4566912684538283,0.25244259119476636,0.0,1.0,0.0,floor_0p05,0.8,5.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR-risk,3,8.333333333333334,4.041451884327381,0.027701989367492814,0.0018264271611587596,0.041430965065956116,0.002286384825106362,0.038826048063735165,0.003825685471080072,0.041430965065956116,0.002286384825106362,0.0,0.0,0.15388061577306053,0.06318658166556902,0.1686872477102864,0.0749139848955509,0.22808515730624399,0.1014166561247163,0.0,0.0,0.1786974125937203,0.30951299779342206,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22808515730624399,0.36796152494036183,0.1786974125937203,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.038826048063735165,0.5413957517585084,0.2656762703773775,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.1686872477102864,0.4566912684538283,0.25244259119476636,0.0,1.0,0.0,floor_0p05,0.8,5.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Hop-shortest,3,8.333333333333334,4.041451884327381,0.03791638241849967,0.016734048361675382,0.1764929120739301,0.23515544092390567,0.08466133537391822,0.07611517271333532,0.10893467192848523,0.11814904527900581,0.010387730094920269,0.017992076299714183,0.2520337114413882,0.10953050339874207,0.3104813854743058,0.2283736504506249,0.3608722669693331,0.3311288082336431,0.0,0.0,0.0,0.0,0.0,0.0,0.3608722669693331,0.3608722669693331,0.0,0.0,0.0,0.1764929120739301,0.1764929120739301,0.0,0.0,0.0,0.08466133537391822,0.08466133537391822,0.0,0.0,0.0,0.10893467192848523,0.10893467192848523,0.0,0.0,0.0,0.010387730094920269,0.010387730094920269,0.0,0.0,0.0,0.3104813854743058,0.3104813854743058,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-floor,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0,0.0,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-raw,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0,0.0,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR+Concentration,3,8.666666666666666,3.7859388972001824,0.026797262246416875,0.0002872826679599221,0.041430965065956116,0.002286384825106362,0.038826048063735165,0.003825685471080072,0.041430965065956116,0.002286384825106362,0.004584728277337274,0.0013299127655291441,0.1485153863887508,0.061186311460275145,0.18993738652612113,0.0597527547610401,0.23168718364710608,0.09895468355977854,0.05555555555554629,0.09622504486492157,0.15855546652116262,0.32834940341219643,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.23168718364710608,0.35798008089340705,0.15855546652116262,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.038826048063735165,0.5413957517585084,0.2656762703773775,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.004584728277337274,0.6965731687480884,0.3491688446914441,0.1428571428305234,0.3104813854743058,0.18993738652612113,0.3882487150192525,0.0683159326630844,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR-risk,3,8.333333333333334,4.041451884327381,0.027701989367492814,0.0018264271611587596,0.041430965065956116,0.002286384825106362,0.038826048063735165,0.003825685471080072,0.041430965065956116,0.002286384825106362,0.0048402832805091505,0.0014058071401789568,0.15388061577306053,0.06318658166556902,0.1686872477102864,0.0749139848955509,0.22808515730624399,0.1014166561247163,0.0,0.0,0.1786974125937203,0.30951299779342206,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22808515730624399,0.36796152494036183,0.1786974125937203,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.038826048063735165,0.5413957517585084,0.2656762703773775,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0048402832805091505,0.6796600083347658,0.30154979708126967,0.0,0.3104813854743058,0.1686872477102864,0.4566912684538283,0.25244259119476636,0.0,1.0,0.0,floor_0p05,0.8,5.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Hop-shortest,3,8.333333333333334,4.041451884327381,0.03791638241849967,0.016734048361675382,0.1764929120739301,0.23515544092390567,0.08466133537391822,0.07611517271333532,0.10893467192848523,0.11814904527900581,0.015109831451350808,0.01640999591294711,0.2520337114413882,0.10953050339874207,0.3104813854743058,0.2283736504506249,0.3608722669693331,0.3311288082336431,0.0,0.0,0.0,0.0,0.0,0.0,0.3608722669693331,0.3608722669693331,0.0,0.0,0.0,0.1764929120739301,0.1764929120739301,0.0,0.0,0.0,0.08466133537391822,0.08466133537391822,0.0,0.0,0.0,0.10893467192848523,0.10893467192848523,0.0,0.0,0.0,0.015109831451350808,0.015109831451350808,0.0,0.0,0.0,0.3104813854743058,0.3104813854743058,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-floor,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0047246457801924805,0.0016028265235883256,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0047246457801924805,0.6873131380656524,0.30494531791386914,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-raw,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0047246457801924805,0.0016028265235883256,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0047246457801924805,0.6873131380656524,0.30494531791386914,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.8,5.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p8_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR+Concentration,3,8.333333333333334,4.041451884327381,0.027565044543952644,0.0019694906394444748,0.04137643178304037,0.0022376938714289106,0.0396225086102883,0.0027272988164397795,0.04137643178304037,0.0022376938714289106,0.0,0.0,0.15387230838266377,0.0632005777663828,0.16524585092178876,0.07734301849700197,0.22630487460022172,0.09834584617046647,0.0,0.0,0.18109321678027648,0.3136626523695237,0.275362315758645,0.4769415213837973,0.3608722669693331,0.22630487460022172,0.37289480152869164,0.18109321678027648,0.0,0.1764929120739301,0.04137643178304037,0.7655632098898453,0.30158729973883963,0.0,0.08466133537391822,0.0396225086102883,0.5319881450508414,0.2610597253543478,0.0,0.10893467192848523,0.04137643178304037,0.6201720622904722,0.275362315758645,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.16524585092178876,0.46777533645110714,0.2585694673570483,0.0,1.0,0.0,floor_0p05,0.9,0.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR-risk,3,8.333333333333334,4.041451884327381,0.027565044543952644,0.0019694906394444748,0.04137643178304037,0.0022376938714289106,0.0396225086102883,0.0027272988164397795,0.04137643178304037,0.0022376938714289106,0.0,0.0,0.15387230838266377,0.0632005777663828,0.16524585092178876,0.07734301849700197,0.22630487460022172,0.09834584617046647,0.0,0.0,0.18109321678027648,0.3136626523695237,0.275362315758645,0.4769415213837973,0.3608722669693331,0.22630487460022172,0.37289480152869164,0.18109321678027648,0.0,0.1764929120739301,0.04137643178304037,0.7655632098898453,0.30158729973883963,0.0,0.08466133537391822,0.0396225086102883,0.5319881450508414,0.2610597253543478,0.0,0.10893467192848523,0.04137643178304037,0.6201720622904722,0.275362315758645,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.16524585092178876,0.46777533645110714,0.2585694673570483,0.0,1.0,0.0,floor_0p05,0.9,0.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Hop-shortest,3,8.333333333333334,4.041451884327381,0.03791638241849967,0.016734048361675382,0.1764929120739301,0.23515544092390567,0.08466133537391822,0.07611517271333532,0.10893467192848523,0.11814904527900581,0.010387730094920269,0.017992076299714183,0.2520337114413882,0.10953050339874207,0.3104813854743058,0.2283736504506249,0.3608722669693331,0.3311288082336431,0.0,0.0,0.0,0.0,0.0,0.0,0.3608722669693331,0.3608722669693331,0.0,0.0,0.0,0.1764929120739301,0.1764929120739301,0.0,0.0,0.0,0.08466133537391822,0.08466133537391822,0.0,0.0,0.0,0.10893467192848523,0.10893467192848523,0.0,0.0,0.0,0.010387730094920269,0.010387730094920269,0.0,0.0,0.0,0.3104813854743058,0.3104813854743058,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.9,0.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-floor,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0,0.0,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.9,0.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-raw,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0,0.0,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.010387730094920269,0.0,0.9999999999037326,0.333333333322637,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.9,0.0,mean,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR+Concentration,3,8.333333333333334,4.041451884327381,0.027565044543952644,0.0019694906394444748,0.04137643178304037,0.0022376938714289106,0.0396225086102883,0.0027272988164397795,0.04137643178304037,0.0022376938714289106,0.004716256044359288,0.0016171519451824048,0.15387230838266377,0.0632005777663828,0.16524585092178876,0.07734301849700197,0.22630487460022172,0.09834584617046647,0.0,0.0,0.18109321678027648,0.3136626523695237,0.275362315758645,0.4769415213837973,0.3608722669693331,0.22630487460022172,0.37289480152869164,0.18109321678027648,0.0,0.1764929120739301,0.04137643178304037,0.7655632098898453,0.30158729973883963,0.0,0.08466133537391822,0.0396225086102883,0.5319881450508414,0.2610597253543478,0.0,0.10893467192848523,0.04137643178304037,0.6201720622904722,0.275362315758645,0.0,0.015109831451350808,0.004716256044359288,0.6878683881926738,0.30519166985613355,0.0,0.3104813854743058,0.16524585092178876,0.46777533645110714,0.2585694673570483,0.0,1.0,0.0,floor_0p05,0.9,0.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
CVaR-risk,3,8.333333333333334,4.041451884327381,0.027565044543952644,0.0019694906394444748,0.04137643178304037,0.0022376938714289106,0.0396225086102883,0.0027272988164397795,0.04137643178304037,0.0022376938714289106,0.004716256044359288,0.0016171519451824048,0.15387230838266377,0.0632005777663828,0.16524585092178876,0.07734301849700197,0.22630487460022172,0.09834584617046647,0.0,0.0,0.18109321678027648,0.3136626523695237,0.275362315758645,0.4769415213837973,0.3608722669693331,0.22630487460022172,0.37289480152869164,0.18109321678027648,0.0,0.1764929120739301,0.04137643178304037,0.7655632098898453,0.30158729973883963,0.0,0.08466133537391822,0.0396225086102883,0.5319881450508414,0.2610597253543478,0.0,0.10893467192848523,0.04137643178304037,0.6201720622904722,0.275362315758645,0.0,0.015109831451350808,0.004716256044359288,0.6878683881926738,0.30519166985613355,0.0,0.3104813854743058,0.16524585092178876,0.46777533645110714,0.2585694673570483,0.0,1.0,0.0,floor_0p05,0.9,0.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Hop-shortest,3,8.333333333333334,4.041451884327381,0.03791638241849967,0.016734048361675382,0.1764929120739301,0.23515544092390567,0.08466133537391822,0.07611517271333532,0.10893467192848523,0.11814904527900581,0.015109831451350808,0.01640999591294711,0.2520337114413882,0.10953050339874207,0.3104813854743058,0.2283736504506249,0.3608722669693331,0.3311288082336431,0.0,0.0,0.0,0.0,0.0,0.0,0.3608722669693331,0.3608722669693331,0.0,0.0,0.0,0.1764929120739301,0.1764929120739301,0.0,0.0,0.0,0.08466133537391822,0.08466133537391822,0.0,0.0,0.0,0.10893467192848523,0.10893467192848523,0.0,0.0,0.0,0.015109831451350808,0.015109831451350808,0.0,0.0,0.0,0.3104813854743058,0.3104813854743058,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.9,0.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-floor,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0047246457801924805,0.0016028265235883256,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0047246457801924805,0.6873131380656524,0.30494531791386914,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.9,0.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
Mean-risk-raw,3,8.333333333333334,4.041451884327381,0.027462527707107682,0.0020878391526486842,0.041430965065956116,0.002286384825106362,0.03965886413223214,0.0026833639269864505,0.041430965065956116,0.002286384825106362,0.0047246457801924805,0.0016028265235883256,0.1540647766342109,0.06287635719874946,0.1680514017470638,0.07533316694703429,0.22497215572123727,0.0960475730164364,0.0,0.0,0.18288671477864074,0.31676908202596366,0.2751400421908719,0.47655653227123457,0.3608722669693331,0.22497215572123727,0.3765878502912723,0.18288671477864074,0.0,0.1764929120739301,0.041430965065956116,0.7652542270401964,0.3014655784987285,0.0,0.08466133537391822,0.03965886413223214,0.5315587220824598,0.2608489968950213,0.0,0.10893467192848523,0.041430965065956116,0.619671456909744,0.2751400421908719,0.0,0.015109831451350808,0.0047246457801924805,0.6873131380656524,0.30494531791386914,0.0,0.3104813854743058,0.1680514017470638,0.458739204313974,0.25357461685596666,0.0,0.6666666666666666,0.33333333333333337,floor_0p05,0.9,0.0,p75,od_modes_debug_p1_k5_floor_0p05_a0p9_l0_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p05
