model,customer_set,budget,model_seed_runs,cost_increase_mean,cost_increase_std,common_global_risk_mean_mean,common_global_risk_mean_std,common_global_cvar90_mean_mean,common_global_cvar90_mean_std,common_max_vehicle_risk_mean_mean,common_max_vehicle_risk_mean_std,common_edge_burden_gini_used_mean_mean,common_edge_burden_gini_used_mean_std,common_top10_burden_share_mean_mean,common_top10_burden_share_mean_std,load_global_risk_mean_mean,load_global_risk_mean_std,load_cvar90_mean_mean,load_cvar90_mean_std,load_max_vehicle_risk_mean_mean,load_max_vehicle_risk_mean_std,load_edge_burden_gini_used_mean_mean,load_edge_burden_gini_used_mean_std,load_top10_burden_share_mean_mean,load_top10_burden_share_mean_std
Stable-Tail w/o Tail Loss,A,0.3,10,0.2618272392433274,0.0448615451189588,2.945373454860537,0.2854149742942424,0.065567776815977,0.0138696618556611,0.9723660488474872,0.1210109922179706,0.7320463152046024,0.0201816487065244,0.7245093838835983,0.0268470197436274,1.4920110466123482,0.1675404742725753,0.0396908919328538,0.0064998072240004,0.5241793370388046,0.073749666417451,0.7863687433630423,0.0198211588195698,0.7417499060269878,0.0279375807577994
Stable-Tail w/o Tail Loss,B,0.2,10,0.1518253061230144,0.0292370200111608,5.6034331708739,0.8393984746031031,0.1370318892873955,0.0217479976507407,1.7974060036509036,0.2062680731371882,0.820081683406098,0.0198015479095427,0.8379996680780353,0.0259203824279723,2.89348329042199,0.4610748670846863,0.0843168662528948,0.0162752999994563,0.9923439937084572,0.0921039416575734,0.855585627619386,0.0162206497849524,0.8461289246928654,0.0253052784434347
Stable-Tail w/o Tail Loss,B,0.25,10,0.2001449219403559,0.0205253590612571,4.498589059405441,0.5698724501104795,0.1101267548963291,0.0169988863284838,1.538310088542626,0.1231690952538068,0.7934649254104764,0.0151713589745775,0.8026347549369722,0.0196525783369509,2.367374920324708,0.3442412823486691,0.0653800914443934,0.0118675565423053,0.8639379737255993,0.0924602820004942,0.836967794430952,0.0128721133702534,0.817007484366032,0.0196922950970522
Stable-Tail w/o Tail Loss,B,0.3,10,0.2206156828003841,0.0293561739616075,4.229986432075792,0.2927016015109142,0.1024796549509401,0.0085557306154257,1.4745203943213503,0.1146531986956145,0.78593666727036,0.011010669067698,0.7918020034288645,0.0150931785709708,2.212791899382112,0.1823726920292152,0.0599366875025122,0.0062808961643165,0.8301546566094057,0.0848804450043573,0.8317450431020648,0.0084563838051172,0.8081310752708444,0.0124602723126896
TEG-only,A,0.2,10,0.1744507187717695,0.0261900274784432,3.5139017195650037,0.5548221082350998,0.0906115576618822,0.0201656570396663,1.1194518434194471,0.2895107564070812,0.7626675332295012,0.0228353212823219,0.7663674292324234,0.0301541186465364,1.7922072143494543,0.3387357498558647,0.0515272279062236,0.0125309585698259,0.6366834125034083,0.1712048720199787,0.8114388574835353,0.0206093977885002,0.780478975524531,0.0308968055341353
TEG-only,A,0.25,10,0.1906347977096063,0.0136883663350977,3.247328463125541,0.1440287505533944,0.0813327661423276,0.0064909255914668,1.00538085488756,0.0812446209456771,0.7516196830324973,0.0077472478055004,0.7519190056581867,0.0111362999618913,1.6367974330429818,0.0697503598371983,0.045722168457223,0.0026557928857575,0.569679738207506,0.0411995948253351,0.8020381468987647,0.0082389942128329,0.7660805299594282,0.0133809892142249
TEG-only,A,0.3,10,0.2222029972446841,0.0407542235680423,3.101402201973306,0.1999725202988266,0.0748462192274166,0.00992513535743,1.0005437386862486,0.0977363650187931,0.7426618636054311,0.0134409340174335,0.7392995681185632,0.0183040253593362,1.5638288324826168,0.1032701789888862,0.0429238598259364,0.0039395590437641,0.56145165090621,0.0515896677364548,0.7959318237373294,0.0111705211070959,0.7561821068334998,0.016777290627233
TEG-only,B,0.2,10,0.1377458188090519,0.0181305033318152,5.72746613250782,0.611143282214422,0.1377503906905224,0.0159912721298977,1.868416861072672,0.2141331404759909,0.8198048928438381,0.0149087866752556,0.840612355483232,0.0197767585372345,2.9761473398098053,0.34750077281471,0.0871906930280262,0.0123321541247882,1.0430966771787191,0.1391149209350446,0.8541572092614558,0.0112905817675568,0.8487072127879735,0.0178167056525121
TEG-only,B,0.25,10,0.21391056337604,0.0112864824294313,4.343281985692009,0.2217229624696623,0.1034052227954941,0.0078178645307255,1.450826228215615,0.0479433700724405,0.7877985943756716,0.0092608550044208,0.7957214424702445,0.011284568246649,2.2205631321748003,0.1331818785650741,0.0601301987258966,0.0047662974871644,0.7860570577860218,0.0549141797337122,0.8296059913351195,0.0083747202616695,0.8059048724405734,0.011757520498085
TEG-only,B,0.3,10,0.224351131868154,0.0248165848518825,4.287532037321392,0.3253715740556052,0.1019680402660904,0.0100956116030257,1.435789428580338,0.0735361729560027,0.7858453182773592,0.0126131481712418,0.7925259619677651,0.0170843724188311,2.1710260702993405,0.2135732924389192,0.0583957722887275,0.0074075282914951,0.7732727598206206,0.0646791136456371,0.8271557239607562,0.0118642560485126,0.801282575578522,0.0187443955367819
