risk_source,customer_set,beta,lambda_concentration,seed,load_global_risk,load_cvar90,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden
ST-v1_seed8,A,1.0,0.0,3,1.3579744490363792,0.037516202027895726,0.4253381323111207,0.23547573559746615,0.7942064763419696,0.7617274871109122,0.2390890697140569
ST-v1_seed8,A,1.0,0.0,4,1.7980668297749127,0.051924253418591165,0.626055858615721,0.31829862525564767,0.8287285253840493,0.7915055042201773,0.33607313454396437
ST-v1_seed8,A,1.0,0.0,5,1.5844327650004346,0.044907995170737056,0.5335404409619984,0.1933735411142432,0.8065438466532913,0.7716900088683686,0.33607313454396437
ST-v1_seed8,A,1.0,0.0,6,1.3749562613582147,0.03863081605758173,0.3388519646015842,0.11151062573092729,0.7997247289968203,0.7706916772017035,0.2390890697140569
ST-v1_seed8,A,1.0,0.0,7,1.4912626824505286,0.040484635233328625,0.4413872683176091,0.19086419058032877,0.8022770654079481,0.7666544188990732,0.34535087847585993
ST-v1_seed8,A,1.0,0.0,8,1.190385241787331,0.029265924083499567,0.34502637008467363,0.21388068670182903,0.7436288591783067,0.683517976880531,0.2390890697140569
ST-v1_seed8,A,1.0,0.0,9,1.4980189203712202,0.0435213076164782,0.44557837569797254,0.21510765532098475,0.8156014028626362,0.7830937864989715,0.34535087847585993
ST-v1_seed8,B,1.0,0.0,0,1.9117571483451112,0.05086622129088944,0.9351995249774405,0.44081987792077726,0.8053235812468529,0.7689831180831745,0.2922199740949584
ST-v1_seed8,B,1.0,0.0,1,2.315116784854257,0.06445217324140527,0.8615073887604632,0.34600629176094344,0.8542536677996064,0.838150358761731,0.37717570983013465
ST-v1_seed8,B,1.0,0.0,2,1.7379844319664453,0.04405889374033244,0.7454792531884284,0.37063188883429676,0.8109687525645404,0.7647139973628934,0.47714836632523305
ST-v1_seed8,B,1.0,0.0,3,2.0700981059501853,0.05274800747393726,0.8702734070846925,0.3699287340673345,0.8306328328015744,0.7901464258843706,0.43059581300690836
ST-v1_seed8,B,1.0,0.0,4,2.1826207798168347,0.06038414552889581,0.6252283406882146,0.18328869507083545,0.822087316460999,0.8020282364339927,0.34535087847585993
ST-v1_seed8,B,1.0,0.0,5,2.046247242943899,0.05302379303927696,0.6714972186423367,0.26799368558397196,0.8094190205654852,0.7757408097611663,0.3984817828567615
ST-v1_seed8,B,1.0,0.0,6,2.4538899397051157,0.06755994667523862,0.8134744151298366,0.2617364540045275,0.841031116832561,0.8259718824600697,0.5047435916185645
ST-v1_seed8,B,1.0,0.0,7,2.0485112307385647,0.053971507041370256,0.7419231313280672,0.2099875959955888,0.8137716420072714,0.789502035072217,0.45161268723766307
ST-v1_seed8,B,1.0,0.0,8,1.896380373585286,0.04867166795072358,0.6877304753766159,0.24592882573975694,0.8026906356821657,0.766904986389696,0.3984817828567615
ST-v1_seed8,B,1.0,0.0,9,2.0521827824494103,0.052197024851631565,0.7670479402871809,0.2737264873394487,0.8266621412162745,0.7944976923901246,0.45161268723766307
ST-v1_seed9,A,1.0,0.0,0,1.5489876829674936,0.04292976231100682,0.5106570265309512,0.22523160789772745,0.7823857030617463,0.7350385712305597,0.2613902157564167
ST-v1_seed9,A,1.0,0.0,1,1.6786321588362523,0.04774796366755148,0.4316173656358319,0.1642492321168827,0.8060730233183615,0.7830125548265444,0.34535087847585993
ST-v1_seed9,A,1.0,0.0,2,1.1532025924133829,0.02718869916706535,0.3268432277211841,0.19504105458630394,0.7418349520277496,0.676871389147448,0.21412182814598735
ST-v1_seed9,A,1.0,0.0,3,1.434176488663383,0.03865075704778903,0.5204638065390942,0.29015520956545227,0.7928382658381989,0.7455506965429803,0.33607313454396437
ST-v1_seed9,A,1.0,0.0,4,1.5116167202624653,0.042223063304704475,0.5731890863688205,0.2795310257465635,0.7975741079975518,0.754361112232111,0.2870199778228758
ST-v1_seed9,A,1.0,0.0,5,1.8660021044286221,0.054193932024752194,0.5731890863688205,0.21845642649831065,0.8125007296691924,0.7808995506789134,0.2870199778228758
ST-v1_seed9,A,1.0,0.0,6,1.2599339746953206,0.032863051115434506,0.3926458261671196,0.20686638796528678,0.7658035707136952,0.695946997249402,0.2922199740949584
ST-v1_seed9,A,1.0,0.0,7,1.421197007030318,0.039482695907668855,0.38618472506746254,0.12923682221878474,0.7994996992065546,0.756684353478626,0.2922199740949584
ST-v1_seed9,A,1.0,0.0,8,1.773947800362975,0.052051357731370554,0.7406836963434739,0.33089484536417335,0.8159881907006463,0.7923678218623695,0.3734145939377382
ST-v1_seed9,A,1.0,0.0,9,1.4785095307058824,0.0418238097749617,0.452608976729727,0.23718849202081338,0.8022845738968505,0.7699292649350304,0.2922199740949584
ST-v1_seed9,B,1.0,0.0,0,2.0652168091103684,0.05569644385382204,0.9054965545686066,0.3840149410425542,0.8344361749086362,0.8060309736147484,0.43059581300690836
ST-v1_seed9,B,1.0,0.0,1,1.6460396388438197,0.041022325539204395,0.5833761712260084,0.29794267575037714,0.8053031534934292,0.7698888134873718,0.2211015589383726
ST-v1_seed9,B,1.0,0.0,2,2.2943197268418984,0.06026977621257772,0.9095204355939661,0.34491569228697516,0.83613938335209,0.8115158649855042,0.43059581300690836
ST-v1_seed9,B,1.0,0.0,3,1.4761519354609844,0.03555658005905711,0.6189265086509045,0.2974474050668581,0.7742852646982696,0.7190750097400138,0.3984817828567615
ST-v1_seed9,B,1.0,0.0,4,1.822570419975612,0.0477251585294008,0.7590524206758145,0.33630581676007965,0.8186475545186849,0.7902964972821056,0.2922199740949584
ST-v1_seed9,B,1.0,0.0,5,2.21493819949073,0.05883798510638968,0.9054965545686066,0.3353304656412315,0.841071173124259,0.8199001832760401,0.43059581300690836
ST-v1_seed9,B,1.0,0.0,6,2.150514341412019,0.0576433293250072,0.8120574843087092,0.37631937027893403,0.8365589596058347,0.8069280904286508,0.43059581300690836
ST-v1_seed9,B,1.0,0.0,7,1.8194068090228643,0.046899881563261935,0.6189265086509045,0.32656514148509097,0.8094189279231034,0.7720726373637173,0.43059581300690836
ST-v1_seed9,B,1.0,0.0,8,2.0752201411782636,0.055140446327766685,0.9054965545686066,0.44083334306274446,0.8403955836650285,0.8134736647289325,0.43059581300690836
ST-v1_seed9,B,1.0,0.0,9,1.5839105936904423,0.03692576670801443,0.574823768238492,0.33145375432247026,0.7831492413499717,0.7248656990322216,0.3984817828567615
