model,model_seed,customer_set,beta,lambda_concentration,cost_increase_pct,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_edge_burden_gini_used,common_top10_burden_share,common_risk_reduction_pct
Stable-Tail-GNN,9,B,1.0,2.0,0.2889071081823938,3.3241247437892993,0.07534412243027669,1.121847485015159,0.7504250246872866,0.7420098935119365,nan
TEG-low,0,B,1.0,0.0,0.21616987287612915,3.770105863997743,0.0893184426208185,1.2115712754922618,0.7676230427646882,0.7682818542040195,nan
TEG-low,0,B,1.0,1.0,0.2997596279992831,3.029516239104812,0.06301298573507505,1.0910353059655116,0.7255658783850454,0.7091997238347315,nan
TEG-low,1,B,1.0,0.0,0.20047379250042094,4.289228479412019,0.09831844956537987,1.4058080290678325,0.7834197542211498,0.7930061594984734,nan
TEG-low,1,B,1.0,1.0,0.29286673768102023,3.3052286377982347,0.07376505015895206,1.1406231587887292,0.7464536444855394,0.7366700260954608,nan
TEG-low,2,B,1.0,0.0,0.2227206403013953,4.2659872298114045,0.10547431904133112,1.4197066456542045,0.7914299245770389,0.7971945223152108,nan
TEG-low,2,B,1.0,1.0,0.3302051578774479,3.0823651699082912,0.06619165352516884,1.115259761766663,0.7321141366626363,0.7182282252715185,nan
TEG-low,3,B,1.0,0.0,0.21020044176107416,4.088311355487406,0.10042513641700009,1.4153712601233468,0.7813007515731553,0.7849103022527505,nan
TEG-low,3,B,1.0,1.0,0.29116839057076593,3.026193438843595,0.06394146997882129,1.0780110472699218,0.7282204668074729,0.7131046715700775,nan
TEG-low,4,B,1.0,0.0,0.23728812404203886,4.258268243965125,0.10193053658305243,1.370448347361469,0.7867595953770209,0.7947289346384073,nan
TEG-low,4,B,1.0,1.0,0.3426912804324106,3.1881046527654777,0.06703113619882792,1.0999457876702814,0.7388467018747613,0.7261236005758789,nan
TEG-low,5,B,1.0,0.0,0.2024515626906125,4.143538329870979,0.09597335924455756,1.507019359782961,0.7808543285550329,0.7885431157083229,nan
TEG-low,5,B,1.0,1.0,0.2956582424015665,3.403302123808249,0.07966843412287106,1.1798324848577362,0.7534818895663576,0.7465449415423328,nan
TEG-low,6,B,1.0,0.0,0.22744357187204606,4.110254182855268,0.09575391999106632,1.3593521762663365,0.7823834274526302,0.7880777901487754,nan
TEG-low,6,B,1.0,1.0,0.33183739757610714,3.2765180046313036,0.07329782769657378,1.0895803475440855,0.7446615039985125,0.7344858135321589,nan
TEG-low,7,B,1.0,0.0,0.21107415002565927,3.706961586244206,0.08700267887888509,1.2501717268427592,0.7630473997461567,0.7627898489815816,nan
TEG-low,7,B,1.0,1.0,0.28867539148195787,3.1163552508222447,0.06950286714553762,1.1507975591745154,0.7328002999943262,0.7163468878655923,nan
TEG-low,8,B,1.0,0.0,0.20957957730784735,4.174421417946399,0.10062466056136257,1.5546815120940087,0.7845931982186152,0.7917001368283587,nan
TEG-low,8,B,1.0,1.0,0.3091932237858557,3.256284054047987,0.07338460067052119,1.147524806865965,0.7402640722431773,0.7285797713305543,nan
TEG-low,9,B,1.0,0.0,0.20392637133691688,3.9884187698204037,0.09384403297348567,1.4625800891699998,0.7723218912474011,0.7781897498717296,nan
TEG-low,9,B,1.0,1.0,0.2917211030532765,3.2908249096260036,0.07224253325079967,1.15432637086912,0.7435749861400378,0.7335943622425424,nan
