model,model_seed,customer_set,beta,lambda_concentration,cost_increase_pct,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_edge_burden_gini_used,common_top10_burden_share,common_risk_reduction_pct
Stable-Tail-eta0.7,4,B,1.0,0.0,0.2077844543991756,3.8188137271662894,0.08702298859959876,1.2762824992258264,0.7692567644060575,0.7697425175536753,0.5452763471853516
Stable-Tail-eta0.7,4,B,2.0,0.0,0.3190043814901975,3.2400146451525544,0.07479648266462567,1.136089845037176,0.7437413476533473,0.7330685764823248,0.6141966066226408
Stable-Tail-eta0.7,5,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,5,B,1.0,0.0,0.1824721309553749,4.07949062596599,0.09151327861266023,1.392256109923369,0.778513100481063,0.7848134839805294,0.5142363541154299
Stable-Tail-eta0.7,5,B,2.0,0.0,0.2811745855849041,3.497921199325037,0.08128823793877947,1.2543086533524233,0.7544325223569593,0.7500433802044857,0.5834864911844774
Stable-Tail-eta0.7,6,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,6,B,1.0,0.0,0.23661955320931036,3.896644034034748,0.08935871343422858,1.386234160570068,0.7742165694449716,0.7777619952254644,0.5360087358360116
Stable-Tail-eta0.7,6,B,2.0,0.0,0.38335347224068017,3.4604594180387536,0.07921210193352972,1.1568390856287223,0.7553058438175585,0.7497981678665144,0.5879472371764213
Stable-Tail-eta0.7,7,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,7,B,1.0,0.0,0.22178695830257977,3.7520966020443245,0.08881037068688999,1.2594401176650862,0.7635281501270972,0.7649409202041297,0.5532206610503946
Stable-Tail-eta0.7,7,B,2.0,0.0,0.34525447605105675,3.3133258350290324,0.07620069333392379,1.1260337479852898,0.7434068119618559,0.733583948397264,0.6054671072454746
Stable-Tail-eta0.7,8,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,8,B,1.0,0.0,0.21578413272187394,4.029609234222681,0.09436662665684445,1.4235568847268898,0.7743435378367121,0.7781603221375231,0.5201759600458351
Stable-Tail-eta0.7,8,B,2.0,0.0,0.3342697414109776,3.22291537100456,0.07489917693380078,1.1467030403652028,0.7439397655032032,0.7331819223395692,0.6162326955645391
Stable-Tail-eta0.7,9,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,9,B,1.0,0.0,0.1715521406874762,3.855786285150573,0.0892184904890316,1.388892927722357,0.7755883696987523,0.7767598089478452,0.5408738552541763
Stable-Tail-eta0.7,9,B,2.0,0.0,0.24735689619568882,3.4666424492930616,0.07899415567240889,1.1276309510454587,0.7559234037996143,0.7500936124011914,0.5872109953070093
