group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct,risk_source,risk_dir,model,model_seed
high_normal,3769,4062,Hop-shortest,3769 449 450 3739 3777 3566 4094 4101 3810 4062,9,0.09691116447275919,0.8508307933807373,0.4296695510856807,0.8508307933807373,0.8508307933807373,0.09466070749072565,0.9517352781652632,0.8739763551065411,0.8722004802548327,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3769,4062,CVaR-risk,3769 449 450 3739 3777 3566 4094 4101 3810 4062,9,0.09691116447275919,0.8508307933807373,0.4296695510856807,0.8508307933807373,0.8508307933807373,0.09466070749072565,0.9517352781652632,0.8739763551065411,0.8722004802548327,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3548,3121,Hop-shortest,3548 822 4907 3804 3934 3777 3221 767 768 4892 3120 3121,11,0.007368941431526433,0.05338349565863609,0.023466704413294792,0.023466704413294792,0.05338349565863609,0.005391910100694407,0.4585326721624182,0.7214124599954048,0.08105835574679077,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3548,3121,CVaR-risk,3548 3850 3901 877 3505 1988 3777 3221 767 768 4892 3120 3121,12,0.0036127724294298482,0.008570531383156776,0.008539420086890459,0.008570531383156776,0.008570531383156776,0.0016143509031583865,0.1636418530912032,0.5058982386812034,0.04335326915315818,0.09090909090908264,0.46515977588973273,0.6347790796335245,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,275,2464,Hop-shortest,275 3877 3561 4074 4075 2569 2568 4043 2464,8,0.07438748897402547,0.4263592064380646,0.28688377887010574,0.4263592064380646,0.4263592064380646,0.07140268178773113,0.5749340951933205,0.780858479586821,0.5950999117922038,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,275,2464,CVaR-risk,275 3877 246 3561 4085 4075 2569 2568 4043 2464,9,0.0032222257351451036,0.005836070515215397,0.005836070515215397,0.005836070515215397,0.005836070515215397,0.0006015395952595605,0.1485664155027009,0.32825981451227326,0.029000031616305932,0.12499999999998437,0.9512686339846352,0.9863118459081534,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3056,4510,Hop-shortest,3056 3057 5255 3058 3059 3060 3061 3934 4510,8,0.0008330338132509496,0.0012232816079631448,0.0012232816079631448,0.0012232816079631448,0.0012232816079631448,0.0,0.1368455440893391,0.16644570536368852,0.006664270506007597,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3056,4510,CVaR-risk,3056 3057 5255 3058 3059 3060 3061 3934 4510,8,0.0008330338132509496,0.0012232816079631448,0.0012232816079631448,0.0012232816079631448,0.0012232816079631448,0.0,0.1368455440893391,0.16644570536368852,0.006664270506007597,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3910,1409,Hop-shortest,3910 4561 2390 5096 3329 1770 3666 4860 3636 4787 3477 4202 3814 1410 1409,14,0.10323423723457381,0.8570114970207214,0.4681925450762113,0.6449011862277985,0.8570114970207214,0.10044808867054858,0.44769999027940893,0.8390885061300697,1.4452793212840334,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3910,1409,CVaR-risk,3910 4561 2390 5096 3329 1770 3666 3643 1298 3514 4203 4290 3814 1410 1409,14,0.0024484050061021534,0.006290350575000048,0.005187471009170015,0.006290350575000048,0.006290350575000048,0.0003705690282263926,0.10557199067450473,0.3355506474626202,0.034277670085430145,0.0,0.9762830135451235,0.9902460241811862,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3126,2485,Hop-shortest,3126 3127 4892 768 767 3221 3777 3934 3804 5202 2485,10,0.0026637695089448245,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0009623882826417685,0.22169416785717005,0.4846588394057141,0.026637695089448243,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3126,2485,CVaR-risk,3126 3127 4892 768 767 3221 3777 3934 3804 5202 2485,10,0.0026637695089448245,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0009623882826417685,0.22169416785717005,0.4846588394057141,0.026637695089448243,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3569,1008,Hop-shortest,3569 1813 1814 3458 4620 4485 3566 3777 3740 3837 3508 3456 1008,12,0.07557801525884618,0.8517617583274841,0.2193239985499531,0.43013968830928206,0.8517617583274841,0.07222528045531362,0.8824412669901558,0.8699372678738171,0.9069361831061542,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3569,1008,CVaR-risk,3569 1813 1814 3458 3988 3887 4686 4265 4012 4814 3666 3898 3456 1008,13,0.003163515769231778,0.00579278776422143,0.004743792465887964,0.00579278776422143,0.00579278776422143,0.0003225262133547893,0.0888452989458617,0.2001711100934478,0.04112570500001311,0.08333333333332639,0.9546542460571847,0.9865327754619035,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,4209,2923,Hop-shortest,4209 3755 3740 3777 3934 3804 4206 2923,7,0.00418987130147538,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.001454111055604049,0.21268293643261488,0.3752534270737171,0.02932909911032766,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,4209,2923,CVaR-risk,4209 1800 4281 1667 1666 4286 3804 4206 2923,8,0.0025904002686729655,0.004926823079586029,0.004926823079586029,0.004926823079586029,0.004926823079586029,0.0003698249056469649,0.17538879739494695,0.33051251226111367,0.020723202149383724,0.14285714285712245,0.29342520642306796,0.4209397894166517,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,800,3171,Hop-shortest,800 4898 3658 4134 3477 4719 3297 3970 3171,8,0.005345517594832927,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.002325682551600039,0.16509875883519348,0.29858541829882324,0.042764140758663416,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,800,3171,CVaR-risk,800 4898 3658 4134 3477 4719 3297 3970 3171,8,0.005345517594832927,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.002325682551600039,0.16509875883519348,0.29858541829882324,0.042764140758663416,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3217,2396,Hop-shortest,3217 728 727 3532 3841 4049 3526 3561 3847 3816 2396,10,0.017507471540011466,0.1474083513021469,0.05231660511344671,0.1474083513021469,0.1474083513021469,0.014586071320809423,0.7119742319886901,0.7655934279197318,0.17507471540011466,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3217,2396,CVaR-risk,3217 728 727 3532 3841 661 662 3879 4053 3816 2396,10,0.003259557276032865,0.004770732019096613,0.004770732019096613,0.004770732019096613,0.004770732019096613,0.0002148729283362627,0.10644422670939768,0.13342927139703686,0.03259557276032865,0.0,0.8138190732645273,0.9676359447892775,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2012,4204,Hop-shortest,2012 2013 3544 3934 3804 4038 4204,6,0.0018821052314403157,0.0022136233747005463,0.0022136233747005463,0.0022136233747005463,0.0022136233747005463,0.0,0.17602869494100248,0.11469031384762296,0.011292631388641894,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2012,4204,CVaR-risk,2012 2013 3544 3934 3804 4038 4204,6,0.0018821052314403157,0.0022136233747005463,0.0022136233747005463,0.0022136233747005463,0.0022136233747005463,0.0,0.17602869494100248,0.11469031384762296,0.011292631388641894,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,4389,5134,Hop-shortest,4389 4640 3777 4015 3663 4102 3049 4872 5134,8,0.05678091029403731,0.4296696186065674,0.21908896369859576,0.4296696186065674,0.4296696186065674,0.053854284866247326,0.8952816654124008,0.8329394054042933,0.4542472823522985,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,4389,5134,CVaR-risk,4389 4157 4403 2486 4402 3917 3521 4102 3049 4872 5134,10,0.0021867087692953647,0.003745453665032983,0.003274927381426096,0.003745453665032983,0.003745453665032983,4.908628761768341e-06,0.11025573886991379,0.17274397852055157,0.021867087692953646,0.24999999999996875,0.9518608287964481,0.9912829450726098,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3929,1587,Hop-shortest,3929 4932 4196 3955 4181 3777 4225 3532 1587,8,0.005706446085241623,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0022352587257046252,0.14452914563005528,0.2109644567954858,0.045651568681932986,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3929,1587,CVaR-risk,3929 4932 4196 3907 4295 4024 3594 3903 3841 3532 1587,10,0.004155585216358304,0.008143698796629906,0.006719936616718769,0.008143698796629906,0.008143698796629906,0.0011219437001273036,0.12343377501485289,0.26772315002268066,0.04155585216358304,0.24999999999996875,0.0897168845784076,0.04285340399882642,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3318,2321,Hop-shortest,3318 4043 5076 4259 3593 4223 4064 4135 4957 3488 2323 2322 2321,12,0.004341637963079847,0.008571234531700611,0.007203652523458004,0.008571234531700611,0.008571234531700611,0.0015133075648918748,0.11281182568292303,0.3258957091412493,0.05209965555695817,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3318,2321,CVaR-risk,3318 4043 5076 4259 693 3450 3640 3566 3777 3559 3488 2323 2322 2321,13,0.0034840470135140303,0.008508308790624142,0.007172189652919769,0.008508308790624142,0.008508308790624142,0.0010694837770782984,0.12021329611337554,0.38635323673212274,0.045292611175682396,0.08333333333332639,0.13065430679677506,0.007341502654769017,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,5172,2469,Hop-shortest,5172 2201 2200 2199 4887 4645 4040 4081 4075 2569 2568 4043 4459 2469,13,0.019632614298293796,0.2153114229440689,0.0756611879914999,0.0756611879914999,0.2153114229440689,0.016650898991009362,0.7140508224645015,0.7972666125038816,0.25522398587781936,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,5172,2469,CVaR-risk,5172 2201 2200 2199 4887 4607 3561 4085 4075 2569 2568 4043 4459 2469,13,0.0034739250908247554,0.005836070515215397,0.0050498314667493105,0.005836070515215397,0.005836070515215397,0.00041645048902584956,0.08687962973107259,0.19621937467458683,0.04516102618072182,0.0,0.8230533622213536,0.9228657298271088,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3427,4434,Hop-shortest,3427 4340 4210 2734 4233 3562 4699 3989 5018 3777 4434,10,0.0036735079251229764,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0009623882826417685,0.145288230434828,0.31807512581574193,0.03673507925122976,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3427,4434,CVaR-risk,3427 4340 4210 2734 4233 3562 4699 3989 5018 3777 4434,10,0.0036735079251229764,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0009623882826417685,0.145288230434828,0.31807512581574193,0.03673507925122976,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,281,1172,Hop-shortest,281 3566 3777 3743 4350 3254 4231 1172,7,0.00764101865934208,0.032584741711616516,0.016533786430954933,0.032584741711616516,0.032584741711616516,0.005501751022945557,0.4233420623029919,0.6379019925448599,0.05348713061539456,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,281,1172,CVaR-risk,281 3566 4295 1956 4640 1957 4533 3645 4231 1172,9,0.0026542487062720787,0.006008055526763201,0.006008055526763201,0.006008055526763201,0.006008055526763201,0.0005137084776328669,0.17070562071044112,0.38502238845375025,0.02388823835644871,0.2857142857142449,0.5533834385550938,0.8156175187530508,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3356,3676,Hop-shortest,3356 3514 4203 3477 4376 3010 3011 3676,7,0.00345498531740824,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.0013924996102494852,0.27167948971872924,0.4722235032628517,0.024184897221857682,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3356,3676,CVaR-risk,3356 3837 3740 3777 3743 2655 4851 3281 3676,8,0.0036432739871088415,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0012029853533022106,0.20659234886373032,0.4173054731992054,0.029146191896870732,0.14285714285712245,-0.20514020089876675,0.007211947021639887,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,1683,4715,Hop-shortest,1683 4696 1679 1680 1681 3477 5018 3777 3566 4715,9,0.0051400364221384125,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.0021523755664626756,0.1508755847702647,0.3144910942112962,0.046260327799245715,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,1683,4715,CVaR-risk,1683 4696 1679 1680 1681 3477 5018 3777 3566 4715,9,0.0051400364221384125,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.008570116013288498,0.0021523755664626756,0.1508755847702647,0.3144910942112962,0.046260327799245715,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2166,1214,Hop-shortest,2166 3926 4081 4040 4645 4887 4115 735 4114 4981 1213 1214,11,0.026161195181140847,0.2629065215587616,0.0895823819252352,0.0895823819252352,0.2629065215587616,0.02356455947103148,0.8354010769353775,0.8272955595368987,0.2877731469925493,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2166,1214,CVaR-risk,2166 3926 4081 4040 4645 4887 1831 4115 735 4114 4981 1213 1214,12,0.0024338924946884313,0.0029203121084719896,0.002774688764475286,0.0029203121084719896,0.0029203121084719896,0.0,0.08486292252816897,0.07382099195634839,0.029206709936261177,0.09090909090908264,0.8985078689850243,0.9674008209351179,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,5109,4922,Hop-shortest,5109 4359 1376 5022 3284 1373 3658 4898 3610 4922,9,0.002929943160981768,0.008125348947942257,0.008125348947942257,0.008125348947942257,0.008125348947942257,0.0009842181267837684,0.21163163847385935,0.42343120905566956,0.02636948844883591,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,5109,4922,CVaR-risk,5109 4359 1376 5022 3284 1373 3658 4898 3610 4922,9,0.002929943160981768,0.008125348947942257,0.008125348947942257,0.008125348947942257,0.008125348947942257,0.0009842181267837684,0.21163163847385935,0.42343120905566956,0.02636948844883591,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3975,113,Hop-shortest,3975 4905 4135 4015 3777 5018 3477 4128 2084 2996 2995 3802 106 3497 115 114 113,16,0.0037439480765897315,0.008570116013288498,0.00853921240195632,0.008570116013288498,0.008570116013288498,0.001468870643293485,0.10710168894000516,0.45678644246972544,0.059903169225435704,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3975,113,CVaR-risk,3975 4905 4135 4015 3777 5018 3477 4128 2084 2996 2995 3802 106 3497 115 114 113,16,0.0037439480765897315,0.008570116013288498,0.00853921240195632,0.008570116013288498,0.008570116013288498,0.001468870643293485,0.10710168894000516,0.45678644246972544,0.059903169225435704,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,4120,4317,Hop-shortest,4120 4328 2524 2523 3527 4211 3816 4338 4330 4336 3934 3777 4317,12,0.02501666850124214,0.25817835330963135,0.09173165696362655,0.09173165696362655,0.25817835330963135,0.022257601201999933,0.7423051651938539,0.8269567540556579,0.3002000220149057,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,4120,4317,CVaR-risk,4120 4328 2524 2523 3527 4211 3748 3816 4338 4330 4336 3934 3777 4317,13,0.0034840902897905414,0.008508308790624142,0.006800716044381261,0.008508308790624142,0.008508308790624142,0.0009699406532140878,0.12072319113831695,0.4133909853297435,0.04529317376727704,0.08333333333332639,0.8491233496116225,0.9072478458019666,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,372,2486,Hop-shortest,372 373 3636 4787 3477 4899 3804 4402 2486,8,0.05905553444608813,0.4327908754348755,0.22259757947176695,0.4327908754348755,0.4327908754348755,0.0562841143400874,0.8407224242855167,0.8201399947928321,0.47244427556870505,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,372,2486,CVaR-risk,372 373 3636 184 185 3451 3920 3917 4402 2486,9,0.0028330702140616872,0.007494738325476646,0.007494738325476646,0.007494738325476646,0.007494738325476646,0.0008440824329025216,0.19940531442621806,0.42045129504338496,0.025497631926555187,0.12499999999998437,0.9460303929033569,0.9826827718608243,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,748,4354,Hop-shortest,748 3879 4733 4094 3566 3777 5018 4354,7,0.01985371031332761,0.11445029079914093,0.043822302793463074,0.11445029079914093,0.11445029079914093,0.017196829464020475,0.6864452646469218,0.7381878093231935,0.13897597219329327,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,748,4354,CVaR-risk,748 3879 4733 4094 3566 3777 5018 3282 4354,8,0.0035433330049272627,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.008508308790624142,0.0012029853533022106,0.20771786633588146,0.38059149146562943,0.0283466640394181,0.14285714285712245,0.7960319068623714,0.925659351914782,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2846,756,Hop-shortest,2846 4343 3968 4121 4484 4020 759 758 757 756,9,0.0017832011864003208,0.002876684069633484,0.0025905524380505085,0.002876684069633484,0.002876684069633484,0.0,0.12861768198215648,0.22079700771123734,0.016048810677602887,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2846,756,CVaR-risk,2846 4343 3968 4121 4484 4020 759 758 757 756,9,0.0017832011864003208,0.002876684069633484,0.0025905524380505085,0.002876684069633484,0.002876684069633484,0.0,0.12861768198215648,0.22079700771123734,0.016048810677602887,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3250,5052,Hop-shortest,3250 1142 1141 1140 3970 3297 4719 3477 4169 1961 3493 1511 1510 5052,13,0.002948193703419887,0.008570116013288498,0.006109933136031032,0.008570116013288498,0.008570116013288498,0.0007498074824420306,0.13671124114505384,0.44223065363993963,0.03832651814445853,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,3250,5052,CVaR-risk,3250 1142 1141 1140 3970 3297 4719 3477 4169 1961 3493 1511 1510 5052,13,0.002948193703419887,0.008570116013288498,0.006109933136031032,0.008570116013288498,0.008570116013288498,0.0007498074824420306,0.13671124114505384,0.44223065363993963,0.03832651814445853,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2979,3594,Hop-shortest,2979 2980 3806 2976 3489 5121 4295 4300 3594,8,0.003081376271438785,0.006008055526763201,0.006008055526763201,0.006008055526763201,0.006008055526763201,0.0005779220373369753,0.1638556305336613,0.2659176499717959,0.02465101017151028,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,2979,3594,CVaR-risk,2979 2980 3806 2976 3489 3815 1169 1168 4135 4250 4300 3594,11,0.003144384070765227,0.005761642474681139,0.005328798433765769,0.005761642474681139,0.005761642474681139,0.0005936112932183526,0.11933824433578023,0.3048622626679873,0.0345882247784175,0.37499999999995315,-0.40311591847009837,0.04101377740991041,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,330,2778,Hop-shortest,330 3850 3548 822 4907 3477 4188 4205 4832 2778,9,0.05181316803726885,0.4327908754348755,0.220680495724082,0.4327908754348755,0.4327908754348755,0.048950107457737126,0.8622836397939411,0.8392691372694849,0.46631851233541965,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,330,2778,CVaR-risk,330 3850 3548 822 4907 812 3974 4246 4205 4832 2778,10,0.004312347644008696,0.008255839347839355,0.008255839347839355,0.008255839347839355,0.008255839347839355,0.0015701654367148877,0.14185108219008982,0.35250501931763534,0.04312347644008696,0.11111111111109877,0.9075235588974944,0.9809241834395777,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,552,2458,Hop-shortest,552 3878 3561 3526 4049 4423 3742 4470 3453 3850 3548 2456 2457 2458,13,0.03352610801812261,0.3029504120349884,0.10416992497630417,0.20206975936889648,0.3029504120349884,0.030914940799658116,0.537742585165927,0.8300454418969814,0.435839404235594,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,552,2458,CVaR-risk,552 3878 3561 4041 4021 3473 4196 3600 2415 4560 4646 2460 2459 2458,13,0.0027177449127730843,0.004832678474485874,0.0038758277660235763,0.004832678474485874,0.004832678474485874,0.0001748170918570115,0.08939284343364892,0.21155224673128092,0.035330683866050094,0.0,0.9189364625510755,0.976084108326969,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,740,239,Hop-shortest,740 3471 3760 3920 3859 3858 239,6,0.002081821905449033,0.002418376272544265,0.002418376272544265,0.002418376272544265,0.002418376272544265,0.0,0.1707312879415351,0.08359250664574103,0.012490931432694197,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
high_normal,740,239,CVaR-risk,740 3471 3760 3920 3859 3858 239,6,0.002081821905449033,0.002418376272544265,0.002418376272544265,0.002418376272544265,0.002418376272544265,0.0,0.1707312879415351,0.08359250664574103,0.012490931432694197,0.0,0.0,0.0,GCN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed3_epochs50_floor_0p01,GCN,3
