node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
652,0,1,4.365295886993408,0.480756551027298,0.37887248396873474,0.4727562665939331,-0.00800028070807457,0.16075986623764038,0.15717890858650208,0.10611185431480408,0.08494942635297775,0.11212743818759918,0.10213720798492432,0.15529783070087433,0.12143746018409729
653,0,2,4.366858005523682,0.48097971081733704,0.37611913681030273,0.47087231278419495,-0.010107412002980709,0.1526007354259491,0.16519691050052643,0.1067747101187706,0.07923367619514465,0.12007474154233932,0.10839942842721939,0.14592303335666656,0.12179665267467499
654,0,2,4.354944229125977,0.47927775979042053,0.3718908727169037,0.470623254776001,-0.008654500357806683,0.15386264026165009,0.16645467281341553,0.10649698972702026,0.08172569423913956,0.11956910043954849,0.10015919059515,0.15087588131427765,0.12085581570863724
655,0,2,4.490485191345215,0.4986407458782196,0.38652440905570984,0.49157923460006714,-0.007061503361910582,0.12789715826511383,0.15120317041873932,0.11091015487909317,0.10166104137897491,0.12180402129888535,0.12342005223035812,0.13356825709342957,0.12953609228134155
656,0,2,4.382408142089844,0.48320117592811584,0.3695448935031891,0.4751074016094208,-0.008093764074146748,0.13983649015426636,0.1610456258058548,0.10791680216789246,0.09937038272619247,0.12228572368621826,0.11777344346046448,0.132992222905159,0.11877920478582382
657,0,2,4.434051990509033,0.49057886004447937,0.3835180401802063,0.4828510880470276,-0.007727771531790495,0.1335061639547348,0.15685054659843445,0.11189364641904831,0.10044053196907043,0.11379111558198929,0.12779395282268524,0.13211029767990112,0.12361378222703934
658,0,2,4.508355140686035,0.5011935830116272,0.3933459222316742,0.49373018741607666,-0.007463399320840836,0.12566068768501282,0.14683076739311218,0.10904372483491898,0.10475121438503265,0.12036769092082977,0.13160012662410736,0.14250850677490234,0.1192372664809227
659,0,2,4.44321346282959,0.491887629032135,0.3776044547557831,0.4836653769016266,-0.008222266100347042,0.12201619893312454,0.16243627667427063,0.11245601624250412,0.09799349308013916,0.1274934560060501,0.13079407811164856,0.12973207235336304,0.11707830429077148
660,0,2,4.453219413757324,0.4933170676231384,0.37736448645591736,0.4844692349433899,-0.008847756311297417,0.12723442912101746,0.1569071114063263,0.1080440953373909,0.10407787561416626,0.12637199461460114,0.11782803386449814,0.1433928906917572,0.11614354699850082
661,0,2,4.420121192932129,0.48858875036239624,0.379192054271698,0.4811091423034668,-0.007479602005332708,0.13370224833488464,0.152242511510849,0.11904191225767136,0.09954120218753815,0.11628007888793945,0.1282140612602234,0.13186566531658173,0.11911232769489288
662,0,2,4.449298858642578,0.49275699257850647,0.38078194856643677,0.48578330874443054,-0.00697367126122117,0.13039644062519073,0.15149979293346405,0.1141202449798584,0.10575973242521286,0.11744184792041779,0.12076442688703537,0.14143256843090057,0.11858495324850082
663,0,2,4.500077247619629,0.5000110268592834,0.38938844203948975,0.49239566922187805,-0.0076154121197760105,0.12217450141906738,0.15184468030929565,0.11293165385723114,0.10346225649118423,0.12019842863082886,0.12605400383472443,0.1424219012260437,0.12091255187988281
664,0,2,4.480988502502441,0.49728408455848694,0.3891583979129791,0.48909324407577515,-0.008190843276679516,0.12481167167425156,0.15499411523342133,0.11075089871883392,0.1000543013215065,0.12023058533668518,0.1321689635515213,0.13636337220668793,0.1206260621547699
665,0,2,4.512807846069336,0.5018296837806702,0.3887026309967041,0.49426907300949097,-0.007560619618743658,0.12043848633766174,0.1542077660560608,0.11084982752799988,0.1026729941368103,0.12312828004360199,0.12165948748588562,0.14123103022575378,0.1258121132850647
666,0,2,4.468315124511719,0.49547359347343445,0.38182640075683594,0.48838526010513306,-0.007088332902640104,0.12724672257900238,0.14457204937934875,0.11944934725761414,0.10387106239795685,0.12303441017866135,0.12887080013751984,0.13394944369792938,0.11900615692138672
667,0,2,4.503880023956299,0.5005542635917664,0.3875115215778351,0.49270951747894287,-0.007844864390790462,0.12414167821407318,0.15034766495227814,0.11004945635795593,0.10412386059761047,0.1238258108496666,0.12231411784887314,0.14219364523887634,0.1230037584900856
668,0,2,4.420856475830078,0.4886937737464905,0.37778085470199585,0.48081448674201965,-0.007879226468503475,0.13411270081996918,0.15516240894794464,0.11280073970556259,0.1009649857878685,0.11917827278375626,0.12365487217903137,0.13667172193527222,0.11745424568653107
669,0,2,4.448466777801514,0.49263811111450195,0.38229915499687195,0.4859903156757355,-0.0066478014923632145,0.13190555572509766,0.15143360197544098,0.11431629210710526,0.10315641760826111,0.11688898503780365,0.12525086104869843,0.13421666622161865,0.12283160537481308
670,0,2,4.379436492919922,0.4827766418457031,0.3782973289489746,0.47463276982307434,-0.008143825456500053,0.14743950963020325,0.1611153930425644,0.10278025269508362,0.09644807875156403,0.11391950398683548,0.12001015990972519,0.14032256603240967,0.11796458810567856
671,0,2,4.44288444519043,0.4918406307697296,0.3802799880504608,0.48582327365875244,-0.006017345003783703,0.13263291120529175,0.15750974416732788,0.10674601048231125,0.10249916464090347,0.12033218890428543,0.11831957846879959,0.14226454496383667,0.11969587206840515
672,0,7,4.524971008300781,0.5035672783851624,0.3931898772716522,0.496351957321167,-0.007215326186269522,0.12205853313207626,0.13998793065547943,0.12335842847824097,0.10395857691764832,0.11744663864374161,0.12109788507223129,0.1535291075706482,0.11856287717819214
673,0,2,4.432504177093506,0.49035772681236267,0.37580838799476624,0.48377877473831177,-0.006578955799341202,0.13913512229919434,0.14642059803009033,0.10974166542291641,0.10679569840431213,0.12209847569465637,0.11414016038179398,0.14455923438072205,0.11710900068283081
674,0,2,4.392091751098633,0.4845845401287079,0.37277334928512573,0.4764842689037323,-0.00810026004910469,0.13234172761440277,0.16838663816452026,0.10606854408979416,0.09277145564556122,0.12765829265117645,0.12853142619132996,0.1297302097082138,0.11451172083616257
675,0,2,4.472650527954102,0.49609294533729553,0.3833322823047638,0.48792046308517456,-0.008172555826604366,0.12679046392440796,0.1550964117050171,0.11008020490407944,0.10194916278123856,0.12275134772062302,0.11994639784097672,0.14289185404777527,0.12049403786659241
676,0,2,4.442770004272461,0.49182429909706116,0.3789401650428772,0.4840090572834015,-0.007815146818757057,0.1298023909330368,0.15140128135681152,0.11919044703245163,0.09861484915018082,0.1220509260892868,0.12740717828273773,0.1288273185491562,0.12270565330982208
677,0,2,4.48901891708374,0.4984312653541565,0.38763874769210815,0.4901939034461975,-0.00823731068521738,0.1250029355287552,0.15173882246017456,0.11360234022140503,0.10188528150320053,0.12013179063796997,0.1204233393073082,0.14873220026493073,0.11848321557044983
678,0,1,4.360283851623535,0.4800405502319336,0.3701764941215515,0.4729536473751068,-0.007086911704391241,0.1532992422580719,0.15192601084709167,0.10703711211681366,0.09992069005966187,0.11764039099216461,0.1107054278254509,0.14586474001407623,0.11360634863376617
679,0,2,4.443742752075195,0.4919632375240326,0.3788797855377197,0.48415377736091614,-0.0078094638884067535,0.13242965936660767,0.14995203912258148,0.11344168335199356,0.10892221331596375,0.11637461185455322,0.11849489063024521,0.140526682138443,0.11985821276903152
680,0,2,4.427716255187988,0.48967376351356506,0.3739274740219116,0.4813399910926819,-0.00833378080278635,0.12694235146045685,0.15759679675102234,0.10986495018005371,0.10892701894044876,0.12274140119552612,0.12251633405685425,0.1398165076971054,0.11159461736679077
681,0,2,4.4845404624938965,0.49779149889945984,0.3803957402706146,0.49051418900489807,-0.007277303840965033,0.12093909084796906,0.14879949390888214,0.11344372481107712,0.11043517291545868,0.1259867399930954,0.12336324155330658,0.14244262874126434,0.1145898774266243
682,0,2,4.442516326904297,0.4917880594730377,0.3847365975379944,0.48415178060531616,-0.007636290043592453,0.1362909972667694,0.15398544073104858,0.1046128049492836,0.10611999034881592,0.11425409466028214,0.1247393935918808,0.13974842429161072,0.12024880945682526
683,0,7,4.45013427734375,0.4928763210773468,0.38117069005966187,0.48571380972862244,-0.007162573281675577,0.13690824806690216,0.1425824612379074,0.11659103631973267,0.10389674454927444,0.11885083466768265,0.11792345345020294,0.14507140219211578,0.11817581951618195
684,0,2,4.466099739074707,0.4951570928096771,0.3852888345718384,0.48799747228622437,-0.007159701082855463,0.13417309522628784,0.15302900969982147,0.10847719758749008,0.10012960433959961,0.11890219151973724,0.11857229471206665,0.1397581398487091,0.12695838510990143
685,0,2,4.468008995056152,0.4954298436641693,0.3868323564529419,0.4870096743106842,-0.008420179598033428,0.1280314326286316,0.15053685009479523,0.11763833463191986,0.10134979337453842,0.1156112551689148,0.12618345022201538,0.13975852727890015,0.12089037150144577
686,0,1,3.840589761734009,0.4057985246181488,0.30379560589790344,0.39419496059417725,-0.011603535152971745,0.25176817178726196,0.1877216398715973,0.07514674216508865,0.032919976860284805,0.14864790439605713,0.09418994933366776,0.12896648049354553,0.08063918352127075
687,0,2,4.4507951736450195,0.492970734834671,0.37959814071655273,0.48435157537460327,-0.008619154803454876,0.13551150262355804,0.15201367437839508,0.11479781568050385,0.08573415875434875,0.13234472274780273,0.1172989159822464,0.13998498022556305,0.12231424450874329
688,0,2,4.403620719909668,0.4862315356731415,0.3713904321193695,0.47813722491264343,-0.00809431541711092,0.1400642693042755,0.15376318991184235,0.10407621413469315,0.10497171431779861,0.12573419511318207,0.12212388217449188,0.13163207471370697,0.11763447523117065
689,0,2,4.3927903175354,0.4846843183040619,0.3692622184753418,0.4763455390930176,-0.008338782005012035,0.13507413864135742,0.16338536143302917,0.1081601232290268,0.09880287200212479,0.1253153532743454,0.11744162440299988,0.13453786075115204,0.11728274077177048
690,0,2,4.436358451843262,0.49090835452079773,0.377353310585022,0.4819728434085846,-0.008935521356761456,0.14043956995010376,0.16079649329185486,0.1051495373249054,0.08354157954454422,0.13271953165531158,0.10330412536859512,0.15110482275485992,0.12294435501098633
691,0,1,4.250373840332031,0.46433910727500916,0.35171177983283997,0.45517033338546753,-0.00916870404034853,0.17528800666332245,0.1627672165632248,0.09983721375465393,0.0749165490269661,0.13547924160957336,0.10700326412916183,0.12671054899692535,0.11799796670675278
692,0,2,4.42153263092041,0.488790363073349,0.36947494745254517,0.47730666399002075,-0.011483696289360523,0.1404675841331482,0.15784530341625214,0.10607611387968063,0.08571023494005203,0.14042574167251587,0.10070963948965073,0.15220361948013306,0.11656166613101959
693,0,2,4.3822784423828125,0.4831826388835907,0.36856135725975037,0.47482427954673767,-0.008358350023627281,0.14310309290885925,0.16647328436374664,0.09932664036750793,0.09266949445009232,0.12986613810062408,0.10429535806179047,0.15166021883487701,0.11260578781366348
694,0,2,4.426230430603027,0.4894614815711975,0.37353238463401794,0.4810764491558075,-0.008385046385228634,0.12934336066246033,0.15326856076717377,0.11567438393831253,0.1032915785908699,0.12488967925310135,0.12168194353580475,0.139182910323143,0.1126675233244896
695,0,2,4.494576930999756,0.49922528862953186,0.3899775743484497,0.4914282262325287,-0.00779706472530961,0.12562020123004913,0.14674989879131317,0.11903537064790726,0.10297273844480515,0.1156441941857338,0.12491099536418915,0.14175951480865479,0.12330705672502518
696,0,2,4.451023578643799,0.49300336837768555,0.3769814968109131,0.484987735748291,-0.008015628904104233,0.12825685739517212,0.1519096940755844,0.11449664831161499,0.10000686347484589,0.1283484250307083,0.12124916166067123,0.13966581225395203,0.11606652289628983
697,0,2,4.374200344085693,0.48202863335609436,0.3621606230735779,0.47491034865379333,-0.007118293549865484,0.13891956210136414,0.15459869801998138,0.11161115765571594,0.10287442058324814,0.12983547151088715,0.11810890585184097,0.1304921954870224,0.11355949938297272
698,0,2,4.405237674713135,0.4864625334739685,0.3736236095428467,0.4790271520614624,-0.00743537861853838,0.13287103176116943,0.1549178957939148,0.11660563945770264,0.10014411062002182,0.12183768302202225,0.12650126218795776,0.13303734362125397,0.11408501118421555
699,0,2,4.313076972961426,0.4732967019081116,0.3625061511993408,0.4653260111808777,-0.00797069352120161,0.15411584079265594,0.16616590321063995,0.11109362542629242,0.08537043631076813,0.12074802070856094,0.10190033912658691,0.14812183380126953,0.11248397082090378
700,0,2,4.204384803771973,0.4577692449092865,0.33684971928596497,0.4407748281955719,-0.016994405537843704,0.12609222531318665,0.23058488965034485,0.11679723858833313,0.07459215819835663,0.11508379876613617,0.08661974966526031,0.1286149024963379,0.12161506712436676
701,0,2,4.452766418457031,0.49325233697891235,0.3860970735549927,0.48597410321235657,-0.007278221193701029,0.1349084973335266,0.1585131138563156,0.10933774709701538,0.09287866204977036,0.11826490610837936,0.11238660663366318,0.15402425825595856,0.11968621611595154
702,0,2,4.421106815338135,0.4887295365333557,0.3707115054130554,0.4800567030906677,-0.008672771044075489,0.13013023138046265,0.1645423173904419,0.10595870018005371,0.09656881541013718,0.13208837807178497,0.11516327410936356,0.1380670666694641,0.11748117208480835
703,0,2,4.478351593017578,0.49690738320350647,0.38440436124801636,0.4887576997280121,-0.008149697445333004,0.12188935279846191,0.15880632400512695,0.1085258349776268,0.10117306560277939,0.1252010464668274,0.12810002267360687,0.13646045327186584,0.11984389275312424
704,0,2,4.434428691864014,0.49063268303871155,0.36869391798973083,0.48386284708976746,-0.006769830826669931,0.13057953119277954,0.15393276512622833,0.10627873986959457,0.1063629761338234,0.13415203988552094,0.11514806002378464,0.13832004368305206,0.11522582173347473
705,0,2,4.481056213378906,0.49729374051094055,0.3882042169570923,0.4895108640193939,-0.007782881613820791,0.12897998094558716,0.14886096119880676,0.1141778975725174,0.09989245235919952,0.11988461017608643,0.12618231773376465,0.1404416710138321,0.12158023566007614
706,0,2,4.453529357910156,0.49336132407188416,0.3854556679725647,0.48630449175834656,-0.007056915666908026,0.13471247255802155,0.15151409804821014,0.10791675001382828,0.11011077463626862,0.11029022186994553,0.11894436180591583,0.14561216533184052,0.12089914083480835
707,0,2,4.466551780700684,0.49522167444229126,0.37862855195999146,0.48762309551239014,-0.007598564028739929,0.12831051647663116,0.1499389111995697,0.10975576192140579,0.1077897697687149,0.12557648122310638,0.11945711821317673,0.14005954563617706,0.11911188066005707
708,0,7,4.501283645629883,0.5001834034919739,0.39148345589637756,0.49300703406333923,-0.0071763633750379086,0.12556828558444977,0.14455391466617584,0.11766348034143448,0.104531429708004,0.11619942635297775,0.12607723474502563,0.14521898329257965,0.12018724530935287
709,0,2,4.46061372756958,0.4943733811378479,0.3797886073589325,0.4867718815803528,-0.007601484656333923,0.1261974722146988,0.1556861400604248,0.11143198609352112,0.10123221576213837,0.12566354870796204,0.11957526206970215,0.14365704357624054,0.116556316614151
710,0,2,4.399872303009033,0.48569604754447937,0.371600866317749,0.4783671200275421,-0.007328933570533991,0.13719992339611053,0.15866030752658844,0.10499262064695358,0.09714332222938538,0.13040290772914886,0.12292415648698807,0.13717257976531982,0.11150412261486053
711,0,2,4.438652992248535,0.49123615026474,0.3792994022369385,0.4850142300128937,-0.00622191047295928,0.13648581504821777,0.1465432047843933,0.11488615721464157,0.09940847009420395,0.12337694317102432,0.12343250215053558,0.1376264989376068,0.11824043095111847
712,0,2,4.407711982727051,0.4868159890174866,0.3733237385749817,0.4786909222602844,-0.008125072345137596,0.13846348226070404,0.16005410254001617,0.10658032447099686,0.10198093950748444,0.11959750205278397,0.11434826254844666,0.13440555334091187,0.12456993758678436
713,0,2,4.465394973754883,0.4950564205646515,0.3811807334423065,0.4872678518295288,-0.007788579910993576,0.1234540119767189,0.15466241538524628,0.11530908197164536,0.10394726693630219,0.12144654244184494,0.12263110280036926,0.14051668345928192,0.11803295463323593
714,0,2,4.422928333282471,0.48898977041244507,0.3716086447238922,0.480572909116745,-0.008416851982474327,0.12936057150363922,0.16000717878341675,0.10788264870643616,0.10828222334384918,0.12285865098237991,0.11616351455450058,0.13805876672267914,0.11738637834787369
715,0,2,4.449951648712158,0.49285024404525757,0.38543882966041565,0.4841003119945526,-0.008749940432608128,0.1298467367887497,0.15718138217926025,0.11029188334941864,0.0962194949388504,0.1210217997431755,0.13082221150398254,0.13698667287826538,0.11762995272874832
716,0,7,4.491427421569824,0.49877533316612244,0.3889949917793274,0.492828369140625,-0.005946962628513575,0.13257275521755219,0.13854394853115082,0.11809766292572021,0.10647670179605484,0.11531400680541992,0.1223243698477745,0.14231407642364502,0.12435653805732727
717,0,2,4.492899417877197,0.49898561835289,0.3862375020980835,0.49174562096595764,-0.007240010891109705,0.12534184753894806,0.14847195148468018,0.1143074557185173,0.10623640567064285,0.11940476298332214,0.1228170171380043,0.1385442167520523,0.12487625330686569
718,0,2,4.4889960289001465,0.49842801690101624,0.3870386779308319,0.49049022793769836,-0.007937793619930744,0.12418424338102341,0.1557161808013916,0.1074921041727066,0.1030789315700531,0.12248995155096054,0.12467295676469803,0.14082607626914978,0.1215396597981453
719,0,2,4.469691753387451,0.49567025899887085,0.38208135962486267,0.4886183440685272,-0.0070519233122467995,0.12654240429401398,0.15305426716804504,0.11238647252321243,0.10132620483636856,0.12460923194885254,0.12226024270057678,0.14060001075267792,0.11922112852334976
720,0,2,4.441669464111328,0.4916670620441437,0.3777172863483429,0.48420509696006775,-0.00746196461841464,0.13080944120883942,0.1510244905948639,0.11746807396411896,0.10327059775590897,0.11971006542444229,0.12172816693782806,0.13350792229175568,0.12248120456933975
721,0,2,4.453263282775879,0.49332332611083984,0.38145676255226135,0.48579853773117065,-0.007524792104959488,0.13006795942783356,0.14777912199497223,0.11947747319936752,0.1037464514374733,0.11747214943170547,0.12434149533510208,0.13611331582069397,0.1210019513964653
722,0,2,4.453330993652344,0.49333301186561584,0.3812653422355652,0.4864342212677002,-0.006898801773786545,0.13182523846626282,0.150687575340271,0.1133439764380455,0.10260958224534988,0.120268315076828,0.1245732381939888,0.13265745341777802,0.12403463572263718
723,0,2,4.442736625671387,0.4918195307254791,0.38173624873161316,0.4840705692768097,-0.007748965173959732,0.13330818712711334,0.15279817581176758,0.11034633219242096,0.10311433672904968,0.11869672685861588,0.12778255343437195,0.13147284090518951,0.1224808469414711
724,0,7,4.509923934936523,0.5014176964759827,0.38819506764411926,0.4935223460197449,-0.00789535604417324,0.12438591569662094,0.14191220700740814,0.11316443234682083,0.1083320826292038,0.12401023507118225,0.12171421200037003,0.15329134464263916,0.11318951845169067
725,0,2,4.401299476623535,0.4858999252319336,0.37452954053878784,0.4772673547267914,-0.008632558397948742,0.13162861764431,0.16331425309181213,0.1152469590306282,0.09531782567501068,0.11996277421712875,0.11927025765180588,0.1414795070886612,0.11377979069948196
726,0,1,4.217350482940674,0.45962148904800415,0.3468354642391205,0.44814226031303406,-0.011479326523840427,0.20132876932621002,0.14741259813308716,0.09609435498714447,0.10476329177618027,0.10356557369232178,0.0748041644692421,0.1290428787469864,0.1429884135723114
727,0,2,4.391952991485596,0.48456472158432007,0.372910737991333,0.4768214523792267,-0.007743264082819223,0.1454000473022461,0.1570364534854889,0.10573295503854752,0.09661532193422318,0.12230445444583893,0.11705363541841507,0.13188092410564423,0.12397617101669312
728,0,2,4.433905124664307,0.49055787920951843,0.3794387876987457,0.482013076543808,-0.0085448008030653,0.13278336822986603,0.15204322338104248,0.11363618075847626,0.10221990942955017,0.11987851560115814,0.11989957839250565,0.14785653352737427,0.11168267577886581
729,0,2,4.486738204956055,0.4981054663658142,0.38619503378868103,0.49073925614356995,-0.007366207893937826,0.1232544332742691,0.15563362836837769,0.10859931260347366,0.10437215864658356,0.12194543331861496,0.12550723552703857,0.13934294879436493,0.12134482711553574
730,0,2,4.46744441986084,0.4953491985797882,0.38154375553131104,0.4884521961212158,-0.006897063460201025,0.12835505604743958,0.15908563137054443,0.10558260977268219,0.10311812907457352,0.12231478095054626,0.11140231788158417,0.14942125976085663,0.12072019279003143
731,0,2,4.405871868133545,0.4865531325340271,0.3727726340293884,0.4778667986392975,-0.008686329238116741,0.12794186174869537,0.16367283463478088,0.1154591292142868,0.09321969002485275,0.12693369388580322,0.1295456439256668,0.1264299750328064,0.11679702252149582
732,0,2,4.447443962097168,0.4924919903278351,0.3735916018486023,0.4833449423313141,-0.009147059172391891,0.122825488448143,0.15763773024082184,0.11392509937286377,0.10718216001987457,0.12483789771795273,0.12228907644748688,0.1295049786567688,0.12179755419492722
733,0,2,4.439424991607666,0.49134641885757446,0.3762246370315552,0.4838194251060486,-0.0075270733796060085,0.13651402294635773,0.14333757758140564,0.11914251744747162,0.10441374778747559,0.12036759406328201,0.11385957151651382,0.14276272058486938,0.11960236728191376
734,0,2,4.424750328063965,0.4892500340938568,0.3781666159629822,0.48160964250564575,-0.0076403371058404446,0.13326649367809296,0.16476352512836456,0.10605477541685104,0.09774189442396164,0.12000664323568344,0.11696208268404007,0.1386173963546753,0.12258713692426682
735,0,2,4.421517848968506,0.48878827691078186,0.36881905794143677,0.48067909479141235,-0.008109102956950665,0.13476112484931946,0.1585380733013153,0.104816734790802,0.10640023648738861,0.12666483223438263,0.10461167246103287,0.14502394199371338,0.11918345093727112
736,0,2,4.488033771514893,0.4982905387878418,0.3892871141433716,0.49040549993515015,-0.007885042577981949,0.12264320999383926,0.14831534028053284,0.12099732458591461,0.10474091023206711,0.11401615291833878,0.12691371142864227,0.14374570548534393,0.11862768232822418
737,0,2,4.304105758666992,0.4720151126384735,0.34823524951934814,0.46021685004234314,-0.011798269115388393,0.14235682785511017,0.17577910423278809,0.10383869707584381,0.09930097311735153,0.13048915565013885,0.10033178329467773,0.1361936628818512,0.11170980334281921
738,0,7,4.467860698699951,0.49540868401527405,0.3811006546020508,0.488273948431015,-0.007134729065001011,0.13164028525352478,0.1439136117696762,0.11969269067049026,0.10392836481332779,0.11972437798976898,0.1134970560669899,0.14683154225349426,0.12077207863330841
739,0,2,4.486100673675537,0.4980143904685974,0.39033472537994385,0.49166354537010193,-0.006350857671350241,0.12972669303417206,0.15613077580928802,0.10471824556589127,0.09807531535625458,0.12101421505212784,0.12300027161836624,0.1440921127796173,0.12324236333370209
740,0,2,4.408595085144043,0.4869421422481537,0.37666627764701843,0.4798004627227783,-0.007141683250665665,0.14210301637649536,0.14599204063415527,0.1150984913110733,0.10331494361162186,0.11682526767253876,0.12126141041517258,0.13898122310638428,0.11642363667488098
741,0,2,4.397080898284912,0.4852972626686096,0.37631604075431824,0.47787952423095703,-0.007417732384055853,0.1483311802148819,0.15026387572288513,0.11000112444162369,0.0979054868221283,0.11718226224184036,0.1140378788113594,0.14176715910434723,0.12051098793745041
742,0,2,4.42236852645874,0.4889097809791565,0.38039618730545044,0.48199957609176636,-0.006910191383212805,0.13768301904201508,0.1563916653394699,0.10847342759370804,0.10353058576583862,0.11352516710758209,0.11834284663200378,0.1417502611875534,0.12030310928821564
743,0,2,4.461230278015137,0.4944614768028259,0.3903390169143677,0.4863644242286682,-0.00809705164283514,0.1285562813282013,0.1570572555065155,0.11497598886489868,0.09717045724391937,0.11190100014209747,0.129489466547966,0.1382882446050644,0.12256129086017609
744,0,2,4.468753814697266,0.49553626775741577,0.38349518179893494,0.4886418879032135,-0.006894276477396488,0.13158847391605377,0.14446231722831726,0.11652901023626328,0.10413218289613724,0.11979278922080994,0.12242281436920166,0.13995513319969177,0.12111722677946091
745,0,2,4.47723388671875,0.4967477023601532,0.386944442987442,0.4894684851169586,-0.007279160898178816,0.12975488603115082,0.1413596123456955,0.11976777017116547,0.10399988293647766,0.11817331612110138,0.1279519647359848,0.14106139540672302,0.11793109029531479
746,0,2,4.43903112411499,0.4912901520729065,0.3809424638748169,0.4839954078197479,-0.0072947354055941105,0.12670038640499115,0.15700483322143555,0.11864107102155685,0.10228385776281357,0.11442739516496658,0.12648241221904755,0.13344936072826385,0.1210106760263443
747,0,2,4.445774078369141,0.49225345253944397,0.38079383969306946,0.48520490527153015,-0.007048544939607382,0.134482279419899,0.15131236612796783,0.10584259778261185,0.11200134456157684,0.11556766927242279,0.12102477997541428,0.1390056014060974,0.12076345086097717
748,0,2,4.503029823303223,0.5004328489303589,0.38620805740356445,0.4931682348251343,-0.007264601532369852,0.12232019007205963,0.1461152583360672,0.1153651550412178,0.10428936779499054,0.12570203840732574,0.12503941357135773,0.14286962151527405,0.11829899996519089
749,0,2,4.4795026779174805,0.4970718026161194,0.3809194564819336,0.4890117943286896,-0.008060102351009846,0.12126963585615158,0.15182751417160034,0.11393427103757858,0.1021917313337326,0.1298573911190033,0.12706434726715088,0.13850541412830353,0.11534972488880157
750,0,2,4.457476615905762,0.4939252436161041,0.38157862424850464,0.485752135515213,-0.00817310530692339,0.13372069597244263,0.14710275828838348,0.11242126673460007,0.10960134118795395,0.115575410425663,0.11562800407409668,0.14536873996257782,0.12058185040950775
751,0,1,3.8492937088012695,0.4070419669151306,0.30692723393440247,0.39449021220207214,-0.012551764026284218,0.24618953466415405,0.19365596771240234,0.07364855706691742,0.033510275185108185,0.14606840908527374,0.09698621928691864,0.13098187744617462,0.0789591446518898
752,0,1,3.726189136505127,0.3894555866718292,0.28740790486335754,0.37700891494750977,-0.012446698732674122,0.26619526743888855,0.194619283080101,0.07359825074672699,0.03036464750766754,0.14781469106674194,0.09862532466650009,0.11258396506309509,0.07619860768318176
753,0,1,3.8114280700683594,0.4016325771808624,0.30782443284988403,0.3912586569786072,-0.010373883880674839,0.26221340894699097,0.18617494404315948,0.07398393750190735,0.033471886068582535,0.13633130490779877,0.09424770623445511,0.1347315013408661,0.07884524017572403
754,0,2,4.122088432312012,0.4460126459598541,0.33180516958236694,0.4333992004394531,-0.012613351456820965,0.18549469113349915,0.19257205724716187,0.10488082468509674,0.04862023890018463,0.13662704825401306,0.08883469551801682,0.11758146435022354,0.12538902461528778
755,0,2,4.460542678833008,0.4943632483482361,0.3804771900177002,0.48617929220199585,-0.008183958940207958,0.13301509618759155,0.14877213537693024,0.10914484411478043,0.10207867622375488,0.12651211023330688,0.11765918135643005,0.14682528376579285,0.1159927099943161
756,0,2,4.477687835693359,0.4968125522136688,0.3896942138671875,0.48873987793922424,-0.00807267613708973,0.12418962270021439,0.15289223194122314,0.1189626157283783,0.10175629705190659,0.11250502616167068,0.12628667056560516,0.14370481669902802,0.11970271170139313
757,0,2,4.448629379272461,0.49266132712364197,0.3811021149158478,0.48491373658180237,-0.007747578900307417,0.13382330536842346,0.15393173694610596,0.11000557988882065,0.0996803268790245,0.12145687639713287,0.12055876851081848,0.1367795169353485,0.12376383692026138
758,0,2,4.31035852432251,0.4729083478450775,0.35760870575904846,0.4628608226776123,-0.01004760805517435,0.15060032904148102,0.16827279329299927,0.11079539358615875,0.09470993280410767,0.11801287531852722,0.10388129204511642,0.13118477165699005,0.12254265695810318
759,0,1,4.336673736572266,0.4766676723957062,0.36125993728637695,0.47043439745903015,-0.006233267951756716,0.1797914057970047,0.15709775686264038,0.076954685151577,0.09026528149843216,0.13463105261325836,0.0900593027472496,0.1323542594909668,0.13884636759757996
760,0,2,4.281989097595215,0.4688555896282196,0.35363876819610596,0.45761358737945557,-0.011241987347602844,0.15990674495697021,0.16876237094402313,0.1010044515132904,0.0730971097946167,0.1435905396938324,0.11282388120889664,0.1322593092918396,0.10855558514595032
761,0,2,4.252312660217285,0.4646160900592804,0.34723129868507385,0.4513401985168457,-0.013275881297886372,0.15006577968597412,0.19187811017036438,0.0998898595571518,0.06836941838264465,0.1425655335187912,0.10817623883485794,0.12898236513137817,0.11007270961999893
762,0,2,4.253868103027344,0.46483829617500305,0.34753185510635376,0.4547064006328583,-0.0101318359375,0.1564388871192932,0.18062253296375275,0.10138710588216782,0.06993312388658524,0.14408659934997559,0.11243423074483871,0.1235293447971344,0.11156826466321945
763,0,2,4.437335968017578,0.49104800820350647,0.37740781903266907,0.48353061079978943,-0.007517391350120306,0.12541858851909637,0.16281121969223022,0.11275672912597656,0.10017301887273788,0.12143262475728989,0.1219467893242836,0.13519929349422455,0.12026173621416092
764,0,2,4.405948162078857,0.4865640103816986,0.37363526225090027,0.4791732132434845,-0.007390798069536686,0.1346120536327362,0.15541331470012665,0.11376781016588211,0.10459493845701218,0.117976613342762,0.12451988458633423,0.12909932434558868,0.12001606076955795
