method,customer_set,budget,value_mean,value_std,cost_increase_mean,model_seeds,metric
Stable-Tail-GNN,A,0.13,0.1271202257965439,0.006455372533552174,0.10793395474067644,10,CVaR90
Stable-Tail-GNN,A,0.135,0.1271202257965439,0.006455372533552174,0.10793395474067644,10,CVaR90
Stable-Tail-GNN,A,0.14,0.1271202257965439,0.006455372533552174,0.10793395474067644,10,CVaR90
Stable-Tail-GNN,A,0.145,0.1271202257965439,0.006455372533552174,0.10793395474067644,10,CVaR90
Stable-Tail-GNN,A,0.15,0.12652688205984836,0.006061674180522178,0.10845679836520816,10,CVaR90
Stable-Tail-GNN,A,0.155,0.11797335686468577,0.014266885649729912,0.11814877827161677,10,CVaR90
Stable-Tail-GNN,A,0.16,0.11207539433449028,0.0192928665441922,0.12550533139473663,10,CVaR90
Stable-Tail-GNN,A,0.165,0.1094687040795069,0.020509676890727833,0.12994898936452087,10,CVaR90
Stable-Tail-GNN,A,0.17,0.10503957125547632,0.019289916862278933,0.13412042152393933,10,CVaR90
Stable-Tail-GNN,A,0.175,0.10337706147073045,0.021334313724325944,0.13597850426093777,10,CVaR90
Stable-Tail-GNN,A,0.18,0.09590871095082501,0.017277959258363007,0.14759261903578821,10,CVaR90
Stable-Tail-GNN,A,0.185,0.08984867618573122,0.014320390194986165,0.15734189478876642,10,CVaR90
Stable-Tail-GNN,A,0.19,0.08693019183176867,0.013379636419614488,0.16312281776688814,10,CVaR90
Stable-Tail-GNN,A,0.195,0.08402383602301594,0.006567531203780937,0.16822977288113963,10,CVaR90
Stable-Tail-GNN,A,0.2,0.07870882400653895,0.007367744453327878,0.1792802818205669,10,CVaR90
Stable-Tail-GNN,A,0.205,0.07601828811759542,0.0076853498421294,0.18440501006834914,10,CVaR90
Stable-Tail-GNN,A,0.21,0.07543678726552835,0.008758340269308995,0.18537629353989218,10,CVaR90
Stable-Tail-GNN,A,0.215,0.07543678726552835,0.008758340269308995,0.18537629353989218,10,CVaR90
Stable-Tail-GNN,A,0.22,0.07443783165730271,0.00954852774794778,0.18828448272457776,10,CVaR90
Stable-Tail-GNN,A,0.225,0.07408044498049055,0.010059675874412047,0.18875598229919827,10,CVaR90
Stable-Tail-GNN,A,0.23,0.07024948188465005,0.011417385960759563,0.1945133293808843,10,CVaR90
Stable-Tail-GNN,A,0.235,0.06938205166705216,0.011880577597824935,0.19754391171781807,10,CVaR90
Stable-Tail-GNN,A,0.24,0.0620488253275119,0.011291061453273849,0.21137138864038527,10,CVaR90
Stable-Tail-GNN,A,0.245,0.059932822195128056,0.010455805019134574,0.2162286414416903,10,CVaR90
Stable-Tail-GNN,A,0.25,0.05899721482395346,0.010561071171279059,0.21903668635833357,10,CVaR90
Stable-Tail-GNN,A,0.255,0.055081264243758664,0.00834910229751871,0.22830335650287265,10,CVaR90
Stable-Tail-GNN,A,0.26,0.05464018965190363,0.008714860800462704,0.22992069687925648,10,CVaR90
Stable-Tail-GNN,A,0.265,0.05464018965190363,0.008714860800462704,0.22992069687925648,10,CVaR90
Stable-Tail-GNN,A,0.27,0.05464018965190363,0.008714860800462704,0.22992069687925648,10,CVaR90
Stable-Tail-GNN,A,0.275,0.054368101191816766,0.008927710067619192,0.2316452076373648,10,CVaR90
Stable-Tail-GNN,A,0.28,0.05432096104464743,0.00897246304303112,0.2321069309466679,10,CVaR90
Stable-Tail-GNN,A,0.285,0.05384004601160154,0.008123358989028072,0.2341516629621041,10,CVaR90
Stable-Tail-GNN,A,0.29,0.05232686441916647,0.006060857433505542,0.24097224028538838,10,CVaR90
Stable-Tail-GNN,A,0.295,0.05182784252781954,0.005395918965606591,0.24426574274845864,10,CVaR90
Stable-Tail-GNN,A,0.3,0.05182784252781954,0.005395918965606591,0.24426574274845864,10,CVaR90
Stable-Tail-GNN,A,0.305,0.05113706447670259,0.005748613841798987,0.2503235393027925,10,CVaR90
Stable-Tail-GNN,A,0.31,0.049736329807742057,0.003685945706429455,0.2578605305319666,10,CVaR90
Stable-Tail-GNN,A,0.315,0.048860606621988864,0.005054802161931288,0.2646958050621565,10,CVaR90
Stable-Tail-GNN,A,0.32,0.04836425309897965,0.004978040342364076,0.27050443173040206,10,CVaR90
Stable-Tail-GNN,A,0.325,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.33,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.335,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.34,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.345,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.35,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.355,0.047709376307689635,0.0050308127549409335,0.27596230624940293,10,CVaR90
Stable-Tail-GNN,A,0.36,0.04742669692621724,0.0051857438030539675,0.2810286692641513,10,CVaR90
Stable-Tail-GNN,A,0.365,0.04730447010939613,0.005298230951166352,0.2840117018218278,10,CVaR90
Stable-Tail-GNN,A,0.37,0.04727864738001698,0.005280665049078468,0.28533426874496787,10,CVaR90
Stable-Tail-GNN,A,0.375,0.046786132080485904,0.005185945862681108,0.28927799056496994,10,CVaR90
Stable-Tail-GNN,A,0.38,0.046517800046714616,0.0045751720702396186,0.2910539937801347,10,CVaR90
Stable-Tail-GNN,A,0.385,0.0454382071437838,0.003054550181421825,0.3036115119989316,10,CVaR90
Stable-Tail-GNN,A,0.39,0.04530645624621701,0.0029752876861851587,0.3095700709368207,10,CVaR90
Stable-Tail-GNN,A,0.395,0.044926503562554274,0.0028529892734222373,0.31512533801387627,10,CVaR90
Stable-Tail-GNN,A,0.4,0.044856954741728704,0.002856043985635644,0.3165809567544545,10,CVaR90
Stable-Tail-GNN,B,0.1,0.25918567434636797,0.0,0.0,10,CVaR90
Stable-Tail-GNN,B,0.105,0.25918567434636797,0.0,0.0,10,CVaR90
Stable-Tail-GNN,B,0.11,0.25480587315891734,0.013850147451054085,0.0032616575035634273,10,CVaR90
Stable-Tail-GNN,B,0.115,0.24215193730992404,0.024498503395344668,0.014498905514059263,10,CVaR90
Stable-Tail-GNN,B,0.12,0.21852361914986015,0.04671712823070617,0.03800238421087543,10,CVaR90
Stable-Tail-GNN,B,0.125,0.20195268746455305,0.05121868884840612,0.055081782449463136,10,CVaR90
Stable-Tail-GNN,B,0.13,0.17968394053032652,0.046393607619588134,0.07543646247574398,10,CVaR90
Stable-Tail-GNN,B,0.135,0.16476140566028347,0.043967066112189576,0.09270325642840133,10,CVaR90
Stable-Tail-GNN,B,0.14,0.14914902166915783,0.030858700923434505,0.10919827125067831,10,CVaR90
Stable-Tail-GNN,B,0.145,0.14015359296061008,0.019389994742092197,0.11915190551918368,10,CVaR90
Stable-Tail-GNN,B,0.15,0.13441507226688593,0.008100624862203075,0.12652509547295795,10,CVaR90
Stable-Tail-GNN,B,0.155,0.13441507226688593,0.008100624862203075,0.12652509547295795,10,CVaR90
Stable-Tail-GNN,B,0.16,0.13441507226688593,0.008100624862203075,0.12652509547295795,10,CVaR90
Stable-Tail-GNN,B,0.165,0.13441507226688593,0.008100624862203075,0.12652509547295795,10,CVaR90
Stable-Tail-GNN,B,0.17,0.13389791111500213,0.008576677942607521,0.12706402169300818,10,CVaR90
Stable-Tail-GNN,B,0.175,0.1316622119698279,0.012965498543749766,0.13052686994849322,10,CVaR90
Stable-Tail-GNN,B,0.18,0.1292516501444289,0.013973559759256687,0.1342802662448493,10,CVaR90
Stable-Tail-GNN,B,0.185,0.12392100675631608,0.017541081932311853,0.14359502683073846,10,CVaR90
Stable-Tail-GNN,B,0.19,0.11995386096451517,0.017958744729775607,0.1498780257967312,10,CVaR90
Stable-Tail-GNN,B,0.195,0.11769497105821325,0.01940513444284228,0.15461886239911804,10,CVaR90
Stable-Tail-GNN,B,0.2,0.11270357713028449,0.019215784164468317,0.16263537779821255,10,CVaR90
Stable-Tail-GNN,B,0.205,0.10837357143983398,0.018851191909994215,0.1705542604643644,10,CVaR90
Stable-Tail-GNN,B,0.21,0.10447595951960595,0.018578372835640053,0.17877871489191283,10,CVaR90
Stable-Tail-GNN,B,0.215,0.10131704450829662,0.015999013907436105,0.18503266509851307,10,CVaR90
Stable-Tail-GNN,B,0.22,0.09911377342262383,0.014870997899969034,0.18895979488218795,10,CVaR90
Stable-Tail-GNN,B,0.225,0.09525308493723358,0.009418753713561597,0.19612580024016213,10,CVaR90
Stable-Tail-GNN,B,0.23,0.0943748231290806,0.008143671224999724,0.19922160784095116,10,CVaR90
Stable-Tail-GNN,B,0.235,0.09367609630736688,0.007613042355713498,0.2015268707779847,10,CVaR90
Stable-Tail-GNN,B,0.24,0.09166964181042812,0.005997596586717799,0.20762891699921476,10,CVaR90
Stable-Tail-GNN,B,0.245,0.09104551269900034,0.005720288391740128,0.21154446699692758,10,CVaR90
Stable-Tail-GNN,B,0.25,0.09035859132758002,0.005619551662728861,0.21564014867585374,10,CVaR90
Stable-Tail-GNN,B,0.255,0.08871908473882738,0.005794206156649679,0.22247640367356697,10,CVaR90
Stable-Tail-GNN,B,0.26,0.08819832266612238,0.0057448199250126845,0.2269104913504581,10,CVaR90
Stable-Tail-GNN,B,0.265,0.08708648065912715,0.00567604239194532,0.2305513552988591,10,CVaR90
Stable-Tail-GNN,B,0.27,0.08558621175387819,0.006794132820300965,0.23524148425339747,10,CVaR90
Stable-Tail-GNN,B,0.275,0.08469002852361072,0.006539657266388443,0.23820985997432823,10,CVaR90
Stable-Tail-GNN,B,0.28,0.08461811324631564,0.006479542314722482,0.23936118963337333,10,CVaR90
Stable-Tail-GNN,B,0.285,0.08395605525982099,0.005896031355971191,0.24169799560439986,10,CVaR90
Stable-Tail-GNN,B,0.29,0.08292124227578543,0.005438486598399442,0.24595590022054076,10,CVaR90
Stable-Tail-GNN,B,0.295,0.08057130177388852,0.003823757028394197,0.25496869101055464,10,CVaR90
Stable-Tail-GNN,B,0.3,0.07979834390499141,0.003543610202975188,0.25782134270757057,10,CVaR90
Stable-Tail-GNN,B,0.305,0.07880589185527125,0.004167385736047833,0.2637850725437823,10,CVaR90
Stable-Tail-GNN,B,0.31,0.07782962948718766,0.004848287327788689,0.2694451953328938,10,CVaR90
Stable-Tail-GNN,B,0.315,0.0775080750809469,0.005201254917271535,0.2709108224100124,10,CVaR90
Stable-Tail-GNN,B,0.32,0.07742828316840035,0.005187747526855624,0.27313958404140903,10,CVaR90
Stable-Tail-GNN,B,0.325,0.07723785679900524,0.005314660799109307,0.27635287856027746,10,CVaR90
Stable-Tail-GNN,B,0.33,0.07716937533078842,0.005335580032997192,0.2790608855437554,10,CVaR90
Stable-Tail-GNN,B,0.335,0.07696605515516261,0.0052484449488377745,0.28131841606474456,10,CVaR90
Stable-Tail-GNN,B,0.34,0.07689401330626985,0.005221489972646049,0.28195711829782677,10,CVaR90
Stable-Tail-GNN,B,0.345,0.076545616826537,0.005231055436558544,0.2848927946344405,10,CVaR90
Stable-Tail-GNN,B,0.35,0.07647308871295423,0.005065019283768988,0.28568971311675906,10,CVaR90
Stable-Tail-GNN,B,0.355,0.07623595124339753,0.0048420356802421835,0.2904731330472877,10,CVaR90
Stable-Tail-GNN,B,0.36,0.0759129830177717,0.004428614401600919,0.2958847165066327,10,CVaR90
Stable-Tail-GNN,B,0.365,0.07573942705273065,0.004280847040955869,0.29850112577119003,10,CVaR90
Stable-Tail-GNN,B,0.37,0.07545174263623443,0.004084164020456135,0.3031041025039074,10,CVaR90
Stable-Tail-GNN,B,0.375,0.07494854815579842,0.0035575185050295177,0.3081914729740075,10,CVaR90
Stable-Tail-GNN,B,0.38,0.07482766431710558,0.003515136038525863,0.3104912932556291,10,CVaR90
Stable-Tail-GNN,B,0.385,0.07401952992221031,0.004204035466740461,0.31559035809787594,10,CVaR90
Stable-Tail-GNN,B,0.39,0.0733338120612154,0.005155784819688964,0.3215520644225155,10,CVaR90
Stable-Tail-GNN,B,0.395,0.07325865420228966,0.005149258356526272,0.32341658329520273,10,CVaR90
Stable-Tail-GNN,B,0.4,0.07314629005748492,0.0051525986363785,0.3253811365294215,10,CVaR90
TEG-low,A,0.1,0.22639774951477554,0.00325811093956498,6.716568281379433e-07,10,CVaR90
TEG-low,A,0.105,0.22639774951477554,0.00325811093956498,6.716568281379433e-07,10,CVaR90
TEG-low,A,0.11,0.20710253760419586,0.03992091752666338,0.01812646165252002,10,CVaR90
TEG-low,A,0.115,0.19475886693286631,0.04951750745968315,0.03279792516260216,10,CVaR90
TEG-low,A,0.12,0.1833658669123846,0.050956717716098276,0.044416109430169555,10,CVaR90
TEG-low,A,0.125,0.14769989319905075,0.04221319684432753,0.09090669678213646,10,CVaR90
TEG-low,A,0.13,0.12885141246935033,0.009943013769812919,0.11622373644017307,10,CVaR90
TEG-low,A,0.135,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.14,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.145,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.15,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.155,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.16,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.165,0.12743339165635187,0.008009268995728349,0.11887759207880944,10,CVaR90
TEG-low,A,0.17,0.1253758899925676,0.013358154185948906,0.12207391799941907,10,CVaR90
TEG-low,A,0.175,0.12135004195859067,0.017842027485131112,0.1284894904546574,10,CVaR90
TEG-low,A,0.18,0.11878939457016324,0.0198867088661539,0.13117132638437348,10,CVaR90
TEG-low,A,0.185,0.11123241425264334,0.024921064293742155,0.14002120505930302,10,CVaR90
TEG-low,A,0.19,0.1090223927644173,0.026108962009609313,0.14351701349448412,10,CVaR90
TEG-low,A,0.195,0.10211816240350684,0.025541561309714658,0.1528573234586153,10,CVaR90
TEG-low,A,0.2,0.0964007853574543,0.026441799411229688,0.1610251017267392,10,CVaR90
TEG-low,A,0.205,0.08612770790613433,0.01910342576662059,0.1758250818170159,10,CVaR90
TEG-low,A,0.21,0.07793283224521111,0.005976125213866925,0.18717670559076613,10,CVaR90
TEG-low,A,0.215,0.07733098172087326,0.005329681273860072,0.1880340318195158,10,CVaR90
TEG-low,A,0.22,0.0768698926090567,0.004244833214588333,0.18917979518911834,10,CVaR90
TEG-low,A,0.225,0.07437438945809328,0.004615583348437039,0.1950320009127574,10,CVaR90
TEG-low,A,0.23,0.07345263684011191,0.005607266102933126,0.19712338336506832,10,CVaR90
TEG-low,A,0.235,0.0732564194903924,0.005426746711589805,0.197639663580297,10,CVaR90
TEG-low,A,0.24,0.07295389907357908,0.0052808522155120925,0.198783345901543,10,CVaR90
TEG-low,A,0.245,0.07089728620726837,0.00594315247849784,0.20474114353184997,10,CVaR90
TEG-low,A,0.25,0.07073865209462411,0.006085450690330305,0.2053654858678724,10,CVaR90
TEG-low,A,0.255,0.06942514000270171,0.007226547698695929,0.20935742820071615,10,CVaR90
TEG-low,A,0.26,0.06820405076595655,0.007747882590614844,0.21299898441261256,10,CVaR90
TEG-low,A,0.265,0.06681787674664472,0.00812637576033389,0.22068347095526555,10,CVaR90
TEG-low,A,0.27,0.06414631184124862,0.007306499821691211,0.2318262814709413,10,CVaR90
TEG-low,A,0.275,0.06193613847479714,0.00741912087759286,0.2398372546256121,10,CVaR90
TEG-low,A,0.28,0.060673096795582346,0.0068804020434640074,0.24550705862571473,10,CVaR90
TEG-low,A,0.285,0.06062816012098976,0.00678719582558038,0.24628879254513086,10,CVaR90
TEG-low,A,0.29,0.06062816012098976,0.00678719582558038,0.24628879254513086,10,CVaR90
TEG-low,A,0.295,0.05863357371389459,0.007005917926909697,0.25695898244567733,10,CVaR90
TEG-low,A,0.3,0.05709303162364391,0.008914440633574912,0.2618937671587763,10,CVaR90
TEG-low,A,0.305,0.056834502324564926,0.00944828488963082,0.26349290392821495,10,CVaR90
TEG-low,A,0.31,0.056834502324564926,0.00944828488963082,0.26349290392821495,10,CVaR90
TEG-low,A,0.315,0.056804208110828244,0.009421142928693248,0.26403761761583483,10,CVaR90
TEG-low,A,0.32,0.05553498601548497,0.00884542274574511,0.27121955146928717,10,CVaR90
TEG-low,A,0.325,0.05363426925201929,0.008749927596645942,0.27944262889145993,10,CVaR90
TEG-low,A,0.33,0.053392126975767354,0.008781899238977582,0.2822764816362506,10,CVaR90
TEG-low,A,0.335,0.052786883197675105,0.008818092941107011,0.2840750901174359,10,CVaR90
TEG-low,A,0.34,0.0520724903366084,0.0075005005924591766,0.2872386350995452,10,CVaR90
TEG-low,A,0.345,0.05101425541489194,0.00564637215350716,0.292642845636894,10,CVaR90
TEG-low,A,0.35,0.05016515682793362,0.005353435099808088,0.29930192743664075,10,CVaR90
TEG-low,A,0.355,0.04993601489973516,0.005564524841200972,0.3016274212140343,10,CVaR90
TEG-low,A,0.36,0.0498897214143391,0.005617566832821457,0.3024941505682037,10,CVaR90
TEG-low,A,0.365,0.0498897214143391,0.005617566832821457,0.3024941505682037,10,CVaR90
TEG-low,A,0.37,0.0498897214143391,0.005617566832821457,0.3024941505682037,10,CVaR90
TEG-low,A,0.375,0.04893577773401684,0.006129686187408964,0.30777171944932896,10,CVaR90
TEG-low,A,0.38,0.04893577773401684,0.006129686187408964,0.30777171944932896,10,CVaR90
TEG-low,A,0.385,0.048595118842367516,0.006688060281787309,0.31336815614021896,10,CVaR90
TEG-low,A,0.39,0.04811068594087157,0.006365292282250777,0.32116561629355705,10,CVaR90
TEG-low,A,0.395,0.048018517958280486,0.006319919662840861,0.32376395804747693,10,CVaR90
TEG-low,A,0.4,0.048018517958280486,0.006319919662840861,0.32376395804747693,10,CVaR90
TEG-low,B,0.1,0.25916896701517417,5.28332201952031e-05,4.5548257179843e-05,10,CVaR90
TEG-low,B,0.105,0.25916896701517417,5.28332201952031e-05,4.5548257179843e-05,10,CVaR90
TEG-low,B,0.11,0.25916896701517417,5.28332201952031e-05,4.5548257179843e-05,10,CVaR90
TEG-low,B,0.115,0.25916896701517417,5.28332201952031e-05,4.5548257179843e-05,10,CVaR90
TEG-low,B,0.12,0.25307845068162194,0.015023911140553261,0.004801198837509714,10,CVaR90
TEG-low,B,0.125,0.23642935091942027,0.03247693799879655,0.020737110003573783,10,CVaR90
TEG-low,B,0.13,0.2109468410238903,0.04136996420165137,0.0474608802439224,10,CVaR90
TEG-low,B,0.135,0.17585628754089058,0.04201014889364528,0.0844539645962686,10,CVaR90
TEG-low,B,0.14,0.15167123761532764,0.032479987724780855,0.10916332466469758,10,CVaR90
TEG-low,B,0.145,0.141317153539723,0.028795539855266998,0.12045160529179817,10,CVaR90
TEG-low,B,0.15,0.1320012199416529,0.012636174628263778,0.13076805054463542,10,CVaR90
TEG-low,B,0.155,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.16,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.165,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.17,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.175,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.18,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.185,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.19,0.13031363861618797,0.013474753824686186,0.13227449921894138,10,CVaR90
TEG-low,B,0.195,0.12884725260936705,0.014204729879744213,0.13511967671164485,10,CVaR90
TEG-low,B,0.2,0.12753962933932564,0.014822929008786503,0.13955574184563302,10,CVaR90
TEG-low,B,0.205,0.12246835306390766,0.013297485744304772,0.1511360583972873,10,CVaR90
TEG-low,B,0.21,0.11563920222530162,0.014362203060907484,0.16515366951062455,10,CVaR90
TEG-low,B,0.215,0.10972607575868494,0.013778785521648688,0.17652872179693774,10,CVaR90
TEG-low,B,0.22,0.10634635657188447,0.014818543994663499,0.1839282923022214,10,CVaR90
TEG-low,B,0.225,0.10260805797690879,0.013419802705682604,0.19158678878650406,10,CVaR90
TEG-low,B,0.23,0.10080229052613099,0.010974881377893929,0.19792645841872314,10,CVaR90
TEG-low,B,0.235,0.09718512756939739,0.006403166687668942,0.20611565762056147,10,CVaR90
TEG-low,B,0.24,0.09712206456569838,0.006301976673043639,0.2071149109973347,10,CVaR90
TEG-low,B,0.245,0.09659502311972787,0.005663963006049345,0.2108917335166435,10,CVaR90
TEG-low,B,0.25,0.09659502311972787,0.005663963006049345,0.2108917335166435,10,CVaR90
TEG-low,B,0.255,0.09659502311972787,0.005663963006049345,0.2108917335166435,10,CVaR90
TEG-low,B,0.26,0.09558180173467642,0.006038048749292449,0.21598302517482582,10,CVaR90
TEG-low,B,0.265,0.09390957029790166,0.0067676235859972025,0.2214820342671553,10,CVaR90
TEG-low,B,0.27,0.09225173884712971,0.0076418859097621,0.22905758044202157,10,CVaR90
TEG-low,B,0.275,0.0894356926363111,0.009220588042786436,0.24214554997396648,10,CVaR90
TEG-low,B,0.28,0.08827021733417409,0.009810138483536191,0.24524881947898733,10,CVaR90
TEG-low,B,0.285,0.08751628125973072,0.010468050157971158,0.2477522434669348,10,CVaR90
TEG-low,B,0.29,0.08500265799541293,0.008391742568677484,0.25421342423742405,10,CVaR90
TEG-low,B,0.295,0.08427972728641492,0.007649619400792187,0.25640291662592896,10,CVaR90
TEG-low,B,0.3,0.08331169250402035,0.007306740932009664,0.2592386820757758,10,CVaR90
TEG-low,B,0.305,0.08219179092850258,0.005460057773510982,0.26349904686688663,10,CVaR90
TEG-low,B,0.31,0.0813160454594874,0.005197481197284152,0.267962065981934,10,CVaR90
TEG-low,B,0.315,0.0795752396916142,0.0038987510438769344,0.2732790543049619,10,CVaR90
TEG-low,B,0.32,0.07793618037507069,0.004537533958819757,0.2840105575146627,10,CVaR90
TEG-low,B,0.325,0.07607153333910052,0.005734422495864098,0.29270641568897704,10,CVaR90
TEG-low,B,0.33,0.07497589020719016,0.005915586421090352,0.2982089949014287,10,CVaR90
TEG-low,B,0.335,0.07402222425870152,0.0053249385324085005,0.3022317402255616,10,CVaR90
TEG-low,B,0.34,0.07328487675087003,0.005075818527518647,0.30699420443373027,10,CVaR90
TEG-low,B,0.345,0.0731982651652984,0.005077190483229902,0.30760071543723033,10,CVaR90
TEG-low,B,0.35,0.07277362380802926,0.004711368027237177,0.30934903553497006,10,CVaR90
TEG-low,B,0.355,0.07238432225660882,0.004699235750286689,0.31051673858411644,10,CVaR90
TEG-low,B,0.36,0.07223047820676137,0.004452732282774655,0.3110435890723071,10,CVaR90
TEG-low,B,0.365,0.07160712573032066,0.0045782312046705066,0.314851413692408,10,CVaR90
TEG-low,B,0.37,0.07130176582721266,0.0043245334869428,0.3161182275815207,10,CVaR90
TEG-low,B,0.375,0.07098554360579308,0.0041751270645998,0.31809603250923396,10,CVaR90
TEG-low,B,0.38,0.07080724784300917,0.0041949231175957055,0.31933614596584226,10,CVaR90
TEG-low,B,0.385,0.07059890837554389,0.004312366860352548,0.3206187574905787,10,CVaR90
TEG-low,B,0.39,0.07054608369170404,0.004357498937438,0.32132033763838797,10,CVaR90
TEG-low,B,0.395,0.07054608369170404,0.004357498937438,0.32132033763838797,10,CVaR90
TEG-low,B,0.4,0.07048035849440266,0.004410003821980703,0.3220943823000319,10,CVaR90
GCN,A,0.1,4.380684462958845,0.0,7.462853645977148e-07,10,LoadRisk
GCN,A,0.105,4.380684462958845,0.0,7.462853645977148e-07,10,LoadRisk
GCN,A,0.11,3.6755140180784407,0.8454876402123311,0.03768816149925991,10,LoadRisk
GCN,A,0.115,3.3666831679910443,1.0719362915792492,0.05441273161141348,10,LoadRisk
GCN,A,0.12,2.998106750506253,0.9607358732300061,0.07558893858325258,10,LoadRisk
GCN,A,0.125,2.591522678076134,0.6401995744050092,0.10113734846595197,10,LoadRisk
GCN,A,0.13,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.135,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.14,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.145,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.15,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.155,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.16,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.165,2.3727715522012156,0.09700426950572281,0.11502445903655947,10,LoadRisk
GCN,A,0.17,2.280897428165748,0.1834128540478246,0.12225049412964166,10,LoadRisk
GCN,A,0.175,2.0148398224098854,0.40846577963659325,0.14204122906107558,10,LoadRisk
GCN,A,0.18,1.9761888070440161,0.4446747907077836,0.14535845742892495,10,LoadRisk
GCN,A,0.185,1.9679731299921386,0.43543846415818555,0.14603399494095878,10,LoadRisk
GCN,A,0.19,1.8881962611919707,0.42528698177133245,0.15164439830852414,10,LoadRisk
GCN,A,0.195,1.8048236095087813,0.3614524955707987,0.1589463039331535,10,LoadRisk
GCN,A,0.2,1.7160460462132707,0.3328108217198092,0.1681634392146937,10,LoadRisk
GCN,A,0.205,1.6087768376050307,0.1254709560985514,0.1775878806326457,10,LoadRisk
GCN,A,0.21,1.5640353509950362,0.055902296774849064,0.1816960073603115,10,LoadRisk
GCN,A,0.215,1.5640353509950362,0.055902296774849064,0.1816960073603115,10,LoadRisk
GCN,A,0.22,1.547010984844253,0.05220220157115326,0.18533584146138216,10,LoadRisk
GCN,A,0.225,1.50926338689841,0.07517539590026703,0.19292552138018526,10,LoadRisk
GCN,A,0.23,1.508299096446695,0.07656152177859982,0.19509877494539182,10,LoadRisk
GCN,A,0.235,1.508299096446695,0.07656152177859982,0.19509877494539182,10,LoadRisk
GCN,A,0.24,1.508299096446695,0.07656152177859982,0.19509877494539182,10,LoadRisk
GCN,A,0.245,1.4972242675055978,0.07321754155318999,0.19908832465943793,10,LoadRisk
GCN,A,0.25,1.4944053440124858,0.07499984706600396,0.2002822275992801,10,LoadRisk
GCN,A,0.255,1.4944053440124858,0.07499984706600396,0.2002822275992801,10,LoadRisk
GCN,A,0.26,1.4415918547303175,0.05495790715111313,0.21017173195943087,10,LoadRisk
GCN,A,0.265,1.4200847145713007,0.06431402597855618,0.2165250628974799,10,LoadRisk
GCN,A,0.27,1.3745306882985695,0.08137881978037931,0.2292535778212647,10,LoadRisk
GCN,A,0.275,1.3442126508009027,0.060465742450999525,0.2405176825029265,10,LoadRisk
GCN,A,0.28,1.3414237491152665,0.05859425912416752,0.24396409780965275,10,LoadRisk
GCN,A,0.285,1.3414237491152665,0.05859425912416752,0.24396409780965275,10,LoadRisk
GCN,A,0.29,1.3414237491152665,0.05859425912416752,0.24396409780965275,10,LoadRisk
GCN,A,0.295,1.3414237491152665,0.05859425912416752,0.24396409780965275,10,LoadRisk
GCN,A,0.3,1.3349817504128603,0.049432338621614044,0.24504345033247046,10,LoadRisk
GCN,A,0.305,1.33179376890376,0.04754750583234782,0.24736162804327222,10,LoadRisk
GCN,A,0.31,1.33179376890376,0.04754750583234782,0.24736162804327222,10,LoadRisk
GCN,A,0.315,1.3109149099122293,0.07385048779991146,0.2537453278712775,10,LoadRisk
GCN,A,0.32,1.3056256645114739,0.07102072399042088,0.2567940482351866,10,LoadRisk
