risk_source,customer_set,run_dir,beta,lambda_concentration,seed,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct,method,model_seed,solver_seed
B_Stable-Tail-GNN_seed5,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed5_B_Stable-Tail-GNN_seed5,2.0,0.0,1,189845.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 15, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 1, 11, 48, 2, 9, 47, 28, 30, 26, 33, 0], [0, 45, 12, 20, 40, 25, 21, 18, 10, 23, 13, 0], [0, 36, 31, 46, 32, 24, 37, 49, 27, 50, 44, 0]]",3.1530062200392326,0.0725589963335027,0.140915553510956,0.2763769486729657,39.0,1.1497571383235117,0.131159982600576,0.2954160243476746,0.7399750738635646,0.7281012850940023,0.5313090438090153,1.2488417898047035,0.0278666272604276,0.0504869473042757,0.5638644202191923,0.3617521440051192,0.7492869561623279,0.6844808296271017,0.3453508784758599,145999.0,0.3003171254597634,Stable-Tail-GNN,5,1
B_Stable-Tail-GNN_seed9,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,0.5,0.0,1,164266.0,"[[0, 45, 12, 35, 4, 6, 22, 34, 17, 39, 42, 0], [0, 11, 2, 48, 47, 9, 43, 28, 30, 26, 33, 0], [0, 27, 49, 37, 1, 41, 15, 3, 14, 38, 50, 0], [0, 36, 31, 40, 25, 20, 5, 46, 32, 24, 13, 0], [0, 44, 29, 21, 18, 10, 23, 8, 7, 16, 19, 0]]",4.581383563540599,0.1068294983026709,0.2172307178466521,0.3734145939377382,41.0,1.7282517175658707,0.2118697584753439,0.3209438363161894,0.8019175721027416,0.8132602218934085,0.581917429319012,2.676914983863628,0.0753948268204147,0.1408008751394785,0.9187546887574132,0.3002120682253841,0.8551291354369861,0.8447444833957704,0.451612687237663,145999.0,0.1251172953239405,Stable-Tail-GNN,9,1
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,0.0,0.0,2,146664.0,"[[0, 27, 49, 39, 17, 34, 8, 7, 16, 12, 45, 0], [0, 35, 4, 6, 22, 5, 43, 47, 9, 31, 36, 0], [0, 33, 26, 28, 30, 48, 2, 20, 25, 40, 19, 0], [0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0], [0, 29, 21, 18, 10, 23, 46, 32, 24, 13, 44, 0]]",7.178617993694442,0.1720476558959229,0.3717927250640468,0.8497501577930704,44.0,2.608613870609193,0.4269169033200569,0.2429310765483581,0.8438938131430949,0.87495884018122,0.8497501577930704,3.564490285459275,0.1123911169311901,0.1902801380056692,1.2401217638982325,0.2564431172538379,0.8603549398149548,0.8762701579320158,0.5098500946758422,146664.0,0.0,Stable-Tail-GNN,0,2
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,1.5,0.0,2,183924.0,"[[0, 50, 36, 31, 46, 32, 24, 37, 49, 27, 44, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 41, 1, 0], [0, 13, 23, 10, 18, 21, 20, 25, 40, 12, 45, 0], [0, 15, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0]]",3.275737046565037,0.0742275907154703,0.1399804574513002,0.2763769486729657,40.0,1.152568549357192,0.131159982600576,0.2550610802994415,0.745066441053353,0.7360865062735503,0.5313090438090153,1.326138875441131,0.0314757932379354,0.0486205536215411,0.5336420407062872,0.2772472323677324,0.7651726189763639,0.7168647908043057,0.2211015589383726,146664.0,0.2540500736377025,Stable-Tail-GNN,0,2
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,3.0,0.0,2,203938.0,"[[0, 29, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0], [0, 1, 41, 35, 43, 4, 40, 25, 20, 3, 15, 0], [0, 36, 31, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 11, 42, 5, 46, 32, 24, 37, 49, 27, 44, 0], [0, 19, 16, 7, 8, 39, 17, 34, 22, 6, 45, 0]]",2.980058980214017,0.0628308254358869,0.1028826659950347,0.2763769486729657,41.0,1.1045647431316208,0.131159982600576,0.3015131484012394,0.721530770131531,0.7028591052767693,0.5313090438090153,1.3476507229638968,0.0300637086628343,0.0528195894845161,0.5223049056608813,0.2950221269046533,0.7484484475155615,0.6929899762556692,0.3453508784758599,146664.0,0.3905116456662848,Stable-Tail-GNN,0,2
B_Stable-Tail-GNN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,1.5,0.0,2,184873.0,"[[0, 1, 11, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 27, 49, 37, 24, 32, 46, 31, 36, 50, 44, 0], [0, 15, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 45, 20, 40, 25, 21, 18, 10, 23, 13, 12, 0]]",3.152180668137017,0.0725589963335028,0.1409155535109561,0.2763769486729657,39.0,1.1497571383235117,0.131159982600576,0.2953886339442904,0.7403574583996402,0.7282919738470264,0.5313090438090153,1.7485330485429655,0.0444699453995536,0.0738518231185174,0.6165368092722764,0.3319872511511323,0.8023615324380493,0.7634104916581647,0.4305958130069083,146664.0,0.2605206458299242,Stable-Tail-GNN,4,2
B_Stable-Tail-GNN_seed6,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed6_B_Stable-Tail-GNN_seed6,1.5,0.0,2,190497.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 15, 11, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 45, 13, 23, 10, 18, 21, 20, 25, 40, 12, 0], [0, 50, 44, 36, 31, 46, 32, 24, 37, 49, 27, 0], [0, 1, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0]]",3.2757370465650384,0.0742275907154703,0.1399804574513002,0.2763769486729657,40.0,1.123241004397248,0.131159982600576,0.2478987117593418,0.745066441053353,0.7360865062735503,0.5313090438090153,1.1349330392715384,0.0244116143212797,0.0405747859197654,0.5387396112600786,0.3431656817953079,0.7390738573838729,0.659901006257879,0.3453508784758599,146664.0,0.2988667975781378,Stable-Tail-GNN,6,2
B_Stable-Tail-GNN_seed1,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed1_B_Stable-Tail-GNN_seed1,0.5,0.0,3,163869.0,"[[0, 44, 1, 11, 41, 42, 15, 3, 14, 38, 50, 0], [0, 13, 24, 32, 46, 5, 20, 25, 40, 31, 36, 0], [0, 48, 2, 9, 47, 43, 35, 4, 21, 18, 19, 0], [0, 12, 45, 6, 22, 34, 17, 39, 49, 37, 27, 0], [0, 29, 10, 23, 8, 7, 16, 28, 30, 26, 33, 0]]",4.625136340245273,0.1045468187174715,0.2235497014048343,0.5388224426144781,44.0,1.6593593855619309,0.1592681047492766,0.2878123225732645,0.7934431386646394,0.8072022688040806,0.5388224426144781,2.031480196710186,0.0538339765980372,0.0957260485682684,0.891365094656198,0.337940891492505,0.8168550188666939,0.7807987795021067,0.451612687237663,146664.0,0.1173089510718376,Stable-Tail-GNN,1,3
B_Stable-Tail-GNN_seed5,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed5_B_Stable-Tail-GNN_seed5,0.5,0.0,3,164632.0,"[[0, 1, 41, 11, 42, 15, 3, 14, 38, 50, 44, 0], [0, 6, 22, 2, 48, 5, 20, 25, 40, 31, 36, 0], [0, 12, 35, 4, 43, 9, 47, 28, 30, 26, 33, 0], [0, 29, 21, 18, 10, 23, 46, 32, 24, 13, 45, 0], [0, 19, 16, 7, 8, 34, 17, 39, 49, 37, 27, 0]]",4.736196639830991,0.1000426760221955,0.2140162257770012,0.5388224426144781,47.0,1.2756573566923168,0.1889213001705726,0.2019685645416051,0.796463230537094,0.814787086198564,0.5388224426144781,2.3844037170185564,0.0608933163764785,0.1162985832042534,0.7856374932273007,0.2496192170708857,0.827085249046885,0.8129271103315815,0.3984817828567615,146664.0,0.122511318387607,Stable-Tail-GNN,5,3
B_Stable-Tail-GNN_seed8,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed8_B_Stable-Tail-GNN_seed8,2.0,0.0,3,190546.0,"[[0, 50, 27, 49, 37, 24, 32, 46, 31, 36, 44, 0], [0, 1, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 20, 40, 25, 21, 18, 10, 23, 13, 12, 45, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 41, 15, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0]]",3.1521806681370164,0.0725589963335028,0.140915553510956,0.2763769486729657,39.0,1.1260524154309275,0.131159982600576,0.2893725516474357,0.7403574583996406,0.7282919738470266,0.5313090438090153,1.6227792730095651,0.0406616810971915,0.0671790332838533,0.5356989336092718,0.298070250980843,0.7924944522767075,0.7539614833657438,0.3799374820649191,146664.0,0.2992008945617193,Stable-Tail-GNN,8,3
B_Stable-Tail-GNN_seed9,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,3,172302.0,"[[0, 44, 36, 31, 40, 25, 20, 35, 4, 43, 29, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 11, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 19, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.62812474976064,0.0829818215894834,0.1614048861830567,0.2763769486729657,41.0,1.1525685493571916,0.131159982600576,0.2293512897875993,0.756344914340545,0.7548141287376677,0.5313090438090153,1.4761519354609844,0.0355565800590571,0.051778641580089,0.6189265086509045,0.2974474050668581,0.7742852646982696,0.7190750097400138,0.3984817828567615,146664.0,0.1748077237767959,Stable-Tail-GNN,9,3
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,0.0,0.0,4,147330.0,"[[0, 36, 31, 9, 47, 43, 48, 2, 20, 25, 40, 0], [0, 45, 12, 13, 24, 32, 46, 23, 10, 29, 44, 0], [0, 14, 3, 15, 42, 11, 41, 1, 37, 38, 50, 0], [0, 21, 35, 4, 6, 22, 5, 30, 28, 26, 33, 0], [0, 27, 49, 39, 17, 34, 8, 7, 16, 18, 19, 0]]",7.89857539491498,0.2491881391470256,0.378134486355703,0.8497501577930704,50.0,2.4897501973592293,0.3271858234230832,0.2235035853628957,0.8459303267601583,0.882931890043607,0.8497501577930704,3.172589603939419,0.0901833590446699,0.1630685338920874,0.9065158601776916,0.2408457738003504,0.8498615183576392,0.848454745631555,0.4310579540915825,147330.0,0.0,Stable-Tail-GNN,0,4
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,1.5,0.0,4,183924.0,"[[0, 29, 43, 35, 4, 6, 22, 5, 42, 11, 1, 0], [0, 12, 45, 40, 25, 20, 21, 18, 10, 23, 13, 0], [0, 38, 14, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 15, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 44, 27, 49, 37, 24, 32, 46, 31, 36, 50, 0]]",3.274318509461028,0.0742275907154703,0.1399804574513002,0.2763769486729657,40.0,1.126052415430928,0.131159982600576,0.248737038800596,0.7457602627988869,0.7364054019515036,0.5313090438090153,2.0874756448168714,0.0552107618410125,0.0830108739171215,0.593801699691791,0.2030036484962567,0.8269199130591904,0.7993256447836156,0.3984817828567615,147330.0,0.2483811850946854,Stable-Tail-GNN,0,4
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,3.0,0.0,4,204394.0,"[[0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 35, 43, 4, 40, 25, 20, 12, 14, 38, 50, 0], [0, 36, 31, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 15, 44, 0], [0, 1, 11, 41, 42, 13, 23, 10, 18, 21, 29, 0]]",2.996077661393973,0.0628308254358869,0.1028826659950347,0.2763769486729657,43.0,1.1045647431316208,0.131159982600576,0.2897739463237307,0.7172841998681536,0.6991012334208656,0.5313090438090153,1.1622766001222786,0.0226696345685599,0.0356224986732578,0.5223049056608813,0.3224758377848991,0.6915268311062475,0.6035493375757337,0.3453508784758599,147330.0,0.3873209801126722,Stable-Tail-GNN,0,4
B_Stable-Tail-GNN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_B_Stable-Tail-GNN_seed3,0.5,0.0,4,163348.0,"[[0, 40, 25, 20, 5, 48, 2, 46, 32, 24, 13, 0], [0, 29, 21, 18, 4, 35, 43, 47, 9, 31, 36, 0], [0, 44, 12, 45, 6, 22, 34, 17, 39, 49, 27, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 10, 19, 0], [0, 14, 3, 15, 41, 42, 11, 1, 37, 38, 50, 0]]",5.418018486744227,0.1237673900103648,0.2605595923516899,0.5388224426144781,45.0,1.581014648884312,0.2369591445296827,0.1393322388346152,0.8207494945866887,0.8373490984851365,0.7468291878754764,2.679566121552954,0.0750598827187241,0.1362119802328623,1.0205500013922282,0.2564816911177039,0.8450790924429945,0.8393114605345773,0.477148366325233,147330.0,0.1087219167854476,Stable-Tail-GNN,3,4
B_Stable-Tail-GNN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_B_Stable-Tail-GNN_seed3,3.0,0.0,4,202140.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 11, 42, 5, 22, 6, 4, 43, 35, 41, 1, 0], [0, 36, 31, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 12, 40, 25, 20, 46, 32, 24, 37, 49, 27, 0]]",3.218106126025428,0.0703076216919396,0.115868680545021,0.2763769486729657,41.0,1.1045647431316206,0.131159982600576,0.3179261716958645,0.7371187988048011,0.7242869268673491,0.5313090438090153,1.449487298823785,0.0339539556813813,0.0513101636875173,0.5749772947139653,0.332280643288275,0.7792633894380705,0.723437362597214,0.3984817828567615,147330.0,0.3720219914477703,Stable-Tail-GNN,3,4
B_Stable-Tail-GNN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,0.5,0.0,4,165578.0,"[[0, 13, 24, 32, 46, 5, 48, 2, 20, 25, 40, 0], [0, 19, 10, 23, 8, 7, 16, 28, 30, 26, 33, 0], [0, 45, 12, 6, 22, 34, 17, 39, 49, 37, 27, 0], [0, 1, 11, 42, 41, 15, 3, 14, 38, 50, 44, 0], [0, 29, 21, 18, 4, 35, 43, 47, 9, 31, 36, 0]]",4.871704579404628,0.10882237807307,0.2259992522466957,0.5388224426144781,45.0,1.5810146488843122,0.2369591445296827,0.2340835586421601,0.8031720044415467,0.8212017881125157,0.5388224426144781,1.7598214825566545,0.0454891862262038,0.0789207448175432,0.5521566856241154,0.2160270988623238,0.7930438822868715,0.7652573816281433,0.2069147437162006,147330.0,0.1238580058372361,Stable-Tail-GNN,4,4
B_Stable-Tail-GNN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,3.0,0.0,4,207399.0,"[[0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 29, 0], [0, 36, 31, 9, 47, 48, 2, 28, 30, 26, 33, 0], [0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 20, 25, 40, 4, 43, 35, 42, 11, 41, 1, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",2.9926059126764373,0.0628308254358869,0.1028826659950346,0.2763769486729657,43.0,1.1038512815390864,0.131159982600576,0.303428289589734,0.723406046500578,0.708353261096376,0.5313090438090153,1.14934779903635,0.0225958319225481,0.0364401347417964,0.4181759830163006,0.2368418790131674,0.7174277504883306,0.6383238523088323,0.2390890697140569,147330.0,0.4077173691712482,Stable-Tail-GNN,4,4
B_Stable-Tail-GNN_seed6,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed6_B_Stable-Tail-GNN_seed6,1.5,0.0,4,190497.0,"[[0, 44, 36, 31, 46, 32, 24, 37, 49, 27, 50, 0], [0, 12, 40, 25, 20, 21, 18, 10, 23, 13, 45, 0], [0, 1, 11, 48, 2, 9, 47, 28, 30, 26, 33, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 15, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0]]",3.2751440613632443,0.0742275907154703,0.1399804574513002,0.2763769486729657,40.0,1.1497571383235117,0.131159982600576,0.2545653789840427,0.7453883577863909,0.7362197793135393,0.5313090438090153,1.303455773768975,0.030303587515137,0.050644456638324,0.5638644202191923,0.3101514178274951,0.7530574077549188,0.6920166798491867,0.3453508784758599,147330.0,0.292995316636123,Stable-Tail-GNN,6,4
B_Stable-Tail-GNN_seed7,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed7_B_Stable-Tail-GNN_seed7,1.0,0.0,4,176743.0,"[[0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 50, 38, 14, 3, 15, 45, 21, 18, 10, 19, 0], [0, 13, 23, 8, 39, 17, 34, 47, 9, 2, 48, 0], [0, 1, 11, 41, 42, 7, 16, 28, 30, 26, 33, 0]]",3.61842912614633,0.0823905795035499,0.1601854493808187,0.2763769486729657,43.0,0.898691423899197,0.1006203489109614,0.1205497332467968,0.7589590850533214,0.755416970545664,0.5313090438090153,1.2842893677802447,0.0291397845493109,0.0500264749641441,0.373821604215857,0.1331102390327776,0.746372137969147,0.6909463775141178,0.1368781619500986,147330.0,0.1996402633543745,Stable-Tail-GNN,7,4
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,0.0,0.0,5,147330.0,"[[0, 27, 49, 39, 48, 2, 43, 9, 47, 31, 36, 0], [0, 14, 3, 15, 42, 11, 41, 1, 37, 38, 50, 0], [0, 33, 26, 28, 30, 8, 17, 34, 7, 16, 45, 0], [0, 12, 35, 4, 6, 22, 5, 20, 25, 40, 44, 0], [0, 29, 21, 13, 24, 32, 46, 23, 10, 18, 19, 0]]",8.507052585767983,0.2687462201965716,0.3909205194094354,0.8497501577930704,50.0,3.0515016440077063,0.3793430003272025,0.2318811109331886,0.841390046473649,0.8606892620541325,0.8497501577930704,4.245981054977893,0.1346187919282341,0.2065713502579471,1.882855728323829,0.3470390307919657,0.8605320214103251,0.8680255899191911,0.5098500946758422,147330.0,0.0,Stable-Tail-GNN,0,5
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,2.0,0.0,5,192012.0,"[[0, 33, 26, 30, 28, 9, 47, 2, 48, 11, 1, 0], [0, 36, 31, 6, 22, 34, 17, 39, 8, 23, 13, 0], [0, 41, 15, 3, 20, 25, 40, 4, 35, 43, 29, 0], [0, 44, 50, 38, 14, 12, 45, 21, 18, 10, 19, 0], [0, 27, 49, 37, 24, 32, 46, 5, 16, 7, 42, 0]]",3.1747003688452224,0.0709267261308871,0.1195004805949877,0.2763769486729657,40.0,1.1497571383235117,0.131159982600576,0.2869535860530032,0.7369850169416181,0.7215415146052463,0.5313090438090153,1.6984339359512834,0.0409312026051662,0.0688639551809031,0.5895778321166499,0.3229404911224978,0.8145730782368681,0.7732186214929323,0.4305958130069083,147330.0,0.3032783547139075,Stable-Tail-GNN,0,5
B_Stable-Tail-GNN_seed0,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,3.0,0.0,5,203703.0,"[[0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0], [0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0], [0, 1, 11, 41, 42, 35, 43, 4, 40, 25, 20, 0], [0, 33, 26, 30, 28, 47, 9, 2, 48, 31, 36, 0]]",2.992493822366756,0.0628308254358869,0.1028826659950346,0.2763769486729657,43.0,1.1037391912294048,0.131159982600576,0.3029774101527924,0.7212723263878689,0.7049028677103601,0.5313090438090153,1.7002281669340866,0.0409594842196784,0.0700992611558364,0.5936160720029653,0.322060050886956,0.7962091052572722,0.7506647111116824,0.4305958130069083,147330.0,0.3826308287517817,Stable-Tail-GNN,0,5
B_Stable-Tail-GNN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_B_Stable-Tail-GNN_seed3,2.0,0.0,5,189415.0,"[[0, 29, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0], [0, 27, 49, 37, 24, 32, 46, 5, 42, 11, 1, 0], [0, 45, 41, 48, 2, 9, 47, 28, 30, 26, 33, 0], [0, 36, 31, 40, 25, 20, 22, 6, 4, 43, 35, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0]]",3.220125250527312,0.0703076216919396,0.115868680545021,0.2763769486729657,41.0,1.1414473459409715,0.131159982600576,0.2675800574720046,0.7367002522827206,0.7238149800367403,0.5313090438090153,1.8304636475541896,0.0456474016086281,0.0729176993019607,0.5943005303101684,0.2750165263104844,0.8331028777782594,0.798602698355661,0.4305958130069083,147330.0,0.2856512590782596,Stable-Tail-GNN,3,5
B_Stable-Tail-GNN_seed3,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_B_Stable-Tail-GNN_seed3,3.0,0.0,5,202324.0,"[[0, 27, 49, 37, 24, 32, 46, 5, 16, 7, 42, 0], [0, 13, 23, 8, 39, 17, 34, 22, 6, 4, 1, 0], [0, 12, 45, 41, 11, 15, 3, 14, 38, 50, 44, 0], [0, 33, 26, 30, 28, 9, 47, 48, 2, 31, 36, 0], [0, 29, 43, 35, 25, 40, 20, 21, 18, 10, 19, 0]]",3.067218762164705,0.0587573781490877,0.1279220970137153,0.2763769486729657,38.0,1.1037391912294048,0.131159982600576,0.2722673555795045,0.737295365202796,0.721130188427642,0.5313090438090153,1.7923089319408072,0.0445389312558806,0.0681500643101393,0.5895778321166499,0.2968057367230794,0.8197264431347879,0.7805974912399997,0.4305958130069083,147330.0,0.3732708884816398,Stable-Tail-GNN,3,5
B_Stable-Tail-GNN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,1.5,0.0,5,184873.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 29, 43, 35, 4, 6, 22, 5, 42, 11, 15, 0], [0, 1, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 44, 50, 36, 31, 46, 32, 24, 37, 49, 27, 0], [0, 20, 40, 25, 21, 18, 10, 23, 13, 12, 45, 0]]",3.153006220039232,0.0725589963335028,0.140915553510956,0.2763769486729657,39.0,1.1525685493571916,0.131159982600576,0.2961293527301718,0.7399750738635644,0.7281012850940022,0.5313090438090153,1.4887716292755169,0.0347431405873054,0.0606903746161632,0.6189265086509045,0.3833436315888849,0.7757393724745885,0.7208728950915372,0.3984817828567615,147330.0,0.2548225072965451,Stable-Tail-GNN,4,5
B_Stable-Tail-GNN_seed4,B,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,2.0,0.0,5,192447.0,"[[0, 42, 7, 16, 5, 22, 6, 4, 35, 43, 29, 0], [0, 15, 3, 34, 17, 39, 8, 23, 13, 12, 45, 0], [0, 36, 31, 46, 32, 24, 37, 27, 49, 1, 44, 0], [0, 50, 38, 14, 20, 40, 25, 21, 18, 10, 19, 0], [0, 11, 41, 48, 2, 47, 9, 28, 30, 26, 33, 0]]",3.156262941749804,0.0750889892355683,0.1333764432242775,0.2763769486729657,38.0,1.1215645170459,0.131159982600576,0.284892696527913,0.7396817865806284,0.7263579130114562,0.5313090438090153,1.2993423123440904,0.0305563822290592,0.047876936144663,0.5369382032583434,0.2892587824491555,0.7609243716727678,0.7097247766852929,0.3453508784758599,147330.0,0.3062309102015882,Stable-Tail-GNN,4,5
