risk_source,customer_set,run_dir,beta,lambda_concentration,seed,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct,method,model_seed,solver_seed,budget,selection_metric
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,4,160262.0,"[[0, 37, 10, 35, 18, 32, 4, 29, 47, 21, 27, 0], [0, 15, 16, 42, 41, 24, 6, 19, 40, 12, 49, 0], [0, 30, 23, 26, 28, 2, 25, 11, 45, 39, 1, 0], [0, 14, 3, 9, 31, 38, 50, 13, 17, 44, 20, 0], [0, 34, 33, 5, 36, 7, 8, 43, 22, 46, 48, 0]]",3.3237174091573376,0.088094084998795,0.1677134138919751,0.3734145939377382,38.0,0.8876327379245517,0.1209568897639053,0.150757067647387,0.7527362128050661,0.7554494047498638,0.5313090438090153,1.564846575207417,0.0444499163116873,0.0631424184901196,0.4891217493312908,0.2204403366089169,0.7992796976953065,0.7618587751977336,0.2922199740949584,133997.0,0.1960118510115898,GCN,2,4,0.2,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,4,160262.0,"[[0, 37, 10, 35, 18, 32, 4, 29, 47, 21, 27, 0], [0, 15, 16, 42, 41, 24, 6, 19, 40, 12, 49, 0], [0, 30, 23, 26, 28, 2, 25, 11, 45, 39, 1, 0], [0, 14, 3, 9, 31, 38, 50, 13, 17, 44, 20, 0], [0, 34, 33, 5, 36, 7, 8, 43, 22, 46, 48, 0]]",3.3237174091573376,0.088094084998795,0.1677134138919751,0.3734145939377382,38.0,0.8876327379245517,0.1209568897639053,0.150757067647387,0.7527362128050661,0.7554494047498638,0.5313090438090153,1.564846575207417,0.0444499163116873,0.0631424184901196,0.4891217493312908,0.2204403366089169,0.7992796976953065,0.7618587751977336,0.2922199740949584,133997.0,0.1960118510115898,GCN,2,4,0.25,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.5,0.0,4,169324.0,"[[0, 45, 46, 22, 7, 8, 43, 5, 50, 38, 39, 0], [0, 27, 21, 47, 32, 4, 29, 44, 17, 13, 48, 0], [0, 1, 11, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 15, 16, 3, 14, 42, 41, 24, 6, 19, 20, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0]]",2.9934300325462813,0.0570576527551587,0.1348322746884301,0.3904537879556458,39.0,0.7633906801502034,0.083266487295131,0.1833554778059019,0.7437629520726594,0.738958352800243,0.5313090438090153,1.685752934582906,0.0455496737336972,0.0881524657094663,0.5250377352736251,0.2656777919449764,0.8120592416048524,0.7812679186712818,0.3453508784758599,133997.0,0.2636402307514347,GCN,2,4,0.3,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,2.0,0.0,4,176904.0,"[[0, 12, 49, 30, 23, 26, 28, 2, 25, 45, 11, 0], [0, 27, 21, 47, 29, 4, 6, 19, 24, 41, 1, 0], [0, 20, 44, 17, 13, 37, 10, 35, 18, 32, 39, 0], [0, 34, 33, 43, 8, 7, 22, 46, 15, 16, 42, 0], [0, 40, 9, 31, 36, 5, 50, 38, 3, 14, 48, 0]]",2.685371544427146,0.0572804662458508,0.0729150061658319,0.3734145939377382,33.0,0.9278114020510012,0.1013536348142636,0.272367469849224,0.7153728781748181,0.7046046625453909,0.5313090438090153,1.1804108126392476,0.0285058338191652,0.0515488925330573,0.4345079454425781,0.2877206910315515,0.7637380076693758,0.7023041724854845,0.2870199778228758,133997.0,0.3202086613879415,GCN,2,4,0.35,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,2.0,0.0,4,176904.0,"[[0, 12, 49, 30, 23, 26, 28, 2, 25, 45, 11, 0], [0, 27, 21, 47, 29, 4, 6, 19, 24, 41, 1, 0], [0, 20, 44, 17, 13, 37, 10, 35, 18, 32, 39, 0], [0, 34, 33, 43, 8, 7, 22, 46, 15, 16, 42, 0], [0, 40, 9, 31, 36, 5, 50, 38, 3, 14, 48, 0]]",2.685371544427146,0.0572804662458508,0.0729150061658319,0.3734145939377382,33.0,0.9278114020510012,0.1013536348142636,0.272367469849224,0.7153728781748181,0.7046046625453909,0.5313090438090153,1.1804108126392476,0.0285058338191652,0.0515488925330573,0.4345079454425781,0.2877206910315515,0.7637380076693758,0.7023041724854845,0.2870199778228758,133997.0,0.3202086613879415,GCN,2,4,0.4,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.0,0.0,5,133999.0,"[[0, 16, 3, 14, 42, 41, 1, 45, 39, 11, 15, 0], [0, 18, 32, 4, 29, 6, 19, 24, 40, 20, 44, 0], [0, 25, 2, 34, 33, 35, 10, 37, 50, 13, 17, 0], [0, 46, 22, 7, 8, 43, 5, 36, 28, 26, 12, 0], [0, 48, 38, 31, 9, 47, 21, 27, 23, 30, 49, 0]]",9.180870562216922,0.3074280402036809,0.4667303756380984,0.8497501577930704,46.0,2.0334811143934317,0.4185097919835008,0.0655573477385249,0.848503127540738,0.8683742803110893,0.8497501577930704,4.873488051923335,0.1599331189709951,0.2949678231206477,1.4609382802791229,0.1919294910140279,0.8912297955886519,0.9128129347890824,0.8474498276999262,133999.0,0.0,GCN,2,5,0.1,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.5,0.0,5,149784.0,"[[0, 21, 47, 29, 32, 4, 6, 19, 24, 41, 1, 0], [0, 12, 40, 9, 31, 38, 50, 37, 10, 35, 27, 0], [0, 15, 11, 45, 39, 25, 2, 28, 26, 23, 30, 0], [0, 49, 13, 17, 44, 20, 16, 3, 14, 42, 48, 0], [0, 18, 34, 33, 5, 36, 7, 8, 43, 22, 46, 0]]",4.175548817346618,0.1153669007054181,0.2151329023319012,0.8422528180124284,40.0,1.1800291086173875,0.2640961497196447,0.1624804061233309,0.8011708241023368,0.8116041773330469,0.8422528180124284,2.166921173850502,0.0637644423235886,0.105603852652253,0.9581703435809992,0.3152169384747276,0.8537658926200704,0.8246395959298705,0.8422528180124284,133999.0,0.1177993865625862,GCN,2,5,0.15,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,5,159967.0,"[[0, 48, 15, 45, 11, 25, 2, 28, 26, 23, 30, 0], [0, 46, 22, 43, 8, 7, 36, 31, 9, 3, 14, 0], [0, 12, 49, 13, 17, 44, 20, 16, 1, 41, 42, 0], [0, 40, 24, 6, 19, 4, 32, 29, 47, 21, 27, 0], [0, 39, 38, 50, 5, 33, 34, 18, 35, 10, 37, 0]]",3.495661484672314,0.094408764680314,0.1803427732550132,0.3734145939377382,40.0,1.2843318253249512,0.1270823768436448,0.3257581093280604,0.7748660105740965,0.7769162244562172,0.7468291878754764,1.2744841763227817,0.0342394186294371,0.0591419952374824,0.3450263700846736,0.2054151234446524,0.774080076623197,0.7363179742707077,0.2390890697140569,133999.0,0.1937924909887387,GCN,2,5,0.2,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,5,159967.0,"[[0, 48, 15, 45, 11, 25, 2, 28, 26, 23, 30, 0], [0, 46, 22, 43, 8, 7, 36, 31, 9, 3, 14, 0], [0, 12, 49, 13, 17, 44, 20, 16, 1, 41, 42, 0], [0, 40, 24, 6, 19, 4, 32, 29, 47, 21, 27, 0], [0, 39, 38, 50, 5, 33, 34, 18, 35, 10, 37, 0]]",3.495661484672314,0.094408764680314,0.1803427732550132,0.3734145939377382,40.0,1.2843318253249512,0.1270823768436448,0.3257581093280604,0.7748660105740965,0.7769162244562172,0.7468291878754764,1.2744841763227817,0.0342394186294371,0.0591419952374824,0.3450263700846736,0.2054151234446524,0.774080076623197,0.7363179742707077,0.2390890697140569,133999.0,0.1937924909887387,GCN,2,5,0.25,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.5,0.0,5,168795.0,"[[0, 15, 16, 20, 44, 17, 13, 37, 10, 35, 48, 0], [0, 39, 32, 18, 34, 33, 36, 31, 9, 40, 12, 0], [0, 49, 30, 23, 26, 28, 2, 25, 11, 45, 1, 0], [0, 46, 22, 7, 8, 43, 5, 50, 38, 3, 14, 0], [0, 27, 21, 47, 29, 4, 19, 6, 24, 41, 42, 0]]",3.0945329340406342,0.0678362860287996,0.1526685359884349,0.3904537879556458,34.0,1.057033424044142,0.121937082458601,0.2352123929922436,0.7472419613124346,0.7417572684823632,0.5313090438090153,1.4878343590870673,0.0413124877455781,0.0720911434387027,0.4397615687411491,0.1584774981039154,0.8074783001884542,0.7737059113379491,0.2870199778228758,133999.0,0.2596735796535795,GCN,2,5,0.3,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,2.0,0.0,5,176937.0,"[[0, 27, 21, 47, 29, 4, 32, 39, 15, 16, 42, 0], [0, 48, 1, 41, 24, 19, 6, 40, 44, 17, 13, 0], [0, 11, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 20, 0], [0, 46, 22, 7, 8, 43, 5, 50, 38, 3, 14, 0]]",2.976666769325304,0.0626119382953723,0.0842877020151574,0.3904537879556458,35.0,0.8591090947618565,0.0990526484568466,0.2047500603620478,0.7449173401136937,0.7372619246504747,0.5313090438090153,1.725810775442651,0.0474541590798927,0.0922970540621707,0.4970485351258837,0.232204289640564,0.8308526642561138,0.7932537226910652,0.3453508784758599,133999.0,0.3204352271285606,GCN,2,5,0.35,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,2.0,0.0,5,176937.0,"[[0, 27, 21, 47, 29, 4, 32, 39, 15, 16, 42, 0], [0, 48, 1, 41, 24, 19, 6, 40, 44, 17, 13, 0], [0, 11, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 20, 0], [0, 46, 22, 7, 8, 43, 5, 50, 38, 3, 14, 0]]",2.976666769325304,0.0626119382953723,0.0842877020151574,0.3904537879556458,35.0,0.8591090947618565,0.0990526484568466,0.2047500603620478,0.7449173401136937,0.7372619246504747,0.5313090438090153,1.725810775442651,0.0474541590798927,0.0922970540621707,0.4970485351258837,0.232204289640564,0.8308526642561138,0.7932537226910652,0.3453508784758599,133999.0,0.3204352271285606,GCN,2,5,0.4,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.0,0.0,6,133997.0,"[[0, 16, 3, 14, 42, 41, 1, 45, 11, 39, 48, 0], [0, 15, 46, 22, 7, 8, 43, 17, 13, 18, 49, 0], [0, 27, 35, 10, 37, 50, 38, 31, 9, 47, 21, 0], [0, 12, 29, 4, 32, 6, 19, 24, 40, 20, 44, 0], [0, 25, 2, 34, 33, 5, 36, 28, 26, 23, 30, 0]]",8.219127985273325,0.2185531206164915,0.4512795274958273,0.8497501577930704,42.0,2.056754136163555,0.3797267637563713,0.1255680196126076,0.8687935644436489,0.902003010835066,1.6845056360248567,4.067568556844475,0.1373130945065799,0.240733588840609,1.463275184546661,0.2506830710609875,0.889653556519582,0.9102073812915736,0.8474498276999262,133997.0,0.0,GCN,2,6,0.1,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.5,0.0,6,149784.0,"[[0, 12, 40, 9, 31, 38, 50, 37, 10, 35, 27, 0], [0, 48, 49, 13, 17, 44, 20, 16, 3, 14, 42, 0], [0, 15, 11, 39, 45, 25, 2, 28, 26, 23, 30, 0], [0, 46, 22, 43, 8, 7, 36, 5, 33, 34, 18, 0], [0, 1, 41, 24, 19, 6, 4, 32, 29, 47, 21, 0]]",4.175548817346617,0.1153669007054181,0.2151329023319011,0.8422528180124284,40.0,1.1800291086173875,0.2640961497196446,0.1624804061233307,0.8011708241023368,0.8116041773330469,0.8422528180124284,1.5833514296644016,0.0443453154271525,0.0786457887765224,0.6230894599411725,0.2451897567962733,0.799147445964276,0.7525135365861193,0.3360731345439643,133997.0,0.1178160705090412,GCN,2,6,0.15,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,6,160329.0,"[[0, 48, 49, 12, 40, 10, 37, 13, 17, 44, 20, 0], [0, 15, 16, 45, 11, 25, 2, 28, 26, 23, 30, 0], [0, 39, 9, 31, 36, 7, 8, 43, 22, 46, 1, 0], [0, 21, 47, 29, 32, 4, 19, 6, 24, 41, 42, 0], [0, 14, 3, 38, 50, 5, 33, 34, 18, 35, 27, 0]]",3.1116605490708187,0.0840752154485576,0.1445557885291489,0.3734145939377382,35.0,1.196242535803597,0.1421165277514961,0.2617916589181375,0.7472517440426432,0.7431477783023422,0.5313090438090153,1.1662816419057611,0.029220140100725,0.0501968202773405,0.4491846771678546,0.3059800973377173,0.7482183771832922,0.6783362217311175,0.2390890697140569,133997.0,0.1965118622058702,GCN,2,6,0.2,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,6,160329.0,"[[0, 48, 49, 12, 40, 10, 37, 13, 17, 44, 20, 0], [0, 15, 16, 45, 11, 25, 2, 28, 26, 23, 30, 0], [0, 39, 9, 31, 36, 7, 8, 43, 22, 46, 1, 0], [0, 21, 47, 29, 32, 4, 19, 6, 24, 41, 42, 0], [0, 14, 3, 38, 50, 5, 33, 34, 18, 35, 27, 0]]",3.1116605490708187,0.0840752154485576,0.1445557885291489,0.3734145939377382,35.0,1.196242535803597,0.1421165277514961,0.2617916589181375,0.7472517440426432,0.7431477783023422,0.5313090438090153,1.1662816419057611,0.029220140100725,0.0501968202773405,0.4491846771678546,0.3059800973377173,0.7482183771832922,0.6783362217311175,0.2390890697140569,133997.0,0.1965118622058702,GCN,2,6,0.25,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.5,0.0,6,168750.0,"[[0, 12, 49, 30, 23, 26, 28, 2, 25, 11, 1, 0], [0, 42, 41, 24, 19, 6, 4, 29, 47, 21, 27, 0], [0, 14, 3, 38, 50, 5, 33, 34, 18, 32, 39, 0], [0, 15, 16, 20, 44, 17, 13, 37, 10, 35, 48, 0], [0, 45, 46, 22, 43, 8, 7, 36, 31, 9, 40, 0]]",2.8745774498051846,0.0613951344316011,0.1370257392523813,0.3734145939377382,34.0,1.0570334240441424,0.121937082458601,0.262647798954073,0.7308885479577352,0.7223298652880911,0.5313090438090153,1.4404569760518853,0.0387346001553434,0.0712404294364247,0.6160643775019071,0.2988427190442024,0.7931708434952718,0.7483894228440235,0.3360731345439643,133997.0,0.2593565527586438,GCN,2,6,0.3,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,2.0,0.0,6,176808.0,"[[0, 21, 47, 32, 4, 29, 6, 19, 24, 41, 1, 0], [0, 40, 37, 10, 13, 17, 44, 20, 16, 15, 48, 0], [0, 39, 38, 50, 5, 36, 31, 9, 3, 14, 42, 0], [0, 11, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 27, 35, 18, 34, 33, 43, 8, 7, 22, 46, 0]]",2.696437253695194,0.0578810003317282,0.0737077111591901,0.3734145939377382,33.0,0.8458277342745499,0.0797697221874799,0.2091029107359689,0.7217452155057651,0.7099988328787323,0.5313090438090153,1.3427386837123556,0.0356706168114101,0.0663262832102733,0.4413872683176091,0.2739429202763181,0.7917008411992377,0.7464011552575696,0.3453508784758599,133997.0,0.3194922274379277,GCN,2,6,0.35,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,2.0,0.0,6,176808.0,"[[0, 21, 47, 32, 4, 29, 6, 19, 24, 41, 1, 0], [0, 40, 37, 10, 13, 17, 44, 20, 16, 15, 48, 0], [0, 39, 38, 50, 5, 36, 31, 9, 3, 14, 42, 0], [0, 11, 45, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 27, 35, 18, 34, 33, 43, 8, 7, 22, 46, 0]]",2.696437253695194,0.0578810003317282,0.0737077111591901,0.3734145939377382,33.0,0.8458277342745499,0.0797697221874799,0.2091029107359689,0.7217452155057651,0.7099988328787323,0.5313090438090153,1.3427386837123556,0.0356706168114101,0.0663262832102733,0.4413872683176091,0.2739429202763181,0.7917008411992377,0.7464011552575696,0.3453508784758599,133997.0,0.3194922274379277,GCN,2,6,0.4,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.0,0.0,7,133998.0,"[[0, 13, 17, 43, 33, 34, 5, 2, 25, 45, 11, 0], [0, 16, 1, 41, 42, 12, 49, 14, 3, 15, 48, 0], [0, 44, 20, 40, 24, 19, 6, 29, 4, 32, 18, 0], [0, 30, 23, 26, 28, 36, 8, 7, 22, 46, 39, 0], [0, 21, 47, 9, 31, 38, 50, 37, 10, 35, 27, 0]]",8.114584076151095,0.2089263016825467,0.4510960162068998,0.8497501577930704,45.0,2.4159583608797264,0.3100989629395949,0.1827212214682325,0.8471789960972063,0.8799149851724171,0.8497501577930704,4.538534392722531,0.1467801109950574,0.2877896039185108,1.874755689404844,0.258219141757523,0.8796888540601622,0.892925298672461,0.8474498276999262,133998.0,0.0,GCN,2,7,0.1,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.5,0.0,7,149946.0,"[[0, 35, 10, 37, 50, 38, 31, 9, 47, 21, 27, 0], [0, 30, 23, 26, 28, 2, 5, 36, 33, 34, 18, 0], [0, 1, 41, 42, 14, 3, 16, 15, 11, 45, 48, 0], [0, 20, 44, 29, 32, 4, 6, 19, 24, 40, 12, 0], [0, 49, 13, 17, 43, 8, 7, 22, 46, 39, 25, 0]]",4.966295482929508,0.1296181015021558,0.2865507657851213,0.8422528180124284,43.0,1.676769831554536,0.3778319202090149,0.239048230872668,0.8194551757514321,0.8410155798122823,0.8422528180124284,2.411929228555493,0.0750987776644452,0.1467499285657942,0.8858848665013521,0.243280706443419,0.8438311528203988,0.8399070379393971,0.634804809694155,133998.0,0.119016701741817,GCN,2,7,0.15,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,7,159819.0,"[[0, 40, 9, 31, 36, 7, 8, 43, 22, 46, 1, 0], [0, 42, 14, 3, 16, 20, 44, 17, 13, 12, 49, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 15, 48, 0], [0, 41, 24, 6, 19, 4, 32, 29, 47, 21, 27, 0]]",3.1342193893591395,0.0840752154485576,0.1445557885291489,0.3734145939377382,39.0,1.333400498306403,0.1622726935713724,0.3451032754734513,0.7504490971088023,0.7500871299793697,0.5313090438090153,1.6659497216793424,0.0474365214121942,0.0797933957534726,0.7056772591262216,0.3532919695009742,0.805693132466663,0.7740121171901797,0.3734145939377382,133998.0,0.192696905923969,GCN,2,7,0.2,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.0,0.0,7,159819.0,"[[0, 40, 9, 31, 36, 7, 8, 43, 22, 46, 1, 0], [0, 42, 14, 3, 16, 20, 44, 17, 13, 12, 49, 0], [0, 37, 10, 35, 18, 34, 33, 5, 50, 38, 39, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 15, 48, 0], [0, 41, 24, 6, 19, 4, 32, 29, 47, 21, 27, 0]]",3.1342193893591395,0.0840752154485576,0.1445557885291489,0.3734145939377382,39.0,1.333400498306403,0.1622726935713724,0.3451032754734513,0.7504490971088023,0.7500871299793697,0.5313090438090153,1.6659497216793424,0.0474365214121942,0.0797933957534726,0.7056772591262216,0.3532919695009742,0.805693132466663,0.7740121171901797,0.3734145939377382,133998.0,0.192696905923969,GCN,2,7,0.25,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.5,0.0,7,168273.0,"[[0, 42, 16, 15, 39, 32, 4, 29, 47, 21, 27, 0], [0, 40, 9, 31, 36, 33, 34, 18, 35, 10, 37, 0], [0, 1, 41, 24, 6, 19, 20, 44, 17, 13, 48, 0], [0, 45, 11, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 14, 3, 38, 50, 5, 43, 8, 7, 22, 46, 0]]",2.70825690668188,0.0525341385656938,0.0737077111591901,0.3734145939377382,37.0,0.8591090947618567,0.0990526484568467,0.290599170727015,0.7253379228102705,0.7150805320977835,0.5313090438090153,1.5316830986550736,0.0405442959784297,0.0710481827219337,0.5255522833856113,0.3129391680523399,0.7854601109936323,0.7391678816503,0.3453508784758599,133998.0,0.2557873998119375,GCN,2,7,0.3,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.5,0.0,7,168273.0,"[[0, 42, 16, 15, 39, 32, 4, 29, 47, 21, 27, 0], [0, 40, 9, 31, 36, 33, 34, 18, 35, 10, 37, 0], [0, 1, 41, 24, 6, 19, 20, 44, 17, 13, 48, 0], [0, 45, 11, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 14, 3, 38, 50, 5, 43, 8, 7, 22, 46, 0]]",2.70825690668188,0.0525341385656938,0.0737077111591901,0.3734145939377382,37.0,0.8591090947618567,0.0990526484568467,0.290599170727015,0.7253379228102705,0.7150805320977835,0.5313090438090153,1.5316830986550736,0.0405442959784297,0.0710481827219337,0.5255522833856113,0.3129391680523399,0.7854601109936323,0.7391678816503,0.3453508784758599,133998.0,0.2557873998119375,GCN,2,7,0.35,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,1.5,0.0,7,168273.0,"[[0, 42, 16, 15, 39, 32, 4, 29, 47, 21, 27, 0], [0, 40, 9, 31, 36, 33, 34, 18, 35, 10, 37, 0], [0, 1, 41, 24, 6, 19, 20, 44, 17, 13, 48, 0], [0, 45, 11, 25, 2, 28, 26, 23, 30, 49, 12, 0], [0, 14, 3, 38, 50, 5, 43, 8, 7, 22, 46, 0]]",2.70825690668188,0.0525341385656938,0.0737077111591901,0.3734145939377382,37.0,0.8591090947618567,0.0990526484568467,0.290599170727015,0.7253379228102705,0.7150805320977835,0.5313090438090153,1.5316830986550736,0.0405442959784297,0.0710481827219337,0.5255522833856113,0.3129391680523399,0.7854601109936323,0.7391678816503,0.3453508784758599,133998.0,0.2557873998119375,GCN,2,7,0.4,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.0,0.0,8,133998.0,"[[0, 48, 14, 42, 41, 1, 45, 11, 15, 3, 16, 0], [0, 49, 18, 12, 29, 32, 4, 6, 19, 24, 40, 0], [0, 44, 20, 34, 33, 5, 36, 28, 26, 23, 30, 0], [0, 17, 13, 37, 10, 35, 22, 43, 8, 7, 46, 0], [0, 27, 21, 47, 9, 31, 38, 50, 2, 25, 39, 0]]",7.982635535246252,0.273208748305199,0.4370772753474672,0.8497501577930704,45.0,2.630982811697667,0.4716093798180391,0.1718519348598646,0.8611399080026798,0.8905001524388388,1.6845056360248567,5.362776109334646,0.1762199549756799,0.319797892247809,1.986278913991824,0.2031805066176588,0.8982599415002657,0.9169149785245386,1.431829790621128,133998.0,0.0,GCN,2,8,0.1,common_global_risk
A_GCN_seed2,A,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed2_A_GCN_seed2,0.5,0.0,8,149635.0,"[[0, 27, 21, 47, 9, 31, 38, 50, 37, 10, 35, 0], [0, 40, 24, 19, 6, 29, 4, 32, 39, 45, 48, 0], [0, 18, 34, 33, 5, 36, 7, 8, 43, 22, 46, 0], [0, 20, 44, 17, 13, 49, 12, 14, 3, 16, 15, 0], [0, 30, 23, 26, 28, 2, 25, 11, 1, 41, 42, 0]]",4.603140217098863,0.1343881791558247,0.2603016022060345,0.8422528180124284,39.0,1.6609521818517028,0.2640961497196447,0.2922761155954934,0.8168934703629014,0.8289211985016349,0.8422528180124284,2.55265492613975,0.0801734716480743,0.1228030331556291,0.9581703435809992,0.3055647710229368,0.8659618114389747,0.8502663905711159,0.8422528180124284,133998.0,0.1166957715786802,GCN,2,8,0.15,common_global_risk
