model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
teg_gnn,B,0,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_train,0.6046788272126367,0.7398300196355827,1.07578872063497,0.7773845813072874,0.84,0.84,0.9272807071479813,0.16
teg_gnn,B,0,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_test,0.28924246429828127,0.5822174142034774,1.5107087462488018,0.32456160379943366,0.2692307692307692,0.3888888888888889,0.39767189442221723,0.7307692307692307
teg_gnn,B,1,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2020_train,0.603835937197666,0.7628069820558597,1.278585434966604,0.7202562868679272,0.825,0.7021276595744681,0.8578769281867266,0.175
teg_gnn,B,1,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_train,0.719060601098184,0.8021179302986056,1.1523575015067136,0.789809865386789,0.8,0.8695652173913043,0.9347488240113029,0.2
teg_gnn,B,1,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_test,0.31833464737876505,0.5894166997108173,1.7057652449905614,0.2934735500984268,0.3076923076923077,0.32,0.28915930710835536,0.6923076923076923
teg_gnn,B,2,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2020_train,0.6065438699855866,0.7157615969493146,1.2767850243047154,0.66664203497208,0.775,0.7045454545454546,0.8369425048790111,0.225
teg_gnn,B,2,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_train,0.7255081451851504,0.7764952538047553,1.1467856118836588,0.7740743501549405,0.84,0.8076923076923077,0.9134171690124384,0.16
teg_gnn,B,2,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_test,0.29319025824447864,0.5843612016111063,1.5581479263844782,0.3525361020963542,0.34615384615384615,0.391304347826087,0.4041672545735044,0.6538461538461539
teg_gnn,B,3,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2020_train,0.5558144461597043,0.6900296266500426,1.2762168679285435,0.655964633229577,0.75,0.75,0.8216805212837855,0.25
teg_gnn,B,3,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_train,0.6754641300243405,0.8046154497269513,1.0457338851037876,0.7669615760506147,0.84,0.8076923076923077,0.9211721709852145,0.16
teg_gnn,B,3,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_test,0.26894675408186086,0.5420622338957164,1.6327602877237077,0.1515844677527337,0.07692307692307693,0.2857142857142857,0.2697569009962416,0.9230769230769231
teg_gnn,B,4,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2020_train,0.5658080115852101,0.7167215803486816,1.3359317596084332,0.6364816788070409,0.725,0.6904761904761905,0.8186872155297721,0.275
teg_gnn,B,4,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_train,0.7372439106694832,0.8153147757220155,1.139177013781014,0.7961811915765487,0.88,0.7857142857142857,0.9171942082803619,0.12
teg_gnn,B,4,50,teg_full_default,0.5,1.0,0.3,0.2,0,data_2021_test,0.2857579398845526,0.5524668420001079,1.7353363021826798,0.19440028115743135,0.23076923076923078,0.3,0.370067046426446,0.7692307692307693
