risk_source,customer_set,budget,selector,runs,value_mean,value_std,selected_cost_increase_mean
A_Stable-Tail-eta0.5_seed5,A,0.3,cvar95,10,0.1260929569848658,0.019834337418757165,0.23932237564064324
A_Stable-Tail-eta0.5_seed5,A,0.3,edge_gini,10,0.724708032916882,0.023901247843982475,0.23932237564064324
A_Stable-Tail-eta0.5_seed5,A,0.3,load_cvar90,10,0.03550973289735708,0.00620726746151144,0.23932237564064324
A_Stable-Tail-eta0.5_seed5,A,0.3,load_risk,10,1.3900807804789626,0.16776978335765352,0.23932237564064324
A_Stable-Tail-eta0.5_seed5,A,0.3,top10_share,10,0.716379691975229,0.029215611406485625,0.23932237564064324
A_Stable-Tail-eta0.5_seed6,A,0.25,common_risk,10,3.1637839491271995,0.1942418770703139,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.25,cvar90,10,0.08099284104546406,0.010192521626017071,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.25,cvar95,10,0.15351148284151306,0.014211347323807707,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.25,edge_gini,10,0.7505578058043679,0.010884501147970564,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.25,load_cvar90,10,0.042877462240864805,0.0046298032481101314,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.25,load_risk,10,1.5535498164262775,0.13271411866094707,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.25,top10_share,10,0.7470455945276052,0.014565975827121845,0.19113341676769974
A_Stable-Tail-eta0.5_seed6,A,0.3,common_risk,10,2.9105885988150835,0.27253411384803017,0.25577350831779433
A_Stable-Tail-eta0.5_seed6,A,0.3,cvar90,10,0.06080121425849622,0.01648979769526647,0.26646463287842537
A_Stable-Tail-eta0.5_seed6,A,0.3,cvar95,10,0.1238000764877079,0.04044715597053669,0.24505311905534816
A_Stable-Tail-eta0.5_seed6,A,0.3,edge_gini,10,0.7344673425045349,0.019041818771476,0.25577350831779433
A_Stable-Tail-eta0.5_seed6,A,0.3,load_cvar90,10,0.03488462245873742,0.005599571935335236,0.26646463287842537
A_Stable-Tail-eta0.5_seed6,A,0.3,load_risk,10,1.355122141680249,0.15243740167633593,0.26646463287842537
A_Stable-Tail-eta0.5_seed6,A,0.3,top10_share,10,0.7253058948826144,0.024680935986650825,0.25577350831779433
A_Stable-Tail-eta0.5_seed7,A,0.25,common_risk,10,3.0557656477828634,0.10045706960883308,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.25,cvar90,10,0.07796843113104492,0.003757078420487396,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.25,cvar95,10,0.14303718016911737,0.011487949696757727,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.25,edge_gini,10,0.7457404421498839,0.006905543379549594,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.25,load_cvar90,10,0.039727206300663204,0.004645453792108075,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.25,load_risk,10,1.4741191130133804,0.13864147759077905,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.25,top10_share,10,0.7429985304641871,0.009842354615618706,0.18442209769077053
A_Stable-Tail-eta0.5_seed7,A,0.3,common_risk,10,2.5546124053213957,0.24651568528495874,0.2775230881353985
A_Stable-Tail-eta0.5_seed7,A,0.3,cvar90,10,0.044344856344955115,0.005101771555218458,0.2775230881353985
A_Stable-Tail-eta0.5_seed7,A,0.3,cvar95,10,0.10675232813610436,0.013662400839922763,0.2775230881353985
A_Stable-Tail-eta0.5_seed7,A,0.3,edge_gini,10,0.7023013972757606,0.02840657527118664,0.2775230881353985
A_Stable-Tail-eta0.5_seed7,A,0.3,load_cvar90,10,0.02996365144640557,0.006233710712869368,0.2775230881353985
A_Stable-Tail-eta0.5_seed7,A,0.3,load_risk,10,1.231365135597601,0.17232105036024445,0.2683654204264199
A_Stable-Tail-eta0.5_seed7,A,0.3,top10_share,10,0.6864718188935658,0.03437230651030149,0.2775230881353985
A_Stable-Tail-eta0.5_seed8,A,0.25,common_risk,10,3.4990099078974595,0.3081739631722334,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.25,cvar90,10,0.08371162739450218,0.01781890395920483,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.25,cvar95,10,0.17182349241262332,0.034171519781941974,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.25,edge_gini,10,0.7654736950627513,0.014554626121940417,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.25,load_cvar90,10,0.047125148834306664,0.009460789475246645,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.25,load_risk,10,1.6547183623732178,0.25805416905244644,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.25,top10_share,10,0.7713128680447452,0.020523319302996904,0.1906975910826252
A_Stable-Tail-eta0.5_seed8,A,0.3,common_risk,10,3.0894013594873897,0.5175674668970542,0.24478296778555894
A_Stable-Tail-eta0.5_seed8,A,0.3,cvar90,10,0.06713455702093012,0.023053008567358976,0.24478296778555894
A_Stable-Tail-eta0.5_seed8,A,0.3,cvar95,10,0.1251453362396234,0.05867207157426962,0.24478296778555894
A_Stable-Tail-eta0.5_seed8,A,0.3,edge_gini,10,0.7445281159302541,0.027311544842053156,0.24478296778555894
A_Stable-Tail-eta0.5_seed8,A,0.3,load_cvar90,10,0.03797106695295529,0.008196938346153962,0.24478296778555894
A_Stable-Tail-eta0.5_seed8,A,0.3,load_risk,10,1.416427921006199,0.21222849436688834,0.24478296778555894
A_Stable-Tail-eta0.5_seed8,A,0.3,top10_share,10,0.7420961810119705,0.03733447765274031,0.24478296778555894
A_Stable-Tail-eta0.5_seed9,A,0.25,common_risk,10,2.8237411447342398,0.11838258339649838,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.25,cvar90,10,0.052463271562475086,0.009301693368882246,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.25,cvar95,10,0.12410191085036,0.00950172858404197,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.25,edge_gini,10,0.7285142197213942,0.00712047504321205,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.25,load_cvar90,10,0.03399993908133568,0.00532457530258511,0.21784806994568068
A_Stable-Tail-eta0.5_seed9,A,0.25,load_risk,10,1.3425886861275766,0.13959350648718458,0.21784806994568068
A_Stable-Tail-eta0.5_seed9,A,0.25,top10_share,10,0.7192210813028458,0.009033225284797147,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.3,common_risk,10,2.8237411447342398,0.11838258339649838,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.3,cvar90,10,0.052463271562475086,0.009301693368882246,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.3,cvar95,10,0.12410191085036,0.00950172858404197,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.3,edge_gini,10,0.7285142197213942,0.00712047504321205,0.22628855741928086
A_Stable-Tail-eta0.5_seed9,A,0.3,load_cvar90,10,0.03399993908133568,0.00532457530258511,0.21784806994568068
A_Stable-Tail-eta0.5_seed9,A,0.3,load_risk,10,1.3425886861275766,0.13959350648718458,0.21784806994568068
A_Stable-Tail-eta0.5_seed9,A,0.3,top10_share,10,0.7192210813028458,0.009033225284797147,0.22628855741928086
A_Stable-Tail-eta0.7_seed0,A,0.25,common_risk,10,3.0625573652015943,0.17041497453884175,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.25,cvar90,10,0.07186359781721338,0.009194404309971716,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.25,cvar95,10,0.1452806122748393,0.01661535686614734,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.25,edge_gini,10,0.7449896548308013,0.01013989068176874,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.25,load_cvar90,10,0.044792778206611136,0.00408763775876214,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.25,load_risk,10,1.620992056532133,0.11025536721477623,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.25,top10_share,10,0.7434054442955996,0.012514263513489322,0.17099722174461035
A_Stable-Tail-eta0.7_seed0,A,0.3,common_risk,10,2.4933778113952054,0.16990768026398761,0.2538651912065762
A_Stable-Tail-eta0.7_seed0,A,0.3,cvar90,10,0.046144934927260885,0.006265974325271481,0.2538651912065762
A_Stable-Tail-eta0.7_seed0,A,0.3,cvar95,10,0.08762024745244705,0.024120422729648053,0.2538651912065762
A_Stable-Tail-eta0.7_seed0,A,0.3,edge_gini,10,0.6943346865122912,0.021067565876161563,0.2538651912065762
A_Stable-Tail-eta0.7_seed0,A,0.3,load_cvar90,10,0.02976403482173723,0.005035126766951962,0.2538651912065762
A_Stable-Tail-eta0.7_seed0,A,0.3,load_risk,10,1.2226811683194951,0.13350514326497573,0.2538651912065762
A_Stable-Tail-eta0.7_seed0,A,0.3,top10_share,10,0.6764028102406032,0.026032448580698777,0.2538651912065762
A_Stable-Tail-eta0.7_seed1,A,0.25,common_risk,10,2.6817905225104965,0.17027087555525033,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.25,cvar90,10,0.051023678397681335,0.005230866479005647,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.25,cvar95,10,0.1114346991430748,0.025477814714480965,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.25,edge_gini,10,0.7193172518562921,0.016732445394463467,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.25,load_cvar90,10,0.03233956456459909,0.004857400029313098,0.2391821022345045
A_Stable-Tail-eta0.7_seed1,A,0.25,load_risk,10,1.2836972916482101,0.13931467067185524,0.2391821022345045
A_Stable-Tail-eta0.7_seed1,A,0.25,top10_share,10,0.7082148673549821,0.01895706326771974,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.3,common_risk,10,2.6817905225104965,0.17027087555525033,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.3,cvar90,10,0.051023678397681335,0.005230866479005647,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.3,cvar95,10,0.1114346991430748,0.025477814714480965,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.3,edge_gini,10,0.7193172518562921,0.016732445394463467,0.2467650512337433
A_Stable-Tail-eta0.7_seed1,A,0.3,load_cvar90,10,0.03233956456459909,0.004857400029313098,0.2391821022345045
A_Stable-Tail-eta0.7_seed1,A,0.3,load_risk,10,1.2836972916482101,0.13931467067185524,0.2391821022345045
A_Stable-Tail-eta0.7_seed1,A,0.3,top10_share,10,0.7082148673549821,0.01895706326771974,0.2467650512337433
A_Stable-Tail-eta0.7_seed2,A,0.25,common_risk,10,3.163324615205313,0.1357533788552188,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.25,cvar90,10,0.08264450766240723,0.004062289554071712,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.25,cvar95,10,0.15145964904623607,0.01162940355385418,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.25,edge_gini,10,0.7510552393434204,0.0072160592381897305,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.25,load_cvar90,10,0.04474375767383919,0.0073683240757009645,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.25,load_risk,10,1.6154495862205789,0.20407436941611748,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.25,top10_share,10,0.7511525704654313,0.010894804674737687,0.1845997127721276
A_Stable-Tail-eta0.7_seed2,A,0.3,common_risk,10,2.7110405688380657,0.2779672140643593,0.2934256224696377
A_Stable-Tail-eta0.7_seed2,A,0.3,cvar90,10,0.05663257563403377,0.01624346403003303,0.2934256224696377
A_Stable-Tail-eta0.7_seed2,A,0.3,cvar95,10,0.11979118821000143,0.020544699257880272,0.28303733019443744
A_Stable-Tail-eta0.7_seed2,A,0.3,edge_gini,10,0.7139836833811029,0.026067822983180524,0.2934256224696377
A_Stable-Tail-eta0.7_seed2,A,0.3,load_cvar90,10,0.03139471646775967,0.0060344422377027595,0.2822441122978441
A_Stable-Tail-eta0.7_seed2,A,0.3,load_risk,10,1.2596556248645054,0.17242893202371976,0.2822441122978441
A_Stable-Tail-eta0.7_seed2,A,0.3,top10_share,10,0.7015915120815387,0.03262090401619223,0.2934256224696377
A_Stable-Tail-eta0.7_seed3,A,0.25,common_risk,10,3.152508831088343,0.29475717250153327,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.25,cvar90,10,0.0772322551413232,0.01531406752135073,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.25,cvar95,10,0.1514403161714975,0.01797660179927328,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.25,edge_gini,10,0.7456228630621441,0.01905604295514292,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.25,load_cvar90,10,0.04737247195330104,0.00691739683366423,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.25,load_risk,10,1.681852452379419,0.18233757542467396,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.25,top10_share,10,0.746192875644603,0.024669452583319425,0.17749509903563893
A_Stable-Tail-eta0.7_seed3,A,0.3,common_risk,10,2.76745943356109,0.13500194527239082,0.2518255935780404
A_Stable-Tail-eta0.7_seed3,A,0.3,cvar90,10,0.05557782508782992,0.007606974196756057,0.24253067872856504
A_Stable-Tail-eta0.7_seed3,A,0.3,cvar95,10,0.12396423526522671,0.007571034341270067,0.2518255935780404
A_Stable-Tail-eta0.7_seed3,A,0.3,edge_gini,10,0.7205335069874496,0.01432575657951909,0.2518255935780404
A_Stable-Tail-eta0.7_seed3,A,0.3,load_cvar90,10,0.037995632226861635,0.004525457501406083,0.2518255935780404
A_Stable-Tail-eta0.7_seed3,A,0.3,load_risk,10,1.4455010003393611,0.1166259378450023,0.2518255935780404
A_Stable-Tail-eta0.7_seed3,A,0.3,top10_share,10,0.7120632363459094,0.016720258366925124,0.2518255935780404
A_Stable-Tail-eta0.7_seed4,A,0.25,common_risk,10,3.1895728579256852,0.1973803000293772,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.25,cvar90,10,0.07931539144232538,0.011778637508328912,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.25,cvar95,10,0.15392472475092137,0.014962457679541968,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.25,edge_gini,10,0.7537330834899926,0.011141670193537371,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.25,load_cvar90,10,0.04278868939111079,0.004037025886955291,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.25,load_risk,10,1.5742419649277821,0.12686398336814012,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.25,top10_share,10,0.7529038083385579,0.014902509809972505,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,common_risk,10,3.1895728579256852,0.1973803000293772,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,cvar90,10,0.07931539144232538,0.011778637508328912,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,cvar95,10,0.15392472475092137,0.014962457679541968,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,edge_gini,10,0.7537330834899926,0.011141670193537371,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,load_cvar90,10,0.04278868939111079,0.004037025886955291,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,load_risk,10,1.5742419649277821,0.12686398336814012,0.20214481693333147
A_Stable-Tail-eta0.7_seed4,A,0.3,top10_share,10,0.7529038083385579,0.014902509809972505,0.20214481693333147
A_Stable-Tail-eta0.7_seed5,A,0.25,common_risk,10,2.8606402290012527,0.1841852477771244,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.25,cvar90,10,0.05824054839667749,0.015052108465710336,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.25,cvar95,10,0.12877822010273085,0.016911783480277158,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.25,edge_gini,10,0.729972430881217,0.013269067627957626,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.25,load_cvar90,10,0.03524850678109448,0.004406665923154,0.24785611665518914
A_Stable-Tail-eta0.7_seed5,A,0.25,load_risk,10,1.3853934543428494,0.13493164382833675,0.24785611665518914
A_Stable-Tail-eta0.7_seed5,A,0.25,top10_share,10,0.7228449511687856,0.015869427095936427,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.3,common_risk,10,2.8606402290012527,0.1841852477771244,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.3,cvar90,10,0.05824054839667749,0.015052108465710336,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.3,cvar95,10,0.12877822010273085,0.016911783480277158,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.3,edge_gini,10,0.729972430881217,0.013269067627957626,0.23977832386878348
A_Stable-Tail-eta0.7_seed5,A,0.3,load_cvar90,10,0.03524850678109448,0.004406665923154,0.24785611665518914
A_Stable-Tail-eta0.7_seed5,A,0.3,load_risk,10,1.3853934543428494,0.13493164382833675,0.24785611665518914
A_Stable-Tail-eta0.7_seed5,A,0.3,top10_share,10,0.7228449511687856,0.015869427095936427,0.23977832386878348
A_Stable-Tail-eta0.7_seed6,A,0.25,common_risk,10,2.9461248346792615,0.19623780789857057,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.25,cvar90,10,0.0657032040958637,0.01584807932661225,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.25,cvar95,10,0.13127347461596436,0.020832570191754204,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.25,edge_gini,10,0.7358273128824434,0.01479166956840691,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.25,load_cvar90,10,0.03872279492065088,0.00715854513650493,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.25,load_risk,10,1.4644150776217533,0.19592883555544577,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.25,top10_share,10,0.7291847875297156,0.018591338124065104,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,common_risk,10,2.9461248346792615,0.19623780789857057,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,cvar90,10,0.0657032040958637,0.01584807932661225,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,cvar95,10,0.13127347461596436,0.020832570191754204,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,edge_gini,10,0.7358273128824434,0.01479166956840691,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,load_cvar90,10,0.03872279492065088,0.00715854513650493,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,load_risk,10,1.4644150776217533,0.19592883555544577,0.19843951986119648
A_Stable-Tail-eta0.7_seed6,A,0.3,top10_share,10,0.7291847875297156,0.018591338124065104,0.19843951986119648
A_Stable-Tail-eta0.7_seed7,A,0.25,common_risk,10,2.8461160898801148,0.21118076869216384,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.25,cvar90,10,0.056656450125088,0.012625258023611587,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.25,cvar95,10,0.12686459148818313,0.016641354673796124,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.25,edge_gini,10,0.7301292528685372,0.015554738496166282,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.25,load_cvar90,10,0.03587278353241214,0.007192847472148883,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.25,load_risk,10,1.4069073304025463,0.19607796171734287,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.25,top10_share,10,0.7218470669795167,0.019907779388013993,0.19130282415250183
A_Stable-Tail-eta0.7_seed7,A,0.3,common_risk,10,2.503515544321297,0.18718536114175538,0.28897032302516784
A_Stable-Tail-eta0.7_seed7,A,0.3,cvar90,10,0.04305744150932331,0.004092225864600351,0.28897032302516784
A_Stable-Tail-eta0.7_seed7,A,0.3,cvar95,10,0.1023025104898555,0.010311318013999914,0.28897032302516784
A_Stable-Tail-eta0.7_seed7,A,0.3,edge_gini,10,0.6935148690332864,0.02045802911531259,0.28897032302516784
A_Stable-Tail-eta0.7_seed7,A,0.3,load_cvar90,10,0.03016644651770468,0.006049466007022029,0.26829896471117576
A_Stable-Tail-eta0.7_seed7,A,0.3,load_risk,10,1.242377594397125,0.1660219703080578,0.26829896471117576
A_Stable-Tail-eta0.7_seed7,A,0.3,top10_share,10,0.6753699058332712,0.024557675851191143,0.28897032302516784
A_Stable-Tail-eta0.7_seed8,A,0.25,common_risk,10,3.3284370877867326,0.2891326241552465,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.25,cvar90,10,0.07400303878306129,0.014241566742292428,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.25,cvar95,10,0.1356764641300575,0.04978021488980129,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.25,edge_gini,10,0.7575017346792301,0.013273770763885218,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.25,load_cvar90,10,0.05024326643137288,0.007921560532889877,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.25,load_risk,10,1.7549442004664921,0.2130967029807146,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.25,top10_share,10,0.7609471096198028,0.017858727045061838,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,common_risk,10,3.3284370877867326,0.2891326241552465,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,cvar90,10,0.07400303878306129,0.014241566742292428,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,cvar95,10,0.1356764641300575,0.04978021488980129,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,edge_gini,10,0.7575017346792301,0.013273770763885218,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,load_cvar90,10,0.05024326643137288,0.007921560532889877,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,load_risk,10,1.7549442004664921,0.2130967029807146,0.19816862566437993
A_Stable-Tail-eta0.7_seed8,A,0.3,top10_share,10,0.7609471096198028,0.017858727045061838,0.19816862566437993
A_Stable-Tail-eta0.7_seed9,A,0.25,common_risk,10,2.827036307323028,0.13431685222198694,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.25,cvar90,10,0.054857257086994585,0.009475815654365448,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.25,cvar95,10,0.12056792141712251,0.017246921007879907,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.25,edge_gini,10,0.7298379198399845,0.009933981607486753,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.25,load_cvar90,10,0.036682951142556194,0.0041885341817316695,0.21794657629445963
A_Stable-Tail-eta0.7_seed9,A,0.25,load_risk,10,1.424744238541899,0.1029746548257695,0.21062327801166228
A_Stable-Tail-eta0.7_seed9,A,0.25,top10_share,10,0.7213814030802159,0.013324127718024303,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.3,common_risk,10,2.827036307323028,0.13431685222198694,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.3,cvar90,10,0.054857257086994585,0.009475815654365448,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.3,cvar95,10,0.12056792141712251,0.017246921007879907,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.3,edge_gini,10,0.7298379198399845,0.009933981607486753,0.22678707272348414
A_Stable-Tail-eta0.7_seed9,A,0.3,load_cvar90,10,0.036682951142556194,0.0041885341817316695,0.21794657629445963
A_Stable-Tail-eta0.7_seed9,A,0.3,load_risk,10,1.424744238541899,0.1029746548257695,0.21062327801166228
A_Stable-Tail-eta0.7_seed9,A,0.3,top10_share,10,0.7213814030802159,0.013324127718024303,0.22678707272348414
B_Stable-Tail-eta0.3_seed0,B,0.25,common_risk,10,3.793836095619075,0.18694997871119215,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.25,cvar90,10,0.08888274039662405,0.004558514524623768,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.25,cvar95,10,0.17731007340982202,0.01061530725251795,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.25,edge_gini,10,0.7688451074671948,0.008650017070207792,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.25,load_cvar90,10,0.05012422544502802,0.006911758919581712,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.25,load_risk,10,1.940209668349884,0.21538831561727426,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.25,top10_share,10,0.7688428999164858,0.011271270808719135,0.2016124739814868
B_Stable-Tail-eta0.3_seed0,B,0.3,common_risk,10,3.3226540947283794,0.29912563477999976,0.26928595342265793
B_Stable-Tail-eta0.3_seed0,B,0.3,cvar90,10,0.07483631888550168,0.010655059510226496,0.26928595342265793
B_Stable-Tail-eta0.3_seed0,B,0.3,cvar95,10,0.14211443646397212,0.026654394815233323,0.26928595342265793
B_Stable-Tail-eta0.3_seed0,B,0.3,edge_gini,10,0.7459207550244704,0.01735315679619691,0.26928595342265793
B_Stable-Tail-eta0.3_seed0,B,0.3,load_cvar90,10,0.039310829408149825,0.009589832083466495,0.26928595342265793
B_Stable-Tail-eta0.3_seed0,B,0.3,load_risk,10,1.6103038039329292,0.29310915945613036,0.26928595342265793
B_Stable-Tail-eta0.3_seed0,B,0.3,top10_share,10,0.7361550032563663,0.023707428347820754,0.26928595342265793
B_Stable-Tail-eta0.3_seed1,B,0.25,common_risk,10,4.124224606913503,0.20222851479824241,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.25,cvar90,10,0.0947335510323383,0.005304077319430742,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.25,cvar95,10,0.19322490691434385,0.012784760895232648,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.25,edge_gini,10,0.7843054501214651,0.01044826188821368,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.25,load_cvar90,10,0.05451341250710521,0.008140869310472365,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.25,load_risk,10,2.0935969013764435,0.2549142924175759,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.25,top10_share,10,0.7880038442613675,0.011717049152762124,0.17878338301583396
B_Stable-Tail-eta0.3_seed1,B,0.3,common_risk,10,3.8290298273124916,0.1722669893310624,0.25022066509752816
B_Stable-Tail-eta0.3_seed1,B,0.3,cvar90,10,0.08780358295904338,0.0038201036445446924,0.24078877749826116
B_Stable-Tail-eta0.3_seed1,B,0.3,cvar95,10,0.17541886209099272,0.012431251848305508,0.24078877749826116
B_Stable-Tail-eta0.3_seed1,B,0.3,edge_gini,10,0.7684784300429303,0.006534941545783706,0.2585256671087313
B_Stable-Tail-eta0.3_seed1,B,0.3,load_cvar90,10,0.04555034425204459,0.005784774987028354,0.2591878498042727
B_Stable-Tail-eta0.3_seed1,B,0.3,load_risk,10,1.8052317951735113,0.17847659054151968,0.2591878498042727
B_Stable-Tail-eta0.3_seed1,B,0.3,top10_share,10,0.7678795577673361,0.009010744059833237,0.2585256671087313
B_Stable-Tail-eta0.3_seed2,B,0.25,common_risk,10,3.8376867674870225,0.20229580822296073,0.21076042885230808
B_Stable-Tail-eta0.3_seed2,B,0.25,cvar90,10,0.08945987061442946,0.005587387649352938,0.21076042885230808
