model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
gcn,A,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.2443659281894576,0.6017831374974232,1.4176868174422492,0.16281407035175877,0.2222222222222222,0.2857142857142857,0.30847248347248346,0.7777777777777778
gcn,A,3,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3720389925608373,0.6523585867915133,1.2304449247168658,0.31699197106864396,0.29411764705882354,0.6521739130434783,0.4035725754059153,0.7058823529411765
gcn,A,4,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.7275638267874293,0.8484387908991599,0.5967594375425633,0.8042643090717667,0.8387096774193549,0.9629629629629629,0.9701436458729584,0.16129032258064516
gcn,A,4,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.19084429824561402,0.5379699248120301,1.5566551256656633,-0.09043173862310394,0.0,0.0,0.15021365793555633,1.0
gcn,A,4,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.34232270369214557,0.6291647429833762,1.2495613577256024,0.2182034730156287,0.17647058823529413,0.5294117647058824,0.36342850752147676,0.8235294117647058
gcn,A,5,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.7464782675858117,0.8473228959935076,0.5507508082370391,0.7866256589311166,0.8387096774193549,0.9285714285714286,0.967903535208728,0.16129032258064516
gcn,A,5,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.3050737639553429,0.6893084985190248,1.36290917236655,0.3498279968245568,0.2222222222222222,0.4,0.2044006315745446,0.7777777777777778
gcn,A,5,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.32213456809752833,0.6329489063951484,1.25643052543931,0.26243819750856734,0.19607843137254902,0.5555555555555556,0.3601170791985252,0.803921568627451
gcn,A,6,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.7266927792381563,0.8111409336903532,0.6221220797822372,0.776251980928673,0.8709677419354839,0.9,0.9706571774951065,0.12903225806451613
gcn,A,6,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.23711158192090398,0.6278753026634383,1.4393383703499498,0.25372245384157244,0.2222222222222222,0.6666666666666666,0.3049939510982364,0.7777777777777778
