set,seed,node_id,label,S_i_norm,exposure_norm,high_risk_top20,high_exposure_top20,risk_quintile_Q1_Q5
A,8,3366,0,0.1136840209364891,0.0007920792597483193,0,0,4
A,8,2638,0,0.025058235973119736,0.0007920792597483193,0,0,1
A,8,4888,0,0.015817420557141304,0.0007920792597483193,0,0,1
A,8,1743,0,0.11901737749576569,0.0007920792597483193,0,0,4
A,8,5151,0,0.25997090339660645,0.0,1,0,5
A,8,3302,0,0.052646126598119736,0.0015841585194966386,0,1,2
A,8,2823,0,0.05287088826298714,0.0007920792597483193,0,0,2
A,8,3011,0,0.02242537960410118,0.0007920792597483193,0,0,1
A,8,1096,0,0.04493119195103645,0.0007920792597483193,0,0,2
A,8,2605,0,0.042704563587903976,0.0007920792597483193,0,0,2
B,8,3151,0,0.08843249827623367,0.0007920792597483193,0,0,3
B,8,4357,1,0.14432069659233093,0.0007920792597483193,0,0,4
B,8,2741,0,0.07778798043727875,0.0007920792597483193,0,0,3
B,8,1475,0,0.1258324682712555,0.0007920792597483193,0,0,4
B,8,206,0,0.043165989220142365,0.0007920792597483193,0,0,2
B,8,3929,0,0.7271353602409363,0.0,1,0,5
B,8,5104,0,0.34194478392601013,0.0031683170389932773,1,1,5
B,8,1701,0,0.308400958776474,0.0007920792597483193,1,0,5
B,8,1419,0,0.30295705795288086,0.0007920792597483193,1,0,5
B,8,2828,0,0.38893958926200867,0.0007920792597483193,1,0,5
B,8,3064,0,0.011617354117333889,0.0007920792597483193,0,0,1
B,8,3237,0,0.12727539241313934,0.0007920792597483193,0,0,4
B,8,3755,0,0.6217590570449829,0.005544554818238235,1,1,5
B,8,1255,0,0.20224659144878387,0.0007920792597483193,1,0,5
B,8,3944,0,0.6915207505226135,0.0,1,0,5
B,8,3421,0,0.013540012761950493,0.002376237779244958,0,1,1
B,8,4697,0,0.07693016529083252,0.041584161653163684,0,1,3
B,8,4099,0,0.08602441847324371,0.002376237779244958,0,1,3
B,8,4708,0,0.08135194331407547,0.002376237779244958,0,1,3
B,8,4020,0,0.17942707240581512,0.007920792597483193,1,1,5
B,8,3227,0,0.09954951703548431,0.002376237779244958,0,1,4
B,8,4021,0,0.17599132657051086,0.002376237779244958,1,1,5
B,8,4549,0,0.19042791426181793,0.003960396298741596,1,1,5
B,8,3535,1,0.6807084083557129,0.004752475558489916,1,1,5
B,8,4171,0,0.21365968883037567,0.002376237779244958,1,1,5
B,8,5162,1,0.0028507879469543695,0.041584161653163684,0,1,1
B,8,4191,1,0.19809338450431824,0.04396039943240864,1,1,5
B,8,3605,0,0.1936095803976059,0.0807920855270824,1,1,5
B,8,5030,0,0.07703083008527756,0.08000000626733408,0,1,3
B,8,5102,0,0.023541977629065514,0.12079207995610997,0,1,1
B,8,2790,0,0.02525840513408184,0.0007920792597483193,0,0,1
B,8,4082,1,0.0002990620560012758,0.0007920792597483193,0,0,1
B,8,3612,1,0.08578293770551682,0.0007920792597483193,0,0,3
B,8,615,0,0.032886844128370285,0.0,0,0,2
B,8,464,0,0.14072582125663757,0.0007920792597483193,0,0,4
B,8,5070,0,0.1292017698287964,0.0007920792597483193,0,0,4
B,8,3366,0,0.1136840209364891,0.0007920792597483193,0,0,4
B,8,2638,0,0.025058235973119736,0.0007920792597483193,0,0,1
B,8,4888,0,0.015817420557141304,0.0007920792597483193,0,0,1
B,8,1743,0,0.11901737749576569,0.0007920792597483193,0,0,4
B,8,5151,0,0.25997090339660645,0.0,1,0,5
B,8,3302,0,0.052646126598119736,0.0015841585194966386,0,1,2
B,8,2823,0,0.05287088826298714,0.0007920792597483193,0,0,2
B,8,3011,0,0.02242537960410118,0.0007920792597483193,0,0,1
B,8,1096,0,0.04493119195103645,0.0007920792597483193,0,0,2
B,8,2605,0,0.042704563587903976,0.0007920792597483193,0,0,2
B,8,2283,0,0.08960770070552826,0.0007920792597483193,0,0,3
B,8,2097,0,0.04405331611633301,0.0007920792597483193,0,0,2
B,8,2468,0,0.07662664353847504,0.0007920792597483193,0,0,3
B,8,3280,0,0.09796219319105148,0.0007920792597483193,0,0,4
A,9,3151,0,0.01883530616760254,0.0007920792597483193,0,0,1
A,9,4357,1,0.055400438606739044,0.0007920792597483193,0,0,2
A,9,2741,0,0.24964973330497742,0.0007920792597483193,1,0,5
A,9,1475,0,0.13029885292053223,0.0007920792597483193,0,0,4
A,9,206,0,0.14780031144618988,0.0007920792597483193,0,0,4
A,9,3929,0,0.6226392388343811,0.0,1,0,5
A,9,5104,0,0.25713542103767395,0.0031683170389932773,1,1,5
A,9,1701,0,0.2815452218055725,0.0007920792597483193,1,0,5
A,9,1419,0,0.17265436053276062,0.0007920792597483193,0,0,4
A,9,2828,0,0.2557640075683594,0.0007920792597483193,1,0,5
A,9,3064,0,0.000226344374823384,0.0007920792597483193,0,0,1
A,9,3237,0,0.08922585099935532,0.0007920792597483193,0,0,3
A,9,3755,0,0.5011883974075317,0.005544554818238235,1,1,5
A,9,1255,0,0.09134312719106674,0.0007920792597483193,0,0,3
A,9,3944,0,0.5067937970161438,0.0,1,0,5
A,9,3974,7,0.580955445766449,0.0205940607534563,1,1,5
A,9,5096,0,0.17679831385612488,0.0015841585194966386,0,1,4
A,9,558,0,0.030863353982567787,0.0007920792597483193,0,0,2
A,9,995,0,0.2751067578792572,0.0007920792597483193,1,0,5
A,9,563,0,0.06366542726755142,0.0007920792597483193,0,0,3
A,9,2734,0,0.3634704053401947,0.0007920792597483193,1,0,5
A,9,355,0,0.21483969688415527,0.0007920792597483193,1,0,5
A,9,2159,0,0.5406370759010315,0.0007920792597483193,1,0,5
A,9,3506,1,0.43111664056777954,0.0,1,0,5
A,9,887,0,0.12250564992427826,0.0007920792597483193,0,0,4
A,9,3988,0,0.1056630089879036,0.04079208239341536,0,1,3
A,9,5032,0,0.2115795910358429,0.08000000626733408,1,1,5
A,9,4620,0,0.04026859253644943,0.12079207995610997,0,1,2
A,9,4764,0,0.14661113917827606,0.002376237779244958,0,1,4
A,9,3699,0,0.06555056571960449,0.08396040256607569,0,1,3
A,9,4720,0,0.1666271984577179,0.002376237779244958,0,1,4
A,9,4030,0,0.01809653267264366,0.08237623534193957,0,1,1
A,9,3720,0,0.007642728742212057,0.08712871960506896,0,1,1
A,9,3484,0,0.6205719113349915,0.0031683170389932773,1,1,5
A,9,3695,0,0.09758015722036362,0.04079208239341536,0,1,3
A,9,4858,0,0.18912138044834137,0.003960396298741596,0,1,4
A,9,4222,0,0.19960729777812958,0.005544554818238235,1,1,5
A,9,3386,0,0.053039174526929855,0.002376237779244958,0,1,2
A,9,3544,1,0.14521053433418274,0.005544554818238235,0,1,4
A,9,4190,0,0.18007339537143707,0.042376240912912005,0,1,4
A,9,3366,0,0.0697910264134407,0.0007920792597483193,0,0,3
A,9,2638,0,0.005956870969384909,0.0007920792597483193,0,0,1
A,9,4888,0,0.029592683538794518,0.0007920792597483193,0,0,2
A,9,1743,0,0.012626051902770996,0.0007920792597483193,0,0,1
A,9,5151,0,0.1285928189754486,0.0,0,0,4
A,9,3302,0,0.10172200202941895,0.0015841585194966386,0,1,3
A,9,2823,0,0.6302114129066467,0.0007920792597483193,1,0,5
A,9,3011,0,0.1178465262055397,0.0007920792597483193,0,0,4
A,9,1096,0,0.022421445697546005,0.0007920792597483193,0,0,1
A,9,2605,0,0.01649080030620098,0.0007920792597483193,0,0,1
B,9,3151,0,0.01883530616760254,0.0007920792597483193,0,0,1
B,9,4357,1,0.055400438606739044,0.0007920792597483193,0,0,2
B,9,2741,0,0.24964973330497742,0.0007920792597483193,1,0,5
B,9,1475,0,0.13029885292053223,0.0007920792597483193,0,0,4
B,9,206,0,0.14780031144618988,0.0007920792597483193,0,0,4
B,9,3929,0,0.6226392388343811,0.0,1,0,5
B,9,5104,0,0.25713542103767395,0.0031683170389932773,1,1,5
B,9,1701,0,0.2815452218055725,0.0007920792597483193,1,0,5
B,9,1419,0,0.17265436053276062,0.0007920792597483193,0,0,4
B,9,2828,0,0.2557640075683594,0.0007920792597483193,1,0,5
B,9,3064,0,0.000226344374823384,0.0007920792597483193,0,0,1
B,9,3237,0,0.08922585099935532,0.0007920792597483193,0,0,3
B,9,3755,0,0.5011883974075317,0.005544554818238235,1,1,5
B,9,1255,0,0.09134312719106674,0.0007920792597483193,0,0,3
B,9,3944,0,0.5067937970161438,0.0,1,0,5
B,9,3421,0,0.022361943498253822,0.002376237779244958,0,1,1
B,9,4697,0,0.07099674642086029,0.041584161653163684,0,1,3
B,9,4099,0,0.06299833208322525,0.002376237779244958,0,1,3
B,9,4708,0,0.06105942279100418,0.002376237779244958,0,1,3
B,9,4020,0,0.2803208529949188,0.007920792597483193,1,1,5
B,9,3227,0,0.0672416016459465,0.002376237779244958,0,1,3
B,9,4021,0,0.27074894309043884,0.002376237779244958,1,1,5
B,9,4549,0,0.13204659521579742,0.003960396298741596,0,1,4
B,9,3535,1,0.6427447199821472,0.004752475558489916,1,1,5
B,9,4171,0,0.1323065310716629,0.002376237779244958,0,1,4
B,9,5162,1,0.0003636734909377992,0.041584161653163684,0,1,1
B,9,4191,1,0.02938389778137207,0.04396039943240864,0,1,2
B,9,3605,0,0.1464761644601822,0.0807920855270824,0,1,4
B,9,5030,0,0.1603696644306183,0.08000000626733408,0,1,4
B,9,5102,0,0.03840792179107666,0.12079207995610997,0,1,2
B,9,2790,0,0.041939157992601395,0.0007920792597483193,0,0,2
B,9,4082,1,4.76837158203125e-06,0.0007920792597483193,0,0,1
B,9,3612,1,0.15519721806049347,0.0007920792597483193,0,0,4
B,9,615,0,0.1608992964029312,0.0,0,0,4
B,9,464,0,0.1763879954814911,0.0007920792597483193,0,0,4
B,9,5070,0,0.04912304878234863,0.0007920792597483193,0,0,2
B,9,3366,0,0.0697910264134407,0.0007920792597483193,0,0,3
B,9,2638,0,0.005956870969384909,0.0007920792597483193,0,0,1
B,9,4888,0,0.029592683538794518,0.0007920792597483193,0,0,2
B,9,1743,0,0.012626051902770996,0.0007920792597483193,0,0,1
B,9,5151,0,0.1285928189754486,0.0,0,0,4
B,9,3302,0,0.10172200202941895,0.0015841585194966386,0,1,3
B,9,2823,0,0.6302114129066467,0.0007920792597483193,1,0,5
B,9,3011,0,0.1178465262055397,0.0007920792597483193,0,0,4
B,9,1096,0,0.022421445697546005,0.0007920792597483193,0,0,1
B,9,2605,0,0.01649080030620098,0.0007920792597483193,0,0,1
B,9,2283,0,0.016485895961523056,0.0007920792597483193,0,0,1
B,9,2097,0,0.1563277244567871,0.0007920792597483193,0,0,4
B,9,2468,0,0.1757298856973648,0.0007920792597483193,0,0,4
B,9,3280,0,0.135359987616539,0.0007920792597483193,0,0,4
