model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
mlp,A,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.19325037707390647,0.5448717948717948,2.1355673560302053,0.10130527956360791,0.2222222222222222,0.15384615384615385,0.1457806677011754,0.7777777777777778
mlp,A,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3598252790040066,0.5960406675314066,1.8414078893029129,0.35161818971527015,0.4117647058823529,0.3620689655172414,0.3170627767679422,0.5882352941176471
mlp,A,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.721540678619626,0.7507637336740244,1.1332581524873433,0.7596485121436639,0.8387096774193549,0.896551724137931,0.9263980039269537,0.16129032258064516
mlp,A,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.1507183908045977,0.3903940886699508,2.101802487646162,0.055930186433954865,0.3333333333333333,0.2,0.18112635807196062,0.6666666666666666
mlp,A,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3113171934495521,0.47798998493379763,1.797203786911584,0.3075147343703334,0.37254901960784315,0.38,0.2716337120382258,0.6274509803921569
mlp,A,8,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7456912828377872,0.8143264301691334,1.038282830986521,0.8189442920911985,0.9032258064516129,0.875,0.9453704668937938,0.0967741935483871
mlp,A,8,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.19421296296296298,0.4652777777777778,2.079627551536974,0.0008144980655671041,0.2222222222222222,0.15384615384615385,0.1766480553508866,0.7777777777777778
mlp,A,8,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.33740851639203284,0.5472265057064005,1.8003351780119943,0.3040067285063023,0.37254901960784315,0.3392857142857143,0.25429423771606297,0.6274509803921569
mlp,A,9,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7201255573574199,0.7942635436013505,1.0718297532572754,0.7481038028740977,0.8709677419354839,0.8181818181818182,0.9652462911333877,0.12903225806451613
mlp,A,9,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.2201825951825952,0.5815295815295816,1.7060961836252455,0.3522388059701492,0.3333333333333333,0.375,0.26541760708427375,0.6666666666666666
mlp,A,9,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3223255384807731,0.5634440946210062,1.6770837904507305,0.37399059555648795,0.43137254901960786,0.5238095238095238,0.38404702299312676,0.5686274509803921
mlp,B,0,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.5947972013848835,0.7156971628513109,1.318208936526813,0.6500772732793607,0.725,0.7073170731707317,0.8540845915028364,0.275
mlp,B,0,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.6690057508814292,0.7585322161554057,1.2348126687080698,0.722274199352285,0.72,0.8181818181818182,0.8957286422464923,0.28
mlp,B,0,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3317492319508449,0.5760230276359308,1.697526914320063,0.30087516116885926,0.3076923076923077,0.42105263157894735,0.417991841471131,0.6923076923076923
mlp,B,1,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6051008142096852,0.7498174077143976,1.1266045927505761,0.7078291024452876,0.8,0.7441860465116279,0.8632068726495686,0.2
mlp,B,1,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.6642783237160518,0.7688101317207157,1.1353766364849172,0.6892098456270752,0.72,0.72,0.8960824584778454,0.28
mlp,B,1,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.24807302231237324,0.5562688449098185,1.668147520754468,0.2579019625376753,0.3076923076923077,0.34782608695652173,0.2613398068477027,0.6923076923076923
mlp,B,2,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.5914654328241284,0.7033659871347949,1.31794637683249,0.6493718107440669,0.775,0.7045454545454546,0.8328557747425526,0.225
mlp,B,2,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.6774730724519525,0.7488783297363334,1.2175768582224435,0.7443901939268778,0.8,0.8,0.8678855312685176,0.2
mlp,B,2,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.35314162473289706,0.5761800410617546,1.7002469261375104,0.5066518347037867,0.5384615384615384,0.5185185185185185,0.44972925008939857,0.46153846153846156
mlp,B,3,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6503258395505853,0.7311175425433785,1.2776159901782802,0.6979117679603861,0.75,0.7894736842105263,0.8610996261037358,0.25
mlp,B,3,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.763668035652981,0.8028421717362773,1.1325690736388394,0.86709102979654,0.88,0.8461538461538461,0.9333979929579084,0.12
mlp,B,3,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3070828009200102,0.5528379644658714,1.7640728599319542,0.24120017735307142,0.15384615384615385,0.36363636363636365,0.2543633277511845,0.8461538461538461
mlp,B,4,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6227504735204881,0.7424381967436484,1.2545239631375813,0.6920910340298949,0.75,0.7894736842105263,0.8485416329497487,0.25
mlp,B,4,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.6773655559839771,0.8025969853666922,1.1281203436967282,0.7652403137193491,0.8,0.8,0.9088110437415898,0.2
mlp,B,4,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.297437727009512,0.5397133627728039,1.7827270074504604,0.2528488101550749,0.3076923076923077,0.3333333333333333,0.3360506733845496,0.6923076923076923
mlp,B,5,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6149945681458286,0.7327554509480263,1.2967537758264651,0.7208087294668803,0.8,0.7441860465116279,0.8822323752248301,0.2
mlp,B,5,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.6452380952380952,0.7430295195001076,1.2703334427964295,0.6887803633774225,0.72,0.782608695652174,0.8719190590111644,0.28
mlp,B,5,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3262379220000623,0.5529881061805523,1.6326503069461278,0.42287694974003465,0.4230769230769231,0.6111111111111112,0.5267130048390286,0.5769230769230769
mlp,B,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6668535572475036,0.7520621981329634,1.248988443194089,0.682322012806672,0.75,0.7142857142857143,0.8264640859513386,0.25
mlp,B,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.7737588538794633,0.8377199902429545,1.1768093002347815,0.7735155670361465,0.88,0.7096774193548387,0.8851730997517484,0.12
mlp,B,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3062572590011614,0.5894272321101589,1.719544650360119,0.3625250087560632,0.38461538461538464,0.3448275862068966,0.28266991369203603,0.6153846153846154
mlp,B,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6330002915185452,0.6765492900891537,1.299034836883769,0.6860437888850537,0.8,0.7804878048780488,0.8475998227902501,0.2
mlp,B,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.680655645960782,0.7333259666806561,1.1547683003759779,0.8059285913170126,0.88,0.8461538461538461,0.940213568108305,0.12
mlp,B,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.2290100138106783,0.45631669330151875,1.8714820593887127,0.2552300565456074,0.34615384615384615,0.36,0.28867882580275556,0.6538461538461539
mlp,B,8,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.6132598652043599,0.6939686993987086,1.2373587909346018,0.6882236988107515,0.825,0.717391304347826,0.8417669231212883,0.175
mlp,B,8,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.7743324008249381,0.8017753074820678,1.134798213965322,0.8154439746300212,0.84,0.84,0.9221463891740558,0.16
mlp,B,8,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.2207189050318923,0.507487874125011,1.6105892830091622,0.3592105263157894,0.34615384615384615,0.47368421052631576,0.41124262115128757,0.6538461538461539
mlp,B,9,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.5954877669110158,0.740605931393023,1.2354937932887382,0.6219008647190567,0.625,0.7352941176470589,0.8334092284633505,0.375
mlp,B,9,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_train,0.7394641915652103,0.8202895648324282,1.0655330583893308,0.7890685006711308,0.88,0.7857142857142857,0.9270147207213617,0.12
mlp,B,9,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.22301214410589412,0.5277669121419122,1.7717092512643786,0.25134133654396884,0.2692307692307692,0.4666666666666667,0.3277010977274245,0.7307692307692307
