experiment_tag,model,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std
gcn_stabilized_lowtail_10seed,gcn_teg_residual_fixed,B,data_2021_train,10,0.7266853717075157,0.04968535932373282,0.836889293693624,0.025429993736674508,0.6565517406156955,0.06604783063599316,0.753838750890796,0.04755206342707408,0.768,0.052662447088350654,0.87584828215263,0.06905619639874891,0.9424947446506232,0.017802453104868242,0.23200000000000004,0.05266244708835067
gcn_stabilized_lowtail_10seed,gcn_teg_residual_learnable,A,data_2020_train,10,0.7494599302058769,0.06958441941309,0.8472168325065196,0.036327547518837294,0.610975847630143,0.09127285229904286,0.7947388718157311,0.07004549673148432,0.864516129032258,0.09224778748183748,0.9301855052056665,0.06418297793178529,0.9616582855739957,0.04837690573409182,0.13548387096774192,0.0922477874818375
gcn_stabilized_lowtail_10seed,gcn_teg_residual_learnable,A,data_2020_val,10,0.23578203774394554,0.033766075252183406,0.6020709552974266,0.040248446318469105,1.3930380695683366,0.10915501506244507,0.2329052397952068,0.14252242918135966,0.2444444444444444,0.1365858438117465,0.45166666666666666,0.27982026859405557,0.32925584343953007,0.11388104976522657,0.7555555555555555,0.13658584381174646
gcn_stabilized_lowtail_10seed,gcn_teg_residual_learnable,A,data_2021_test,10,0.35053717712781035,0.04377429670335251,0.6337397582066948,0.022252391523111915,1.240209048661805,0.03811431981776608,0.29660547441051116,0.064803126296529,0.25882352941176473,0.07497845960627444,0.5710047892720306,0.06265743233365619,0.40268303337275874,0.028965306641252044,0.7411764705882353,0.07497845960627443
gcn_stabilized_lowtail_10seed,gcn_teg_residual_learnable,B,data_2020_train,10,0.6101639434614826,0.03975147809558265,0.7779637418289532,0.01806468004036495,0.8101360324514939,0.036229857363848095,0.699475423353143,0.014776685439515328,0.725,0.028867513459481315,0.8704596468284924,0.0656429211603894,0.902270776773072,0.020367754967119803,0.275,0.028867513459481284
gcn_stabilized_lowtail_10seed,gcn_teg_residual_learnable,B,data_2021_test,10,0.2916330091898548,0.03501556714949267,0.6260210102138709,0.01900660074536224,1.2769324113259646,0.06308647563381573,0.25652541627278785,0.059915752087918835,0.21538461538461537,0.08542733973824453,0.4525,0.11588924344668665,0.3579685703757133,0.05446622886782067,0.7846153846153847,0.08542733973824453
gcn_stabilized_lowtail_10seed,gcn_teg_residual_learnable,B,data_2021_train,10,0.7380455508933542,0.04496541886714617,0.8435480181069781,0.02499648219971818,0.6432172394702376,0.06496382171885508,0.763512561748561,0.04286398961880617,0.784,0.05059644256269405,0.8738272958925133,0.059393933276926936,0.9453538399552949,0.018497898710999425,0.21600000000000003,0.05059644256269407
gcn_stabilized_lowtail_10seed,teg_gnn,A,data_2020_train,10,0.6959921744292091,0.02803355848354129,0.7986016292934199,0.02669223532947081,1.0532506040619039,0.04338948919408323,0.7511504040827472,0.052331598280119566,0.8096774193548388,0.07205103470000408,0.8414464435171267,0.06642249128555743,0.9275138789785122,0.024154503757204786,0.1903225806451613,0.07205103470000411
gcn_stabilized_lowtail_10seed,teg_gnn,A,data_2020_val,10,0.20339559780569377,0.016919478691700112,0.5204086785365922,0.034346034239008394,1.8535662262410426,0.13942366259455696,0.159168797951244,0.09109116369966062,0.2777777777777778,0.09442628728875527,0.28615800865800867,0.08608471878979318,0.2557157790880781,0.08769097881313198,0.7222222222222222,0.09442628728875527
gcn_stabilized_lowtail_10seed,teg_gnn,A,data_2021_test,10,0.34458446159282385,0.017550717684560204,0.5859622929642897,0.020237047721561256,1.6437838630534451,0.03779407736624041,0.33929521025888276,0.03268858329571404,0.34705882352941175,0.04034326630591101,0.44244228000593006,0.06254479487396374,0.35706432936177196,0.04475585551413648,0.6529411764705882,0.04034326630591102
gcn_stabilized_lowtail_10seed,teg_gnn,B,data_2020_train,10,0.5469774508137732,0.03990851359501967,0.7358538472072778,0.01876277635267675,1.2413793626350254,0.05847131716876103,0.6233699092763958,0.03560010922801259,0.655,0.05374838498865701,0.6779027865765671,0.04956781889257705,0.7948431213395889,0.02502672692040128,0.34500000000000003,0.05374838498865699
gcn_stabilized_lowtail_10seed,teg_gnn,B,data_2021_test,10,0.26825620046789667,0.0351797731149433,0.5736678782896174,0.024194550921681712,1.6077965337169213,0.08885412424479937,0.3019227261264123,0.08670948321218098,0.2692307692307693,0.0888231183368655,0.40135739837853174,0.11379513752086509,0.3501710835097316,0.06501642918477832,0.7307692307692307,0.08882311833686553
gcn_stabilized_lowtail_10seed,teg_gnn,B,data_2021_train,10,0.6925692673094165,0.053018227176585025,0.8025463509130055,0.03552897159278075,1.0622626464213272,0.09162623527763995,0.7407752310536636,0.04908755025301899,0.76,0.07302967433402216,0.8192574816487859,0.03512502688991643,0.9072905477470343,0.024292299917253426,0.24,0.07302967433402215
