set,seed,node_id,label,S_i_norm,exposure_norm,high_risk_top20,high_exposure_top20,risk_quintile_Q1_Q5
A,8,3544,1,0.3153444826602936,0.005544554818238235,1,1,5
A,8,4190,0,0.19605128467082977,0.042376240912912005,1,1,5
A,8,3366,0,0.10174573957920074,0.0007920792597483193,0,0,4
A,8,2638,0,0.015003221109509468,0.0007920792597483193,0,0,1
A,8,4888,0,0.012329936027526855,0.0007920792597483193,0,0,1
A,8,1743,0,0.09783486276865005,0.0007920792597483193,0,0,4
A,8,5151,0,0.2730328142642975,0.0,1,0,5
A,8,3302,0,0.0391690731048584,0.0015841585194966386,0,1,2
A,8,2823,0,0.06458505243062973,0.0007920792597483193,0,0,3
A,8,3011,0,0.012417162768542767,0.0007920792597483193,0,0,1
A,8,1096,0,0.03847331553697586,0.0007920792597483193,0,0,2
A,8,2605,0,0.029196808114647865,0.0007920792597483193,0,0,2
B,8,3151,0,0.050714459270238876,0.0007920792597483193,0,0,3
B,8,4357,1,0.12507936358451843,0.0007920792597483193,0,0,4
B,8,2741,0,0.0899573415517807,0.0007920792597483193,0,0,4
B,8,1475,0,0.1454777717590332,0.0007920792597483193,1,0,5
B,8,206,0,0.051691003143787384,0.0007920792597483193,0,0,3
B,8,3929,0,0.6854426264762878,0.0,1,0,5
B,8,5104,0,0.28243282437324524,0.0031683170389932773,1,1,5
B,8,1701,0,0.30710384249687195,0.0007920792597483193,1,0,5
B,8,1419,0,0.30538132786750793,0.0007920792597483193,1,0,5
B,8,2828,0,0.34252309799194336,0.0007920792597483193,1,0,5
B,8,3064,0,0.005699787754565477,0.0007920792597483193,0,0,1
B,8,3237,0,0.10892217606306076,0.0007920792597483193,0,0,4
B,8,3755,0,0.6182675957679749,0.005544554818238235,1,1,5
B,8,1255,0,0.21297693252563477,0.0007920792597483193,1,0,5
B,8,3944,0,0.5320433378219604,0.0,1,0,5
B,8,3421,0,0.010577763430774212,0.002376237779244958,0,1,1
B,8,4697,0,0.05536326393485069,0.041584161653163684,0,1,3
B,8,4099,0,0.08489315956830978,0.002376237779244958,0,1,4
B,8,4708,0,0.09875190258026123,0.002376237779244958,0,1,4
B,8,4020,0,0.17988790571689606,0.007920792597483193,1,1,5
B,8,3227,0,0.10025828331708908,0.002376237779244958,0,1,4
B,8,4021,0,0.1746964454650879,0.002376237779244958,1,1,5
B,8,4549,0,0.17076002061367035,0.003960396298741596,1,1,5
B,8,3535,1,0.6304269433021545,0.004752475558489916,1,1,5
B,8,4171,0,0.18361404538154602,0.002376237779244958,1,1,5
B,8,5162,1,0.0006008659256622195,0.041584161653163684,0,1,1
B,8,4191,1,0.17668983340263367,0.04396039943240864,1,1,5
B,8,3605,0,0.16661569476127625,0.0807920855270824,1,1,5
B,8,5030,0,0.06937967240810394,0.08000000626733408,0,1,3
B,8,5102,0,0.014789530076086521,0.12079207995610997,0,1,1
B,8,2790,0,0.011874811723828316,0.0007920792597483193,0,0,1
B,8,4082,1,0.000128422470879741,0.0007920792597483193,0,0,1
B,8,3612,1,0.06985766440629959,0.0007920792597483193,0,0,3
B,8,615,0,0.015533736906945705,0.0,0,0,1
B,8,464,0,0.1407993882894516,0.0007920792597483193,0,0,4
B,8,5070,0,0.1058926060795784,0.0007920792597483193,0,0,4
B,8,3366,0,0.10174573957920074,0.0007920792597483193,0,0,4
B,8,2638,0,0.015003221109509468,0.0007920792597483193,0,0,1
B,8,4888,0,0.012329936027526855,0.0007920792597483193,0,0,1
B,8,1743,0,0.09783486276865005,0.0007920792597483193,0,0,4
B,8,5151,0,0.2730328142642975,0.0,1,0,5
B,8,3302,0,0.0391690731048584,0.0015841585194966386,0,1,2
B,8,2823,0,0.06458505243062973,0.0007920792597483193,0,0,3
B,8,3011,0,0.012417162768542767,0.0007920792597483193,0,0,1
B,8,1096,0,0.03847331553697586,0.0007920792597483193,0,0,2
B,8,2605,0,0.029196808114647865,0.0007920792597483193,0,0,2
B,8,2283,0,0.0720398798584938,0.0007920792597483193,0,0,3
B,8,2097,0,0.020466191694140434,0.0007920792597483193,0,0,1
B,8,2468,0,0.04744291305541992,0.0007920792597483193,0,0,3
B,8,3280,0,0.10166782885789871,0.0007920792597483193,0,0,4
A,9,3151,0,0.008412293158471584,0.0007920792597483193,0,0,1
A,9,4357,1,0.04081090912222862,0.0007920792597483193,0,0,2
A,9,2741,0,0.24596484005451202,0.0007920792597483193,1,0,5
A,9,1475,0,0.10337604582309723,0.0007920792597483193,0,0,4
A,9,206,0,0.0975722223520279,0.0007920792597483193,0,0,4
A,9,3929,0,0.5310434699058533,0.0,1,0,5
A,9,5104,0,0.1979234516620636,0.0031683170389932773,1,1,5
A,9,1701,0,0.24787071347236633,0.0007920792597483193,1,0,5
A,9,1419,0,0.13396038115024567,0.0007920792597483193,0,0,4
A,9,2828,0,0.20554134249687195,0.0007920792597483193,1,0,5
A,9,3064,0,0.00011554786033229902,0.0007920792597483193,0,0,1
A,9,3237,0,0.06765736639499664,0.0007920792597483193,0,0,3
A,9,3755,0,0.4984796941280365,0.005544554818238235,1,1,5
A,9,1255,0,0.06679652631282806,0.0007920792597483193,0,0,3
A,9,3944,0,0.40455254912376404,0.0,1,0,5
A,9,3974,7,0.5624688267707825,0.0205940607534563,1,1,5
A,9,5096,0,0.15386512875556946,0.0015841585194966386,0,1,4
A,9,558,0,0.025480492040514946,0.0007920792597483193,0,0,2
A,9,995,0,0.24609695374965668,0.0007920792597483193,1,0,5
A,9,563,0,0.0579664371907711,0.0007920792597483193,0,0,3
A,9,2734,0,0.33167320489883423,0.0007920792597483193,1,0,5
A,9,355,0,0.21363724768161774,0.0007920792597483193,1,0,5
A,9,2159,0,0.3967462182044983,0.0007920792597483193,1,0,5
A,9,3506,1,0.43613556027412415,0.0,1,0,5
A,9,887,0,0.10829836875200272,0.0007920792597483193,0,0,4
A,9,3988,0,0.08185993134975433,0.04079208239341536,0,1,3
A,9,5032,0,0.17791898548603058,0.08000000626733408,1,1,5
A,9,4620,0,0.011872700415551662,0.12079207995610997,0,1,1
A,9,4764,0,0.1301119029521942,0.002376237779244958,0,1,4
A,9,3699,0,0.043357763439416885,0.08396040256607569,0,1,2
A,9,4720,0,0.15453672409057617,0.002376237779244958,0,1,4
A,9,4030,0,0.01340639591217041,0.08237623534193957,0,1,1
A,9,3720,0,0.0007811103714630008,0.08712871960506896,0,1,1
A,9,3484,0,0.4289308190345764,0.0031683170389932773,1,1,5
A,9,3695,0,0.08224453032016754,0.04079208239341536,0,1,3
A,9,4858,0,0.20217670500278473,0.003960396298741596,1,1,5
A,9,4222,0,0.18719986081123352,0.005544554818238235,1,1,5
A,9,3386,0,0.036620479077100754,0.002376237779244958,0,1,2
A,9,3544,1,0.13394518196582794,0.005544554818238235,0,1,4
A,9,4190,0,0.11836718022823334,0.042376240912912005,0,1,4
A,9,3366,0,0.06668615341186523,0.0007920792597483193,0,0,3
A,9,2638,0,0.003025259356945753,0.0007920792597483193,0,0,1
A,9,4888,0,0.014876042492687702,0.0007920792597483193,0,0,2
A,9,1743,0,0.005457486491650343,0.0007920792597483193,0,0,1
A,9,5151,0,0.1373833566904068,0.0,0,0,4
A,9,3302,0,0.08825796097517014,0.0015841585194966386,0,1,3
A,9,2823,0,0.4965805411338806,0.0007920792597483193,1,0,5
A,9,3011,0,0.11596202850341797,0.0007920792597483193,0,0,4
A,9,1096,0,0.015186957083642483,0.0007920792597483193,0,0,2
A,9,2605,0,0.009986741468310356,0.0007920792597483193,0,0,1
B,9,3151,0,0.008412293158471584,0.0007920792597483193,0,0,1
B,9,4357,1,0.04081090912222862,0.0007920792597483193,0,0,2
B,9,2741,0,0.24596484005451202,0.0007920792597483193,1,0,5
B,9,1475,0,0.10337604582309723,0.0007920792597483193,0,0,4
B,9,206,0,0.0975722223520279,0.0007920792597483193,0,0,4
B,9,3929,0,0.5310434699058533,0.0,1,0,5
B,9,5104,0,0.1979234516620636,0.0031683170389932773,1,1,5
B,9,1701,0,0.24787071347236633,0.0007920792597483193,1,0,5
B,9,1419,0,0.13396038115024567,0.0007920792597483193,0,0,4
B,9,2828,0,0.20554134249687195,0.0007920792597483193,1,0,5
B,9,3064,0,0.00011554786033229902,0.0007920792597483193,0,0,1
B,9,3237,0,0.06765736639499664,0.0007920792597483193,0,0,3
B,9,3755,0,0.4984796941280365,0.005544554818238235,1,1,5
B,9,1255,0,0.06679652631282806,0.0007920792597483193,0,0,3
B,9,3944,0,0.40455254912376404,0.0,1,0,5
B,9,3421,0,0.010554909706115723,0.002376237779244958,0,1,1
B,9,4697,0,0.058266740292310715,0.041584161653163684,0,1,3
B,9,4099,0,0.061644043773412704,0.002376237779244958,0,1,3
B,9,4708,0,0.06163433566689491,0.002376237779244958,0,1,3
B,9,4020,0,0.31797853112220764,0.007920792597483193,1,1,5
B,9,3227,0,0.05079041048884392,0.002376237779244958,0,1,3
B,9,4021,0,0.2710844576358795,0.002376237779244958,1,1,5
B,9,4549,0,0.11189676821231842,0.003960396298741596,0,1,4
B,9,3535,1,0.6133832931518555,0.004752475558489916,1,1,5
B,9,4171,0,0.11159662157297134,0.002376237779244958,0,1,4
B,9,5162,1,0.00011813640594482422,0.041584161653163684,0,1,1
B,9,4191,1,0.02691834233701229,0.04396039943240864,0,1,2
B,9,3605,0,0.12544529139995575,0.0807920855270824,0,1,4
B,9,5030,0,0.14372433722019196,0.08000000626733408,0,1,4
B,9,5102,0,0.012636661529541016,0.12079207995610997,0,1,1
B,9,2790,0,0.028647849336266518,0.0007920792597483193,0,0,2
B,9,4082,1,6.641660547757056e-06,0.0007920792597483193,0,0,1
B,9,3612,1,0.14550961554050446,0.0007920792597483193,0,0,4
B,9,615,0,0.12050186097621918,0.0,0,0,4
B,9,464,0,0.16218256950378418,0.0007920792597483193,0,0,4
B,9,5070,0,0.02961312048137188,0.0007920792597483193,0,0,2
B,9,3366,0,0.06668615341186523,0.0007920792597483193,0,0,3
B,9,2638,0,0.003025259356945753,0.0007920792597483193,0,0,1
B,9,4888,0,0.014876042492687702,0.0007920792597483193,0,0,2
B,9,1743,0,0.005457486491650343,0.0007920792597483193,0,0,1
B,9,5151,0,0.1373833566904068,0.0,0,0,4
B,9,3302,0,0.08825796097517014,0.0015841585194966386,0,1,3
B,9,2823,0,0.4965805411338806,0.0007920792597483193,1,0,5
B,9,3011,0,0.11596202850341797,0.0007920792597483193,0,0,4
B,9,1096,0,0.015186957083642483,0.0007920792597483193,0,0,2
B,9,2605,0,0.009986741468310356,0.0007920792597483193,0,0,1
B,9,2283,0,0.009130580350756645,0.0007920792597483193,0,0,1
B,9,2097,0,0.06790106743574142,0.0007920792597483193,0,0,3
B,9,2468,0,0.17310786247253418,0.0007920792597483193,1,0,5
B,9,3280,0,0.14069069921970367,0.0007920792597483193,0,0,4
