objective,customer_set,seed,budget,rerank_score,cost_norm,common_risk_norm,cvar90_norm,load_risk_norm,top10_share_norm,risk_source,run_dir,beta,lambda_concentration,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct
J-common+load,A,9,0.2,0.37649229846223964,0.38917353157859486,0.14660981077769294,0.12045918397008132,0.22988248768454667,0.3586813985194295,A_GCN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_A_GCN_seed1,1.0,0.0,157240.0,"[[0, 48, 11, 45, 39, 32, 4, 29, 47, 21, 27, 0], [0, 14, 42, 16, 1, 41, 24, 6, 19, 12, 49, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0], [0, 15, 3, 38, 50, 33, 34, 18, 35, 10, 37, 0], [0, 25, 2, 28, 26, 23, 30, 13, 17, 44, 20, 0]]",2.7354730643277803,0.05168560304880975,0.12580632705214506,0.3734145939377382,38.0,0.8620535264721131,0.09872244522184785,0.29268225722512176,0.7161809076742573,0.7069847644672669,0.5313090438090153,1.485314904474446,0.03888532318538245,0.07196331466512992,0.5652356237202684,0.3584865206829275,0.7777766886685875,0.7324627173577445,0.45161268723766307,133997.0,0.17345910729344688
J-common+load,A,9,0.25,0.2151760609195774,0.54745161074275,0.10835519254426337,0.11937756705829203,0.10682086837531402,0.27040130529662054,A_Stable-Tail-GNN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_A_Stable-Tail-GNN_seed3,2.0,0.0,166693.0,"[[0, 27, 10, 37, 13, 17, 44, 20, 16, 42, 14, 0], [0, 35, 18, 34, 33, 36, 5, 50, 38, 3, 15, 0], [0, 21, 47, 29, 6, 19, 24, 41, 4, 32, 39, 0], [0, 49, 30, 23, 26, 28, 2, 25, 11, 1, 48, 0], [0, 45, 46, 22, 7, 8, 43, 9, 31, 40, 12, 0]]",2.5552706782089634,0.05152042245342826,0.1130442958768186,0.26565452190450767,34.0,0.7734797843238619,0.0942011733667149,0.2463495519721286,0.6983634913069998,0.6837092187633038,0.5313090438090153,1.2001504002665975,0.029398889014040055,0.05149031299929257,0.4371132030332,0.2997663903805954,0.7678948284814571,0.7173823212467061,0.2870199778228758,133997.0,0.24400546280886887
J-common+load,A,9,0.3,0.09431577065060001,0.6661810997254035,0.03542175466851118,0.013041296981744038,0.05889401598208884,0.0509375525393243,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173784.0,"[[0, 42, 16, 3, 15, 45, 39, 32, 47, 21, 27, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0], [0, 1, 11, 25, 2, 28, 26, 23, 30, 14, 48, 0], [0, 37, 10, 35, 18, 34, 33, 50, 38, 17, 13, 0], [0, 12, 49, 6, 19, 24, 41, 4, 29, 44, 20, 0]]",2.211710079777113,0.03528113457761829,0.08511685628486947,0.26565452190450767,40.0,0.7826741552646262,0.07275651227401361,0.30640203721288684,0.6508919508756235,0.6258463595253402,0.5313090438090153,1.089091914463531,0.024169314121480788,0.03517469953254902,0.4736307685107222,0.3434247387968412,0.7338644370459084,0.6601256793154128,0.34535087847585993,133997.0,0.2969245580124928
J-common+load,B,0,0.2,0.5431874150731154,0.3439672261133871,0.16449218637165686,0.1663658705902484,0.37869522870145855,0.37074859686079925,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172027.0,"[[0, 27, 49, 37, 1, 41, 15, 3, 14, 38, 50, 0], [0, 24, 32, 46, 5, 22, 6, 4, 35, 43, 29, 0], [0, 44, 45, 12, 34, 17, 39, 8, 7, 16, 19, 0], [0, 42, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0]]",3.7349558666882428,0.08690104346439638,0.1694882813000646,0.3734145939377382,39.0,1.3583138874316747,0.13115998260057604,0.33439770593626705,0.7708344601482262,0.7689116420636922,0.5313090438090153,2.0652168091103684,0.05569644385382204,0.08402381088579548,0.9054965545686066,0.3840149410425542,0.8344361749086362,0.8060309736147484,0.43059581300690836,145999.0,0.17827519366571004
J-common+load,B,0,0.25,0.3103156471023634,0.40376635390511434,0.07858142548370516,0.11594743450967393,0.23173422161865825,0.18708109869653816,B_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,1.0,0.0,176552.0,"[[0, 13, 23, 10, 18, 21, 20, 25, 40, 31, 36, 0], [0, 45, 2, 48, 34, 17, 39, 8, 7, 16, 19, 0], [0, 29, 43, 35, 4, 9, 47, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 1, 11, 42, 41, 15, 3, 14, 38, 50, 44, 0]]",3.2894254223395505,0.07672979656850042,0.1495327699349044,0.27637694867296575,41.0,1.055891483552508,0.1022344930789563,0.2376036148168248,0.7467891455541218,0.7359947946697005,0.5313090438090153,1.6482455781291923,0.039354238576669684,0.07049322556335094,0.5788076209779104,0.32430753271788193,0.7909944787635734,0.7362141905409582,0.45161268723766307,145999.0,0.20926855663394955
J-common+load,B,0,0.3,0.22102483990409638,0.5406634068983746,0.14389348958556183,0.17210405965715822,0.07713135031853453,0.35687982468097074,B_GCN_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed1_B_GCN_seed1,1.5,0.0,186911.0,"[[0, 1, 42, 41, 11, 15, 3, 14, 38, 50, 44, 0], [0, 19, 16, 7, 8, 39, 17, 34, 20, 25, 40, 0], [0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 47, 9, 2, 48, 28, 30, 26, 33, 0], [0, 13, 23, 10, 18, 4, 35, 43, 29, 21, 12, 0]]",3.6281316873042146,0.08805864656104137,0.1729457265861557,0.47714836632523305,41.0,1.1038512815390864,0.13115998260057604,0.17254388078175187,0.77275324895944,0.7664260838568876,0.5313090438090153,1.2095921499928683,0.02673761558725132,0.03789890294370713,0.4708483720693848,0.2884664300011923,0.7426125112139266,0.6688888209868864,0.2922199740949584,145999.0,0.28022109740477674
J-common+load,B,1,0.2,0.3436037424275664,0.3509851401955725,0.16538883632873028,0.1690823146564703,0.17821490609883614,0.4442027083754993,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172524.0,"[[0, 45, 12, 21, 18, 10, 23, 8, 7, 16, 19, 0], [0, 33, 26, 30, 28, 9, 47, 2, 48, 3, 14, 0], [0, 44, 50, 38, 15, 11, 41, 1, 37, 49, 27, 0], [0, 13, 24, 32, 46, 5, 20, 25, 40, 31, 36, 0], [0, 42, 39, 17, 34, 22, 6, 4, 35, 43, 29, 0]]",3.921911563198058,0.09293010612767061,0.18917176467245123,0.3734145939377382,41.0,1.340658423335924,0.13115998260057604,0.31199479796801954,0.7817099883628489,0.7830697869457435,0.5313090438090153,1.6460396388438197,0.041022325539204395,0.07605656890741094,0.5833761712260084,0.29794267575037714,0.8053031534934292,0.7698888134873718,0.2211015589383726,145999.0,0.18167932657072994
J-common+load,B,1,0.25,0.17991935288209193,0.43249573260291374,0.05855062487911317,0.0849219205367299,0.12136872800297877,0.21280528717419775,B_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_B_TEG-low_seed0,1.0,0.0,178684.0,"[[0, 13, 23, 10, 18, 21, 20, 25, 40, 45, 12, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 44, 50, 27, 49, 37, 24, 32, 46, 31, 36, 0], [0, 15, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0]]",3.274911494662822,0.07422759071547032,0.13998045745130028,0.27637694867296575,40.0,1.1525685493571916,0.13115998260057604,0.2550245435560643,0.7454388746297655,0.7362720617050298,0.5313090438090153,1.4890468381674111,0.036820734535138025,0.06293670529386594,0.6189265086509045,0.37854169171683116,0.7933874472007867,0.7388384728273333,0.3984817828567615,145999.0,0.22387139637942727
J-common+load,B,1,0.3,0.0901785202675609,0.5257300887883238,0.04905262133121225,0.06728225385626267,0.04112589893634865,0.17032776678546835,B_TEG-low_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed9_B_TEG-low_seed9,1.5,0.0,185730.0,"[[0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 1, 41, 42, 5, 46, 32, 24, 37, 49, 27, 0], [0, 11, 35, 43, 4, 6, 22, 20, 25, 40, 45, 0], [0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0], [0, 36, 31, 47, 9, 2, 48, 28, 30, 26, 33, 0]]",3.217392664432893,0.07030762169193966,0.11586868054502106,0.27637694867296575,41.0,1.1038512815390864,0.13115998260057604,0.2551844281529181,0.7393938176319677,0.727681424360246,0.5313090438090153,1.2674392140255408,0.02633143454103429,0.038963943381733326,0.4708483720693848,0.2311653764552246,0.7228064684413957,0.6413918916691079,0.2922199740949584,145999.0,0.27213200090411577
J-common+load,B,2,0.2,0.4604874565686227,0.3558075390744713,0.25285995124721206,0.34077350179210697,0.20762750532141067,0.450784271298024,B_Stable-Tail-GNN_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed3_B_Stable-Tail-GNN_seed3,1.0,0.0,173367.0,"[[0, 44, 50, 38, 14, 45, 12, 21, 18, 10, 19, 0], [0, 15, 3, 48, 2, 46, 32, 24, 37, 49, 27, 0], [0, 1, 11, 41, 42, 7, 16, 28, 30, 26, 33, 0], [0, 35, 4, 6, 22, 5, 20, 25, 40, 31, 36, 0], [0, 13, 23, 8, 39, 17, 34, 9, 47, 43, 29, 0]]",4.015302209339147,0.0950915030241379,0.1815998961167142,0.290958714659506,41.0,1.4717627609472392,0.18469711918077256,0.2316220768144861,0.7734442482750015,0.7804389588662553,0.5313090438090153,1.6985824416305184,0.041225389769782565,0.07638789270590808,0.6339242961586997,0.24958336267236225,0.7899654298307963,0.7432686120749914,0.34535087847585993,146664.0,0.18206921944035345
J-common+load,B,2,0.25,0.34888636492717356,0.41119801729536704,0.15853105806879797,0.2782151809110647,0.1903553068583756,0.31668886990044187,B_TEG-low_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed7_B_TEG-low_seed7,1.0,0.0,177524.0,"[[0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 19, 0], [0, 41, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 1, 11, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.6159231676050676,0.08778862955316669,0.16140488618305676,0.27637694867296575,39.0,1.1497571383235115,0.13115998260057604,0.23189172570481387,0.7574552147055567,0.7573611758338255,0.5313090438090153,1.6516933537611402,0.041168106158065994,0.07477224952566644,0.6165368092722764,0.23379505464802963,0.7911741563930028,0.7503907870702312,0.3984817828567615,146664.0,0.2104129165984836
J-common+load,B,2,0.3,0.0781828752171545,0.5840584151687565,0.0781828752171545,0.16204778153586197,0.0,0.19307061115014942,B_Stable-Tail-GNN_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed6_B_Stable-Tail-GNN_seed6,1.5,0.0,190497.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 15, 11, 48, 2, 47, 9, 28, 30, 26, 33, 0], [0, 45, 13, 23, 10, 18, 21, 20, 25, 40, 12, 0], [0, 50, 44, 36, 31, 46, 32, 24, 37, 49, 27, 0], [0, 1, 41, 42, 5, 22, 6, 4, 35, 43, 29, 0]]",3.2757370465650384,0.07422759071547033,0.13998045745130025,0.27637694867296575,40.0,1.123241004397248,0.13115998260057604,0.24789871175934186,0.745066441053353,0.7360865062735503,0.5313090438090153,1.1349330392715384,0.024411614321279727,0.04057478591976545,0.5387396112600786,0.34316568179530793,0.7390738573838729,0.659901006257879,0.34535087847585993,146664.0,0.2988667975781378
J-common+load,B,3,0.2,0.20766144345043414,0.33866557467999947,0.12713872535361925,0.14184311593982843,0.0805227180968149,0.2872497363031155,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172302.0,"[[0, 44, 36, 31, 40, 25, 20, 35, 4, 43, 29, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 11, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 19, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.62812474976064,0.08298182158948349,0.16140488618305676,0.27637694867296575,41.0,1.1525685493571916,0.13115998260057604,0.22935128978759933,0.756344914340545,0.7548141287376677,0.5313090438090153,1.4761519354609844,0.03555658005905711,0.05177864158008907,0.6189265086509045,0.2974474050668581,0.7742852646982696,0.7190750097400138,0.3984817828567615,146664.0,0.17480772377679593
J-common+load,B,3,0.25,0.17800191134371093,0.4155449585881669,0.08588796179098006,0.1422272462998924,0.09211394955273088,0.22330652857232725,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.5,0.0,178122.0,"[[0, 41, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 19, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 1, 0]]",3.3898221191502196,0.08306818049022405,0.1568717384991642,0.27637694867296575,38.0,1.1215645170458999,0.13115998260057604,0.2776456836809089,0.7468255474286793,0.74329014931773,0.5313090438090153,1.5215501728067111,0.03711450862580043,0.06681355280345462,0.5898917334147955,0.2923406386240872,0.7827096892643302,0.7345593467714431,0.3984817828567615,146664.0,0.2144902634593356
J-common+load,B,3,0.3,0.15167456199315718,0.5408372191326631,0.016607333338732988,0.052210092108470184,0.1350672286544242,0.014101813400250221,B_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_B_TEG-low_seed0,1.5,0.0,187607.0,"[[0, 44, 19, 16, 7, 8, 39, 17, 34, 3, 15, 0], [0, 1, 41, 11, 42, 35, 43, 4, 40, 25, 20, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 12, 0], [0, 29, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 33, 26, 30, 28, 9, 47, 48, 2, 31, 36, 0]]",2.9895930182890056,0.06283082543588692,0.10288266599503469,0.27637694867296575,43.0,1.1037391912294048,0.13115998260057604,0.3037040880472175,0.7224414019341452,0.705586835427893,0.5313090438090153,1.6897810606853811,0.040253583940151036,0.07484839683727913,0.5937777711345755,0.3224282434358614,0.8029554920711717,0.7637406137776328,0.43059581300690836,146664.0,0.27916189385261553
J-common+load,B,4,0.2,0.198370907170074,0.39519260483426716,0.1483755814110915,0.15799212612103697,0.04999532575898251,0.30634573231368045,B_Stable-Tail-GNN_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed7_B_Stable-Tail-GNN_seed7,1.0,0.0,176743.0,"[[0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 50, 38, 14, 3, 15, 45, 21, 18, 10, 19, 0], [0, 13, 23, 8, 39, 17, 34, 47, 9, 2, 48, 0], [0, 1, 11, 41, 42, 7, 16, 28, 30, 26, 33, 0]]",3.61842912614633,0.08239057950354992,0.16018544938081875,0.27637694867296575,43.0,0.898691423899197,0.10062034891096149,0.12054973324679685,0.7589590850533214,0.755416970545664,0.5313090438090153,1.2842893677802447,0.029139784549310925,0.050026474964144106,0.37382160421585703,0.13311023903277763,0.746372137969147,0.6909463775141178,0.13687816195009864,147330.0,0.19964026335437454
J-common+load,B,4,0.25,0.198370907170074,0.39519260483426716,0.1483755814110915,0.15799212612103697,0.04999532575898251,0.30634573231368045,B_Stable-Tail-GNN_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed7_B_Stable-Tail-GNN_seed7,1.0,0.0,176743.0,"[[0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 50, 38, 14, 3, 15, 45, 21, 18, 10, 19, 0], [0, 13, 23, 8, 39, 17, 34, 47, 9, 2, 48, 0], [0, 1, 11, 41, 42, 7, 16, 28, 30, 26, 33, 0]]",3.61842912614633,0.08239057950354992,0.16018544938081875,0.27637694867296575,43.0,0.898691423899197,0.10062034891096149,0.12054973324679685,0.7589590850533214,0.755416970545664,0.5313090438090153,1.2842893677802447,0.029139784549310925,0.050026474964144106,0.37382160421585703,0.13311023903277763,0.746372137969147,0.6909463775141178,0.13687816195009864,147330.0,0.19964026335437454
J-common+load,B,4,0.3,0.10281444369545087,0.5873003076840394,0.08044117312307279,0.11678468370617089,0.022373270572378083,0.19964863141428144,B_GCN_seed8,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_GCN_seed8_B_GCN_seed8,1.5,0.0,191041.0,"[[0, 45, 13, 23, 10, 18, 21, 25, 40, 20, 12, 0], [0, 44, 36, 31, 46, 32, 24, 37, 49, 27, 50, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 1, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 15, 41, 48, 2, 9, 47, 28, 30, 26, 33, 0]]",3.2770002077074287,0.07422759071547032,0.13998045745130028,0.27637694867296575,40.0,1.1260524154309282,0.13115998260057604,0.24818112367097722,0.7462649513420931,0.7358027724275846,0.5313090438090153,1.2097351289144014,0.027364660462152888,0.045133968413978834,0.5411293106387067,0.3366799715939668,0.7478126304452313,0.6737941016562312,0.34535087847585993,147330.0,0.2966877078666938
J-common+load,B,5,0.2,0.26325354735496764,0.3949924107082891,0.08486924419351849,0.14690833314338567,0.17838430316144913,0.29306449784704774,B_Stable-Tail-GNN_seed4,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,1.0,0.0,176736.0,"[[0, 1, 11, 48, 2, 9, 47, 28, 30, 26, 33, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 41, 0], [0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 19, 0], [0, 29, 43, 4, 35, 20, 25, 40, 31, 36, 44, 0]]",3.3878159428086017,0.08306818049022405,0.15687173849916417,0.27637694867296575,38.0,1.1497571383235115,0.13115998260057604,0.2905062219722787,0.7475911111774347,0.743730306379888,0.5313090438090153,1.7070850246281195,0.0406059666085458,0.07582292484116683,0.5879015094426602,0.3056103466729916,0.7857147687175994,0.7402932377392073,0.34535087847585993,147330.0,0.19959275096721646
J-common+load,B,5,0.25,0.16957506235281783,0.41360968205569065,0.08740906754584037,0.1254889607521388,0.08216599480697748,0.2743424311987978,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.5,0.0,178122.0,"[[0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 41, 11, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 1, 0], [0, 19, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0]]",3.4020237013057923,0.07840618784410969,0.15687173849916422,0.27637694867296575,40.0,1.1215645170458999,0.13115998260057604,0.27521526278800645,0.7456408420718106,0.7406242902236725,0.5313090438090153,1.4097583278912853,0.03254771576048273,0.05938512880166414,0.5898917334147955,0.341614624822987,0.7665902633850794,0.7104941816257259,0.3984817828567615,147330.0,0.20900020362451638
J-common+load,B,5,0.3,0.1506295234661273,0.5042916437196932,0.042893923641737455,0.09862423102910657,0.10773559982438982,0.19885778305719476,B_Stable-Tail-GNN_seed4,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed4_B_Stable-Tail-GNN_seed4,1.5,0.0,184873.0,"[[0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 29, 43, 35, 4, 6, 22, 5, 42, 11, 15, 0], [0, 1, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 44, 50, 36, 31, 46, 32, 24, 37, 49, 27, 0], [0, 20, 40, 25, 21, 18, 10, 23, 13, 12, 45, 0]]",3.153006220039232,0.0725589963335028,0.14091555351095605,0.27637694867296575,39.0,1.1525685493571916,0.13115998260057604,0.2961293527301718,0.7399750738635644,0.7281012850940022,0.5313090438090153,1.4887716292755169,0.03474314058730548,0.060690374616163285,0.6189265086509045,0.38334363158888496,0.7757393724745885,0.7208728950915372,0.3984817828567615,147330.0,0.25482250729654515
J-common+load,B,6,0.2,0.4012688039930059,0.38812535094521244,0.12321604656546048,0.15115391800591702,0.2780527574275454,0.3308868919649549,B_Stable-Tail-GNN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed0_B_Stable-Tail-GNN_seed0,1.0,0.0,176361.0,"[[0, 44, 36, 31, 40, 25, 20, 35, 4, 43, 29, 0], [0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 19, 0], [0, 1, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 41, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0]]",3.615923167605067,0.08778862955316669,0.16140488618305676,0.27637694867296575,39.0,1.1497571383235115,0.13115998260057604,0.23117622761875345,0.7574552147055567,0.7573611758338255,0.5313090438090153,1.9724671329263845,0.05259749072953337,0.09833093225097961,0.6165368092722764,0.23446365459091778,0.8283161018459322,0.7981281224309076,0.43059581300690836,147330.0,0.1970474445123193
J-common+load,B,6,0.25,0.15567035907783516,0.48537394047969196,0.06655783657036046,0.1026313808396933,0.08911252250747471,0.2117738256690166,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,2.0,0.0,183635.0,"[[0, 50, 38, 14, 40, 25, 20, 21, 18, 10, 19, 0], [0, 36, 31, 46, 32, 24, 37, 27, 49, 1, 44, 0], [0, 15, 3, 34, 17, 39, 8, 23, 13, 12, 45, 0], [0, 42, 7, 16, 5, 22, 6, 4, 35, 43, 29, 0], [0, 41, 11, 2, 48, 9, 47, 28, 30, 26, 33, 0]]",3.278400783073815,0.07672979656850042,0.1495327699349044,0.27637694867296575,39.0,1.1215645170458999,0.13115998260057604,0.2593768059984858,0.7450721816478107,0.7345248706841907,0.5313090438090153,1.4382610642493512,0.03512605981435721,0.05279387192496639,0.5898917334147955,0.3082741718965911,0.7793744980821864,0.7348495369547549,0.3984817828567615,147330.0,0.24641960225344464
J-common+load,B,6,0.3,0.12016166705322585,0.5212572528677237,0.05539980457180023,0.07347020848904091,0.06476186248142562,0.15354054912602758,B_TEG-low_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed3_B_TEG-low_seed3,1.5,0.0,186319.0,"[[0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0], [0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 11, 1, 0], [0, 36, 31, 40, 25, 20, 35, 43, 4, 41, 42, 0], [0, 15, 3, 34, 17, 39, 8, 7, 16, 19, 44, 0]]",3.211930529827979,0.07008363679416332,0.11547965414362003,0.27637694867296575,41.0,1.1497571383235117,0.13115998260057604,0.27214314681151053,0.7370185513648289,0.723360412288881,0.5313090438090153,1.3694124658144562,0.0312318641560635,0.04704044450775271,0.5332203290512352,0.26154264753609957,0.7623918075925704,0.7048978434354459,0.2211015589383726,147330.0,0.2646372089866287
J-common+load,B,7,0.2,0.30993974649283873,0.3422598387355156,0.09991025111972786,0.12391414420619615,0.21002949537311086,0.22639658942566548,B_Stable-Tail-GNN_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_Stable-Tail-GNN_seed9_B_Stable-Tail-GNN_seed9,1.0,0.0,172302.0,"[[0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 12, 0], [0, 19, 21, 18, 10, 23, 13, 45, 14, 38, 50, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 15, 3, 34, 17, 39, 8, 16, 7, 42, 11, 0], [0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0]]",3.402023701305792,0.07840618784410969,0.1568717384991642,0.27637694867296575,40.0,1.1525685493571916,0.13115998260057604,0.2897967166676565,0.7456408420718108,0.7406242902236726,0.5313090438090153,1.8194068090228643,0.046899881563261935,0.0869029581651705,0.6189265086509045,0.32656514148509097,0.8094189279231034,0.7720726373637173,0.43059581300690836,146664.0,0.17480772377679593
