route_pool,customer_set,seed,budget,rerank_score,cost_norm,common_risk_norm,cvar90_norm,load_risk_norm,top10_share_norm,risk_source,run_dir,beta,lambda_concentration,pyvrp_cost,routes,common_global_risk,common_global_cvar90,common_global_cvar95,common_max_edge_risk,common_high_risk_edge_hits,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden,load_global_risk,load_cvar90,load_cvar95,load_max_vehicle_risk,load_vehicle_gini,load_edge_burden_gini_used,load_top10_burden_share,load_max_edge_burden,baseline_cost,cost_increase_pct
TEG-low-only pool,A,5,0.25,0.5432081451031241,0.43404440574662606,0.10974416862756452,0.07389428937461663,0.06256917733307803,0.4462124407864967,A_TEG-low_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed2_A_TEG-low_seed2,1.0,0.0,159921.0,"[[0, 42, 14, 3, 16, 25, 2, 28, 26, 23, 30, 0], [0, 20, 44, 38, 50, 5, 43, 8, 7, 22, 46, 0], [0, 37, 10, 35, 18, 34, 33, 36, 31, 9, 40, 0], [0, 49, 12, 13, 17, 19, 6, 24, 41, 1, 48, 0], [0, 15, 11, 45, 39, 32, 4, 29, 47, 21, 27, 0]]",2.828890830522763,0.05446624061808246,0.13335377188302816,0.3734145939377382,38.0,0.8892961468088297,0.11821519561844178,0.23903540815743263,0.7339551169850806,0.7269723351801449,0.5313090438090153,1.28850182177973,0.03451837577316801,0.060354705703026326,0.4924855427151384,0.278936785281954,0.7748759815006787,0.733138392474831,0.2390890697140569,133999.0,0.19344920484481226
TEG-low-only pool,A,5,0.3,0.2581663911800507,0.6577308194635143,0.04527828028563694,0.04240476351259165,0.04771901280358621,0.16071914213128852,A_TEG-low_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed3_A_TEG-low_seed3,2.0,0.0,173280.0,"[[0, 14, 40, 9, 31, 36, 50, 38, 3, 16, 42, 0], [0, 39, 32, 18, 35, 10, 37, 13, 17, 44, 20, 0], [0, 27, 21, 47, 29, 4, 41, 24, 6, 19, 12, 0], [0, 49, 30, 23, 26, 28, 2, 25, 45, 11, 1, 0], [0, 34, 33, 5, 43, 8, 7, 22, 46, 15, 48, 0]]",2.368926400407982,0.045865011796400734,0.06146604629660529,0.26565452190450767,34.0,0.7552062320894147,0.07274351974853643,0.22887988318261598,0.6743821722808161,0.6540755951215038,0.5313090438090153,1.231710820175859,0.03125250624991411,0.05267859897199032,0.4057114310541576,0.2717591866111999,0.7655415487717134,0.7101105322476219,0.2870199778228758,133999.0,0.2931439786864081
TEG-low-only pool,A,6,0.2,0.5818005115412592,0.3788297194398601,0.10985683555047727,0.09801887378814722,0.1094903066468467,0.3328312435352817,A_TEG-low_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed1_A_TEG-low_seed1,1.0,0.0,157181.0,"[[0, 27, 21, 47, 29, 4, 19, 6, 24, 41, 42, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 15, 48, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 1, 16, 3, 14, 49, 12, 13, 17, 44, 20, 0], [0, 39, 32, 18, 35, 10, 37, 34, 33, 5, 36, 0]]",2.723608279368415,0.05269493139200951,0.07394568454213735,0.3734145939377382,37.0,1.0570334240441421,0.121937082458601,0.3122996939795144,0.7213065742177693,0.7086944587576343,0.5313090438090153,1.330434119241728,0.03285794977758087,0.05503398812759765,0.43976156874114913,0.2697437432759642,0.7751684577948956,0.7175706232703828,0.2922199740949584,133997.0,0.17301879892833422
TEG-low-only pool,A,6,0.25,0.5818005115412592,0.3788297194398601,0.10985683555047727,0.09801887378814722,0.1094903066468467,0.3328312435352817,A_TEG-low_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed1_A_TEG-low_seed1,1.0,0.0,157181.0,"[[0, 27, 21, 47, 29, 4, 19, 6, 24, 41, 42, 0], [0, 30, 23, 26, 28, 2, 25, 45, 11, 15, 48, 0], [0, 40, 9, 31, 38, 50, 43, 8, 7, 22, 46, 0], [0, 1, 16, 3, 14, 49, 12, 13, 17, 44, 20, 0], [0, 39, 32, 18, 35, 10, 37, 34, 33, 5, 36, 0]]",2.723608279368415,0.05269493139200951,0.07394568454213735,0.3734145939377382,37.0,1.0570334240441421,0.121937082458601,0.3122996939795144,0.7213065742177693,0.7086944587576343,0.5313090438090153,1.330434119241728,0.03285794977758087,0.05503398812759765,0.43976156874114913,0.2697437432759642,0.7751684577948956,0.7175706232703828,0.2922199740949584,133997.0,0.17301879892833422
TEG-low-only pool,A,6,0.3,0.4124263731234751,0.6063824572296933,0.07243998932237615,0.08251763059673746,0.06517443342011867,0.21955337837501063,A_TEG-low_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed1_A_TEG-low_seed1,2.0,0.0,171107.0,"[[0, 42, 16, 20, 44, 17, 13, 37, 10, 27, 48, 0], [0, 49, 30, 23, 26, 28, 2, 25, 11, 45, 1, 0], [0, 14, 12, 40, 5, 50, 38, 31, 9, 3, 15, 0], [0, 35, 18, 34, 33, 36, 43, 8, 7, 22, 46, 0], [0, 21, 47, 29, 6, 19, 24, 41, 4, 32, 39, 0]]",2.492606094560868,0.04984453014552967,0.10897427170049347,0.26565452190450767,34.0,0.7657561428297155,0.07274351974853643,0.2594046238682872,0.6900932191977442,0.6758728077370014,0.5313090438090153,1.1942216741142935,0.028792826238174817,0.05050075573396177,0.378050360356851,0.25329190184173256,0.743438641018312,0.6836534388463712,0.2390890697140569,133997.0,0.276946498802212
TEG-low-only pool,A,7,0.2,0.8753999654472392,0.4390435845486663,0.17034800203645628,0.1505569585187282,0.1589939855191356,0.48988812170838186,A_TEG-low_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed6_A_TEG-low_seed6,1.0,0.0,160219.0,"[[0, 49, 30, 23, 26, 28, 2, 25, 11, 45, 15, 0], [0, 46, 22, 7, 8, 43, 50, 38, 31, 9, 40, 0], [0, 36, 5, 33, 34, 37, 10, 35, 18, 32, 39, 0], [0, 20, 44, 17, 13, 12, 14, 3, 16, 1, 48, 0], [0, 42, 41, 24, 19, 6, 4, 29, 47, 21, 27, 0]]",3.0845310273111077,0.06090636048814552,0.1508340972446279,0.3904537879556458,38.0,1.0570334240441424,0.12193708245860102,0.2296802785368255,0.7474094009789811,0.7410097883151792,0.5313090438090153,1.5786705234925753,0.0438650307083076,0.07186776183681032,0.6160643775019071,0.2756517771252538,0.8071513093204443,0.7736294277053074,0.33607313454396437,133998.0,0.1956820251048523
TEG-low-only pool,A,7,0.25,0.5229776852912231,0.5437771042981766,0.10879582790707405,0.10253448850875445,0.015449626747924328,0.3873265072374316,A_TEG-low_seed5,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed5_A_TEG-low_seed5,1.5,0.0,166474.0,"[[0, 48, 1, 11, 25, 45, 39, 15, 16, 3, 14, 0], [0, 36, 50, 38, 31, 9, 2, 28, 26, 23, 30, 0], [0, 21, 47, 32, 4, 29, 6, 19, 24, 41, 42, 0], [0, 49, 12, 40, 20, 44, 17, 13, 37, 10, 27, 0], [0, 35, 18, 34, 33, 5, 43, 8, 7, 22, 46, 0]]",2.711349618838403,0.05253819118218396,0.11719958630719245,0.3734145939377382,37.0,0.975049756267691,0.0977007298607712,0.3218701783699729,0.7251108892956515,0.7130819123837365,0.5313090438090153,1.0734758473035413,0.024589865606244293,0.03584843288743961,0.3543931879486239,0.27759548392694766,0.7224100105357327,0.652097296380369,0.2390890697140569,133998.0,0.24236182629591485
TEG-low-only pool,A,7,0.3,0.09815630873061677,0.6623913735076938,0.019757590631028794,0.014158010379048428,0.002114771836049676,0.09593585101088288,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173558.0,"[[0, 27, 21, 47, 32, 39, 45, 11, 15, 16, 42, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0], [0, 13, 17, 19, 6, 24, 41, 4, 29, 44, 20, 0], [0, 12, 49, 30, 23, 26, 28, 2, 25, 1, 48, 0], [0, 37, 10, 35, 18, 34, 33, 50, 38, 3, 14, 0]]",2.1715244174611508,0.03713812259969763,0.05092160752951578,0.26565452190450767,37.0,0.7735070733819737,0.0942011733667149,0.307935870190281,0.6591638511724316,0.6337352470971667,0.5313090438090153,1.026544726032732,0.02354670753245535,0.033073681792669354,0.39308008951607837,0.31378733723086905,0.7466560316817208,0.6839096768413355,0.2870199778228758,133998.0,0.29522828698935805
TEG-low-only pool,A,8,0.2,0.5722117261526246,0.42039080421278235,0.10766565552053625,0.09999594753105476,0.10528262046505885,0.31854311020984,A_TEG-low_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed3_A_TEG-low_seed3,1.0,0.0,159105.0,"[[0, 42, 41, 24, 6, 19, 4, 29, 47, 21, 27, 0], [0, 14, 3, 38, 50, 36, 31, 9, 40, 12, 49, 0], [0, 20, 44, 17, 13, 37, 10, 35, 18, 32, 39, 0], [0, 30, 23, 26, 28, 2, 25, 11, 45, 15, 48, 0], [0, 34, 33, 5, 43, 8, 7, 22, 46, 16, 1, 0]]",2.6846183710762137,0.05728046624585081,0.07291500616583194,0.3734145939377382,33.0,1.0570334240441421,0.12193708245860102,0.33560699557609786,0.7133450017833562,0.7003164188756208,0.5313090438090153,1.4430014482944729,0.037522114588690175,0.06718305275299169,0.6172718553029931,0.37254521212364344,0.786848477074396,0.7419888009659262,0.33607313454396437,133998.0,0.18736846818609232
TEG-low-only pool,A,8,0.25,0.5722117261526246,0.42039080421278235,0.10766565552053625,0.09999594753105476,0.10528262046505885,0.31854311020984,A_TEG-low_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed3_A_TEG-low_seed3,1.0,0.0,159105.0,"[[0, 42, 41, 24, 6, 19, 4, 29, 47, 21, 27, 0], [0, 14, 3, 38, 50, 36, 31, 9, 40, 12, 49, 0], [0, 20, 44, 17, 13, 37, 10, 35, 18, 32, 39, 0], [0, 30, 23, 26, 28, 2, 25, 11, 45, 15, 48, 0], [0, 34, 33, 5, 43, 8, 7, 22, 46, 16, 1, 0]]",2.6846183710762137,0.05728046624585081,0.07291500616583194,0.3734145939377382,33.0,1.0570334240441421,0.12193708245860102,0.33560699557609786,0.7133450017833562,0.7003164188756208,0.5313090438090153,1.4430014482944729,0.037522114588690175,0.06718305275299169,0.6172718553029931,0.37254521212364344,0.786848477074396,0.7419888009659262,0.33607313454396437,133998.0,0.18736846818609232
TEG-low-only pool,A,8,0.3,0.27276787742257513,0.6593272273663413,0.05105365547562136,0.06216947085811481,0.0,0.19475056046144834,A_TEG-low_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed3_A_TEG-low_seed3,2.0,0.0,173375.0,"[[0, 39, 32, 18, 35, 10, 37, 13, 17, 44, 20, 0], [0, 48, 1, 25, 45, 11, 15, 16, 3, 14, 42, 0], [0, 34, 33, 36, 31, 9, 2, 28, 26, 23, 30, 0], [0, 49, 40, 38, 50, 5, 43, 8, 7, 22, 46, 0], [0, 12, 19, 6, 24, 41, 4, 29, 47, 21, 27, 0]]",2.3484984516855545,0.048205166971431415,0.06146604629660529,0.26565452190450767,32.0,0.7356868335924247,0.09420177305157329,0.21912748182203456,0.6825507059018847,0.6657678954822933,0.5313090438090153,0.9817561909805337,0.021875201803746386,0.03344439871069095,0.3455747760550842,0.24978471734693475,0.7020755855414951,0.6290011705371578,0.2390890697140569,133998.0,0.29386259496410394
TEG-low-only pool,A,9,0.2,1.112564620322166,0.39011117808586165,0.23942127620099216,0.19724548701420183,0.2116016947681033,0.5341013506493335,A_TEG-low_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed1_A_TEG-low_seed1,1.0,0.0,157296.0,"[[0, 48, 49, 12, 13, 17, 19, 6, 24, 41, 42, 0], [0, 14, 3, 16, 1, 25, 2, 28, 26, 23, 30, 0], [0, 40, 5, 33, 34, 43, 8, 7, 22, 46, 15, 0], [0, 11, 45, 39, 9, 31, 36, 50, 38, 44, 20, 0], [0, 27, 21, 47, 29, 4, 32, 18, 35, 10, 37, 0]]",3.173442005064112,0.06341212758418244,0.15763546507672807,0.3734145939377382,38.0,0.9132592396797641,0.12524431491564983,0.20105005787735242,0.7540867812781882,0.7545889467237227,0.5313090438090153,1.4429537420112375,0.0376546878136395,0.06412416101756063,0.5731890863688205,0.2994718191312573,0.793190879158832,0.7427900439559086,0.2870199778228758,133997.0,0.1738770270976216
TEG-low-only pool,A,9,0.25,0.9893002957229757,0.4497354497354497,0.1813408721433439,0.1889923520416372,0.21987042055517975,0.4202085978823553,A_TEG-low_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed2_A_TEG-low_seed2,1.0,0.0,160857.0,"[[0, 40, 9, 31, 36, 7, 8, 43, 22, 46, 45, 0], [0, 42, 41, 24, 19, 6, 4, 29, 47, 21, 27, 0], [0, 39, 32, 18, 34, 33, 5, 50, 38, 3, 14, 0], [0, 12, 49, 30, 23, 26, 28, 2, 25, 11, 15, 0], [0, 35, 10, 37, 13, 17, 44, 20, 16, 1, 48, 0]]",2.8999070400038485,0.0621517388701443,0.13886320717455755,0.3734145939377382,34.0,1.0570334240441424,0.12193708245860102,0.24771571196728726,0.7332000151788096,0.7248914065140647,0.5313090438090153,1.4621144446148429,0.03842559139376211,0.07266652376440984,0.6160643775019071,0.2983019593022047,0.7988642104839476,0.7637229213681914,0.33607313454396437,133997.0,0.2004522489309462
TEG-low-only pool,A,9,0.3,0.14037173981497428,0.6661810997254035,0.03521418770865748,0.013041296981744038,0.05889401598208884,0.040361884321479746,A_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_A_TEG-low_seed0,2.0,0.0,173784.0,"[[0, 42, 16, 3, 15, 45, 39, 32, 47, 21, 27, 0], [0, 40, 9, 31, 36, 5, 43, 8, 7, 22, 46, 0], [0, 1, 11, 25, 2, 28, 26, 23, 30, 14, 48, 0], [0, 37, 10, 35, 18, 34, 33, 50, 38, 17, 13, 0], [0, 12, 49, 6, 19, 24, 41, 4, 29, 44, 20, 0]]",2.211710079777113,0.03528113457761829,0.08511685628486947,0.26565452190450767,40.0,0.7826741552646262,0.07275651227401361,0.30640203721288684,0.6508919508756235,0.6258463595253402,0.5313090438090153,1.089091914463531,0.024169314121480788,0.03517469953254902,0.4736307685107222,0.3434247387968412,0.7338644370459084,0.6601256793154128,0.34535087847585993,133997.0,0.2969245580124928
TEG-low-only pool,B,0,0.2,1.2783745440916294,0.2694544522257755,0.2669233155721702,0.21709189837345721,0.32553569649767383,0.5034634705497419,B_TEG-low_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed9_B_TEG-low_seed9,0.5,0.0,165968.0,"[[0, 33, 26, 30, 28, 16, 7, 8, 23, 10, 19, 0], [0, 12, 45, 6, 22, 34, 17, 39, 49, 37, 27, 0], [0, 44, 50, 38, 14, 3, 15, 11, 42, 41, 1, 0], [0, 36, 31, 40, 25, 20, 5, 46, 32, 24, 13, 0], [0, 29, 21, 18, 4, 35, 43, 47, 9, 48, 2, 0]]",4.266160410055791,0.09713434288301682,0.1968934487409455,0.5388224426144781,43.0,1.4976711524822568,0.15878523336259898,0.28152203852266955,0.7830244432688449,0.7926967716472881,0.5388224426144781,1.9143877149078028,0.05263897941971078,0.09317824951537364,0.5801220704378054,0.20287362375476303,0.816256494592225,0.7974160603972417,0.2211015589383726,145999.0,0.13677490941718778
TEG-low-only pool,B,0,0.25,0.8756545727594311,0.4286928713111768,0.14111618157352324,0.1721040596571583,0.21801291474919685,0.34463471424478886,B_TEG-low_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed7_B_TEG-low_seed7,1.0,0.0,177769.0,"[[0, 44, 50, 38, 14, 3, 15, 11, 42, 41, 1, 0], [0, 19, 16, 7, 8, 39, 17, 34, 20, 25, 40, 0], [0, 12, 13, 23, 10, 18, 21, 4, 35, 43, 29, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0], [0, 36, 31, 48, 2, 9, 47, 28, 30, 26, 33, 0]]",3.6137286572308276,0.08805864656104138,0.17294572658615573,0.47714836632523305,39.0,1.1045647431316208,0.13115998260057604,0.17338952368075322,0.7701685587349514,0.7642315179397873,0.5313090438090153,1.6093142294020686,0.040822295666588966,0.06557157537526362,0.5936160720029653,0.33665844299399694,0.8193723374491824,0.7779773207757874,0.43059581300690836,145999.0,0.21760423016596003
TEG-low-only pool,B,0,0.3,0.5599564750196427,0.5440634740719751,0.06269203410341884,0.08300270460650871,0.269878962938458,0.12276013752949698,B_TEG-low_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed3_B_TEG-low_seed3,1.5,0.0,186319.0,"[[0, 44, 19, 16, 7, 8, 39, 17, 34, 3, 15, 0], [0, 42, 41, 4, 43, 35, 20, 25, 40, 31, 36, 0], [0, 27, 49, 37, 24, 32, 46, 5, 22, 6, 45, 0], [0, 29, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0], [0, 33, 26, 30, 28, 47, 9, 48, 2, 11, 1, 0]]",3.207023549408612,0.07008363679416332,0.11547965414362006,0.27637694867296575,41.0,1.1497571383235117,0.13115998260057604,0.2728097685548123,0.7388348450055626,0.724467206587258,0.5313090438090153,1.756473332274985,0.0427701727037631,0.0715529061889865,0.5936160720029653,0.2967999821519389,0.8133339378232158,0.7779155387885164,0.43059581300690836,145999.0,0.27616627511147335
TEG-low-only pool,B,1,0.2,1.528170660303137,0.2940311395342562,0.29866836098844146,0.2633279503910421,0.39959108587873204,0.6065106253077587,B_TEG-low_seed4,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed4_B_TEG-low_seed4,0.5,0.0,167792.0,"[[0, 12, 13, 24, 32, 46, 5, 20, 25, 40, 19, 0], [0, 50, 38, 14, 3, 15, 11, 41, 42, 1, 44, 0], [0, 2, 48, 22, 6, 34, 17, 39, 49, 37, 27, 0], [0, 36, 31, 47, 9, 43, 35, 4, 18, 21, 45, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 10, 29, 0]]",4.729037220012728,0.11387381098188787,0.2318814811288344,0.5388224426144781,42.0,1.8648430663013225,0.23643610090623213,0.26417216393253873,0.7994076549611577,0.8158948774828619,0.5388224426144781,2.2945507181216103,0.06273604420367869,0.11626501200383406,0.9694102449322379,0.3155973815243709,0.8294749520568749,0.8086036610257561,0.5047435916185645,145999.0,0.14926814567223062
TEG-low-only pool,B,1,0.25,0.4360385213270065,0.4409859953047843,0.05855062487911317,0.0849219205367298,0.10124141178733483,0.21280528717419775,B_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_B_TEG-low_seed0,1.0,0.0,178684.0,"[[0, 13, 23, 10, 18, 21, 20, 25, 40, 45, 12, 0], [0, 19, 16, 7, 8, 39, 17, 34, 3, 14, 38, 0], [0, 44, 50, 27, 49, 37, 24, 32, 46, 31, 36, 0], [0, 15, 11, 42, 5, 22, 6, 4, 35, 43, 29, 0], [0, 1, 41, 2, 48, 47, 9, 28, 30, 26, 33, 0]]",3.274911494662822,0.07422759071547032,0.13998045745130028,0.27637694867296575,40.0,1.1525685493571916,0.13115998260057604,0.2550245435560643,0.7454388746297655,0.7362720617050298,0.5313090438090153,1.4890468381674111,0.036820734535138025,0.06293670529386594,0.6189265086509045,0.37854169171683116,0.7933874472007867,0.7388384728273333,0.3984817828567615,145999.0,0.22387139637942727
TEG-low-only pool,B,1,0.3,0.2879414261252557,0.5360506219811652,0.04905262133121225,0.06728225385626257,0.0191604136887841,0.17032776678546835,B_TEG-low_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed9_B_TEG-low_seed9,1.5,0.0,185730.0,"[[0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 1, 41, 42, 5, 46, 32, 24, 37, 49, 27, 0], [0, 11, 35, 43, 4, 6, 22, 20, 25, 40, 45, 0], [0, 50, 38, 14, 12, 13, 23, 10, 18, 21, 29, 0], [0, 36, 31, 47, 9, 2, 48, 28, 30, 26, 33, 0]]",3.217392664432893,0.07030762169193966,0.11586868054502106,0.27637694867296575,41.0,1.1038512815390864,0.13115998260057604,0.2551844281529181,0.7393938176319677,0.727681424360246,0.5313090438090153,1.2674392140255408,0.02633143454103429,0.038963943381733326,0.4708483720693848,0.2311653764552246,0.7228064684413957,0.6413918916691079,0.2922199740949584,145999.0,0.27213200090411577
TEG-low-only pool,B,2,0.2,1.9038105164280608,0.25732925366294196,0.3722135794364065,0.4197431637851369,0.38860156594569917,0.6070180869513626,B_TEG-low_seed9,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed9_B_TEG-low_seed9,0.5,0.0,165755.0,"[[0, 12, 13, 24, 32, 46, 5, 2, 48, 22, 6, 0], [0, 36, 31, 40, 25, 20, 35, 4, 18, 21, 45, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 10, 19, 0], [0, 1, 41, 42, 11, 15, 3, 14, 38, 50, 44, 0], [0, 29, 43, 47, 9, 34, 17, 39, 49, 37, 27, 0]]",4.52063346095818,0.10431018794819612,0.2035876365344839,0.5388224426144781,45.0,1.732705599067054,0.16796561664006787,0.26889151500034614,0.7920012825919263,0.8083987057363747,0.5388224426144781,2.178310117831407,0.05809516557864718,0.10409606390433718,0.8134744151298366,0.26707742037722904,0.817796560222571,0.7983204740589179,0.23276697172760483,146664.0,0.1301682757868325
TEG-low-only pool,B,2,0.25,1.0279789332669522,0.41596463087519714,0.15853105806879797,0.2782151809110647,0.1601754292271823,0.30568416829768513,B_TEG-low_seed7,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed7_B_TEG-low_seed7,1.0,0.0,177524.0,"[[0, 36, 31, 40, 25, 20, 35, 4, 43, 29, 44, 0], [0, 50, 38, 14, 45, 13, 23, 10, 18, 21, 19, 0], [0, 41, 42, 7, 16, 8, 39, 17, 34, 3, 15, 0], [0, 1, 11, 2, 48, 47, 9, 28, 30, 26, 33, 0], [0, 12, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.6159231676050676,0.08778862955316669,0.16140488618305676,0.27637694867296575,39.0,1.1497571383235115,0.13115998260057604,0.23189172570481387,0.7574552147055567,0.7573611758338255,0.5313090438090153,1.6516933537611402,0.041168106158065994,0.07477224952566644,0.6165368092722764,0.23379505464802963,0.7911741563930028,0.7503907870702312,0.3984817828567615,146664.0,0.2104129165984836
TEG-low-only pool,B,2,0.3,0.47540739485874994,0.5838870991656445,0.062427347055143335,0.12654959028883464,0.1054815026259234,0.1087987292000278,B_TEG-low_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed2_B_TEG-low_seed2,1.5,0.0,189982.0,"[[0, 44, 15, 3, 34, 17, 39, 8, 7, 16, 19, 0], [0, 36, 31, 40, 25, 20, 35, 43, 4, 11, 42, 0], [0, 1, 41, 2, 48, 9, 47, 28, 30, 26, 33, 0], [0, 29, 21, 18, 10, 23, 13, 12, 14, 38, 50, 0], [0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0]]",3.2090297257502294,0.07008363679416331,0.11547965414362006,0.27637694867296575,41.0,1.1525685493571916,0.13115998260057604,0.27344046330472116,0.7380718324253233,0.7240142943071162,0.5313090438090153,1.5256012215085843,0.035626733931583325,0.05368815899788635,0.6189265086509045,0.2880349054874376,0.7810856059201015,0.7293386272513251,0.3984817828567615,146664.0,0.2953553700976381
TEG-low-only pool,B,3,0.2,1.111006106643635,0.39785588275206946,0.2379837352912063,0.20479450894829113,0.21589765158804275,0.49507140373560715,B_TEG-low_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed1_B_TEG-low_seed1,1.0,0.0,175982.0,"[[0, 36, 31, 40, 25, 20, 5, 46, 32, 24, 13, 0], [0, 2, 48, 47, 9, 43, 35, 4, 18, 21, 29, 0], [0, 45, 12, 6, 22, 34, 17, 39, 49, 37, 27, 0], [0, 19, 10, 23, 8, 7, 16, 28, 30, 26, 33, 0], [0, 50, 38, 14, 3, 15, 41, 11, 42, 1, 44, 0]]",4.268468228931749,0.09713434288301681,0.1968934487409455,0.5388224426144781,43.0,1.499978971358213,0.15878523336259898,0.2818023623208308,0.7824219028700674,0.7922681868542429,0.5388224426144781,2.0063616361878225,0.054752406040439315,0.09788349380621254,0.9177798639320469,0.29779348612130296,0.8173114722202899,0.7836156717866577,0.5047435916185645,146664.0,0.1998990890743468
TEG-low-only pool,B,3,0.25,0.5085985545284067,0.4330981137196363,0.06875367679139749,0.11403367647447445,0.1124195847429868,0.1987158800901472,B_TEG-low_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\pyvrp_cvrp\extension_beta_sensitivity_10seed_TEG-low_seed0_B_TEG-low_seed0,1.0,0.0,178579.0,"[[0, 44, 1, 42, 41, 11, 15, 3, 14, 38, 50, 0], [0, 33, 26, 30, 28, 9, 47, 4, 35, 43, 29, 0], [0, 12, 2, 48, 34, 17, 39, 8, 7, 16, 19, 0], [0, 45, 6, 22, 5, 46, 32, 24, 37, 49, 27, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 23, 13, 0]]",3.2908386134793743,0.0767297965685004,0.14953276993490439,0.27637694867296575,41.0,1.0558914835525077,0.1022344930789563,0.2367649455254517,0.7463576612226936,0.7388583709148595,0.5313090438090153,1.6010792590240763,0.039111260300390846,0.06307636007089182,0.5818799044785035,0.28926895161572497,0.794620554139007,0.7434775011734102,0.45161268723766307,146664.0,0.21760622920416736
